"","date","gdp","gdph","jgdp","c","ch","jc","jgf","jgs","jgse","jgsi","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","gftfpe","gftfpp","gftfpv","gfsubp","gfsubg","gfsube","gfsubs","gfsubf","gfsubk","gfegc","gfege","gfegv","yptue","yptup","yptuc","gftfpu","yptolm","ui","pcw","gdppothq","gdppotq","recessq","lasgova","lalgova","cpgs","cpiu_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptCurrentLaw_g","gftfp_g","yptu_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g_g","cola_rate_g","gftfp_before_cola_g","health_ui_g","gftfp_noCOLA_g","gfrpt_g_g","gfrpri_g_g","gfrcp_g_g","gfrs_g_g","yptmr_g_g","yptmd_g_g","gfrptCurrentLaw_g_g","jgf_g","jgs_g","jc_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","yq","unemployment_insurance_override","federal_unemployment_insurance_override","state_unemployment_insurance_override","fshare","historical","forecast_period","gftfpnet_g","gstfp_g","gstfpnet_g","gfeghhx_g","gfeghdx_g","gfsub_g","gssub_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gdp_g_cumulative_growth","gdph_g_cumulative_growth","jgdp_g_cumulative_growth","gdppotq_g_cumulative_growth","gdppothq_g_cumulative_growth","g_g_cumulative_growth","gf_g_cumulative_growth","gs_g_cumulative_growth","jgf_g_cumulative_growth","jgs_g_cumulative_growth","jgse_g_cumulative_growth","jgsi_g_cumulative_growth","gfeg_g_cumulative_growth","gfeghhx_g_cumulative_growth","gfeghdx_g_cumulative_growth","gfeigx_g_cumulative_growth","gfrpt_g_cumulative_growth","gsrpt_g_cumulative_growth","gfrs_g_cumulative_growth","gsrs_g_cumulative_growth","gfrcp_g_cumulative_growth","gsrcp_g_cumulative_growth","gfrpri_g_cumulative_growth","gsrpri_g_cumulative_growth","gftfp_g_cumulative_growth","gstfp_g_cumulative_growth","yptmd_g_cumulative_growth","yptmr_g_cumulative_growth","gssub_g_cumulative_growth","gfsub_g_cumulative_growth","c_g_cumulative_growth","jc_g_cumulative_growth","gdp_forecast","gdph_forecast","jgdp_forecast","gdppotq_forecast","gdppothq_forecast","g_forecast","gs_forecast","gf_forecast","jgf_forecast","jgs_forecast","jgse_forecast","jgsi_forecast","gfeg_forecast","gfeghhx_forecast","gfeghdx_forecast","gfeigx_forecast","gfrpt_forecast","gsrpt_forecast","gfrs_forecast","gsrs_forecast","gfrcp_forecast","gsrcp_forecast","gfrpri_forecast","gsrpri_forecast","gftfp_forecast","gstfp_forecast","yptmd_forecast","yptmr_forecast","gssub_forecast","gfsub_forecast","c_forecast","jc_forecast","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet"
"191",2017-09-30,19617.3,18185.6,107.968,13370.9,12604.5,106.084,106.002,108.661,108.647,108.728,696.3,578.8,30.3,2822.2,107.6,2052.3,1368.7,308.6,3411.1,1309.6,106.08,1262.7,2148.4,1191.3,1977.2,1625,131.2,254.5,1289.7,2076.3,562.9,427.3,1237.5,54.1,20,745.9,2904.5,397.198,376.693,63.911,61.3,0.6,61.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.345333333333,239.2,18287.1,19726.8,-1,5168.33333333333,14401.6666666667,273887,0.00533874172863791,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0131789673806351,0.00791299040008875,0.00429866367629206,0.00954969063301236,0.00413841433387629,0.00594074156843027,0.0100359508041628,0.00586594634337367,-0.000284090909090984,0.000167238063383035,-0.000558347292015537,0.0066314951811135,0.00522317188983856,0.0074672427558351,4.53934210933506,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00505508842325741,0.00803007361770991,0.00414568608863686,0.0579351324585293,0.00921546240417537,0.0226843100189036,0.00502512562814084,2017 Q4,0,0,0,0.629670798,1,0,NA,0.0074672427558351,0.0074672427558351,NA,NA,0.00429866367629206,0.00429866367629206,0.00522317188983856,0.00522317188983856,0.00803007361770991,0.00803007361770991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.693,202.107,186.207,369.207,2452.993
"192",2017-12-31,19938,18359.4,108.637,13596,12733.7,106.775,106.831,109.978,110.132,109.287,705.8,575.8,29.8,2834.7,108.7,2127.9,1389.8,279,3471.1,1328.4,106.772,1288.3,2182.9,1206,1984.9,1650.8,134.3,223.5,1308.2,2094.5,572.9,477,1255.5,55.4,20.2,740.1,2923.8,400.144,382.986,64.776,59.4,0.6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.257,241.303666666667,18365.3,19944.4,-1,5160.33333333333,14428.6666666667,278738,0.00776384858661272,0.00442477876106184,0.0300751879699248,-0.136977886977887,0.011820330969267,0.000612291393746078,0.00955482011316322,0.00442477876106184,NA,-0.0384615384615384,0.0156641188678188,0.00874826576229393,0.00444994225474682,0.0113350062099207,0.00660171833297185,0.00632220082938395,0.0180740496511826,0.0113933403780302,0.00599917905970759,0.0114538918150657,0.0027932960893855,0.0162792059495227,0.0196032120925838,0.0143110199515197,0.454246895849284,NA,0.0456310679611651,0.00334789200115515,NA,NA,NA,NA,NA,NA,NA,NA,0.00805703586042283,0.011485641065861,0.00660545112018962,0.116311724783524,0.0145454545454546,0.0240295748613677,0.0100000000000002,2018 Q1,0,0,0,0.629670798,1,0,NA,0.0143110199515197,0.0143110199515197,0.00955482011316322,0.00955482011316322,0.00444994225474682,0.00444994225474682,0.0196032120925838,0.0196032120925838,0.011485641065861,0.011485641065861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.986,192.814,189.914,357.114,2477.486
"193",2018-03-31,20242.2,18530.5,109.292,13755.5,12798.1,107.485,107.962,111.19,111.383,110.321,716.1,581.8,29.2,2890.9,109.8,2085.6,1418.3,244.1,3521.5,1348.3,107.481,1308.1,2213.4,1211.7,1990.7,1598.6,150.1,188.7,1327.8,2144.2,581.5,487,1268.2,55.4,20.4,746.7,2953.5,411.384,389.195,65.084,57.6,0.6,58.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.179333333333,243.274333333333,18446.4,20150.3,-1,5150.33333333333,14442.3333333333,284701,0.00799521176998708,0.00440528634361237,0.0291970802919708,-0.158718861209964,0.0116822429906542,0.000611916722403238,0.00946438957330953,0.00440528634361237,NA,0,0.0122647334943193,0.00632009823986901,0.00462640045337626,0.0105613505696713,0.00625860792819455,0.00575817504484188,0.0104590653820393,0.00417920296629126,0.00470795015850101,0.00686063812200355,0.00339326411749807,0.0145203111495247,0.0178364605049803,0.0125465324693228,0.0298000638205771,NA,0,0.00333672101954363,NA,-0.00440528634358117,-0.029197080291972,0.158718861209965,-0.0116822429906439,-0.000611916722440875,-0.00946438957329088,-0.00440528634358117,0.0109010343312743,0.00912231393129326,0.00625372682206304,0.020964360587002,0.0101154918359219,0,0.00990099009900969,2018 Q2,0,0,0,0.629670798,1,0,NA,0.0125465324693228,0.0125465324693228,0.00946438957330953,0.00946438957330953,0.00462640045337626,0.00462640045337626,0.0178364605049803,0.0178364605049803,0.00912231393129326,0.00912231393129326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.195,192.605,192.305,357.505,2533.395
"194",2018-06-30,20552.7,18654.4,110.165,13939.9,12898.1,108.081,108.763,112.365,112.481,111.843,727.5,592.6,27.9,2916,110.9,2064.4,1433.1,265.5,3580,1358,108.077,1329.3,2250.7,1222.3,2003,1608.9,155.2,204.7,1337.2,2158.8,578,455.5,1277.8,60.8,20.8,757.2,2996.4,405.388,386.857,64.961,57.2,0.6,57.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.737666666667,244.813,18530.5,20416.2,-1,5173,14468.6666666667,293031,0.00532798395185563,0.0043859649122806,0.0283687943262412,-0.188663282571912,0.0115473441108545,0.000611542509315388,0.00937565472449187,0.0043859649122806,NA,0,0.0172095699095383,0.00866674259557554,0.00481663692429546,0.0133278441331695,0.00546549845904609,0.00793846772939721,0.0153987354680807,0.00988038707961425,0.00634157008528313,0.00968721779821058,0.00439127801332528,0.0158175725563696,0.0168411470186618,0.0152051561365287,-0.333603148342343,0,0,0.00332562433890904,NA,-0.00438596491231058,-0.0283687943262385,0.188663282571912,-0.0115473441108614,-0.000611542509217022,-0.00937565472451629,-0.00438596491231058,0.00708529244933076,0.0107665989937638,0.00546435841221204,-0.0646817248459959,0.00756978394574981,0.0974729241877257,0.0196078431372551,2018 Q3,0,0,0,0.629670798,1,0,NA,0.0152051561365287,0.0152051561365287,0.00937565472449187,0.00937565472449187,0.00481663692429546,0.00481663692429546,0.0168411470186618,0.0168411470186618,0.0107665989937638,0.0107665989937638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.857,205.743,191.143,370.343,2545.657
"195",2018-09-30,20742.7,18752.4,110.671,14086.3,12983,108.501,109.413,113.398,113.549,112.72,739.9,595.1,27.4,2935.4,111.9,2100.5,1448.7,276.3,3631.2,1374.2,108.498,1352,2279.1,1235.8,2009.9,1628.3,162.1,214.2,1353.1,2174.7,584.3,472.2,1286.6,62.1,21.2,760.7,3027.6,414.827,392.516,68.573,57.3,0.6,57.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.754333333333,245.793,18617.4,20593.4,-1,5185.33333333333,14494.3333333333,291638.333333333,0.00498846666507036,0.00436681222707413,0.0275862068965518,-0.232533889468196,0.0114155251141552,0.00061116875364231,0.00928856831508473,0.00436681222707413,NA,0,0.0116819923745257,0.00723729843371101,0.00497168675674353,0.0094079639736655,0.00393562247657142,0.0050449600304876,0.0125396347149889,0.00856753323211334,0.00515303905134412,0.00715505325636223,0.00391979496457107,0.0127198009560818,0.0135780364070426,0.0121607725667279,-0.0637234064241178,0,0,0.0033146012204166,NA,-0.00436681222707513,-0.0275862068965512,0.232533889468196,-0.0114155251141532,-0.000611168753413494,-0.0092885683150894,-0.00436681222707513,0.00637735285139396,0.00820880078617003,0.00393835945734478,0.0366630076838639,0.00688683675066515,0.0213815789473686,0.0192307692307692,2018 Q4,0,0,0,0.629670798,1,0,NA,0.0121607725667279,0.0121607725667279,0.00928856831508473,0.00928856831508473,0.00497168675674353,0.00497168675674353,0.0135780364070426,0.0135780364070426,0.00820880078617003,0.00820880078617003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.516,202.584,191.784,368.184,2567.216
"196",2018-12-31,20909.9,18813.9,111.159,14191.4,13033.4,108.889,110.218,114.148,114.206,113.882,753.3,589.8,27,2949.4,112.9,2090.7,1479,298.2,3648,1381.9,108.885,1368.4,2279.6,1241.6,1997.1,1634.2,183.5,234.7,1360.3,2193.5,586.5,456.5,1295.5,63.5,21.6,755.8,3025.3,409.361,389.624,64.617,78.9,0.6,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.738,246.681,18705.5,20789.5,-1,5177,14510,283060,0.00369696777165363,0.00666028819875786,0.0409152711409395,-0.024075353125,0.0124308019187358,0.0253572443181818,0.0131240359897173,0.00666028819875786,NA,-0.0791000000000001,0.00713259886842277,0.00271183545351183,0.00504914862759853,0.00948030472754424,0.00331141099314669,0.0040355708030515,0.00689357119578293,0.00357148343292524,-0.000957381099444099,0.002744813110519,-0.00315362667067121,0.00612819521890362,0.00971588399823342,0.00401961217368263,-0.258896967771662,0,0.0616049791086353,0.0199140694568121,NA,0.525205997515585,0.483178578859054,-0.896465185440023,0.0889382480812588,40.4897590347399,0.412923450043832,0.525205997515585,0.0069519889772256,0.00719593212783254,0.00331026520551747,-0.0332486234646336,0.0069174568630499,0.0225442834138485,0.0188679245283019,2019 Q1,0,0,0,0.629670798,1,0,NA,0.00401961217368263,0.00401961217368263,0.0131240359897173,0.0131240359897173,0.00504914862759853,0.00504914862759853,0.00971588399823342,0.00971588399823342,0.00719593212783254,0.00719593212783254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.624,200.176,196.876,366.176,2583.124
"197",2019-03-31,21115.3,18950.3,111.497,14276.6,13093.2,109.042,111.479,113.914,113.808,114.389,767.4,599.4,28,3037.5,114.2,2170.7,1473.8,282.3,3681.5,1413.9,109.039,1388.8,2292.7,1245.8,2012.7,1695.5,172.1,213.8,1391.9,2270.8,594.2,475.2,1301.6,68.5,22,766.7,3054.4,428.612,404.529,67.605,70.7,0.6,71.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.185666666667,246.765,18794.8,20942.1,-1,5171.33333333333,14527.6666666667,299821.333333333,0.00214037877978646,0.00661622225177383,0.039307014005177,-0.0246692746228836,0.0122781743652776,0.0247301557176234,0.0129540268748005,0.00661622225177383,0.0187613475494719,0,0.00961823732641709,0.00765565522932365,0.00316391427502549,0.00511115808081763,0.00117677343433975,0.00258964859907196,0.00382777812959567,0.00283171211437061,0.0071717827444433,0.00539409065292662,0.00828562820126555,0.0105081211589113,0.0166933955387083,0.00677518697756274,-0.421044782646541,-0.0661004267432942,0,0.0195252424230385,0.0193565090407173,-0.00661622225180092,-0.0393070140051768,0.0246692746228876,-0.0122781743652595,-0.0247301557176204,-0.0129540268748141,-0.00661622225180092,0.0112386824140212,-0.00149802911145047,0.000993253407518324,0.0409638554216867,0.00470860671555373,0.078740157480315,0.0185185185185184,2019 Q2,0,0,0,0.629670798,1,0,0.0187613475494719,0.00677518697756274,0.00677518697756274,0.0129540268748005,0.0129540268748005,0.00316391427502549,0.00316391427502549,0.0166933955387083,0.0166933955387083,-0.00149802911145047,-0.00149802911145047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404.529,194.871,189.671,362.171,2675.329
"198",2019-06-30,21329.9,19020.6,112.181,14497.3,13212.8,109.726,110.761,114.89,114.687,115.793,779.7,615,27.5,3071,114.9,2222.5,1480.7,292.9,3737.6,1419.9,109.722,1410.6,2327,1273.6,2025.5,1703.1,168.3,224.2,1397.8,2288.3,612.5,519.4,1312.4,68.7,22.1,782.7,3105.7,439.939,419.672,66.614,60.5,0.6,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.373333333333,249.007666666667,18885.5,21178.4,-1,5177.33333333333,14558.3333333333,314021,0.00750098697196999,0.00657273557242455,0.0378204067474726,-0.0252932405193583,0.0121292493271192,0.0241333345951009,0.0127883660374664,0.00657273557242455,0.0169987435089336,0,0.0114461485961286,0.0049980715685809,0.00460836858424529,0.011059282341471,0.00550964187327829,0.00627802690582957,0.017166329041167,0.0111956530034418,0.0118167029864031,0.0200992953235106,0.00672344240250999,0.0160734164155196,0.0146985014698502,0.0169113791295228,2.50451380045842,0,0,0.019151308482205,0.0146711184816761,-0.00657273557242155,-0.0378204067474738,0.0252932405193598,-0.0121292493271222,-0.0241333345951054,-0.0127883660374689,-0.00657273557242155,-0.00529438053571807,0.0101198961878741,0.00590457051510374,0.093013468013468,0.00829748002458519,0.00291970802919717,0.00454545454545441,2019 Q3,0,0,0,0.629670798,1,0,0.0169987435089336,0.0169113791295228,0.0169113791295228,0.0127883660374664,0.0127883660374664,0.00460836858424529,0.00460836858424529,0.0146985014698502,0.0146985014698502,0.0101198961878741,0.0101198961878741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.672,195.328,192.828,363.028,2707.972
"199",2019-09-30,21540.3,19141.7,112.602,14645.3,13301.3,110.108,110.921,115.262,115.007,116.391,789.9,622.3,27.6,3094.8,115.5,2197.1,1501.6,271.4,3767.1,1424.1,110.104,1429.3,2337.8,1288.5,2028.3,1713.2,175.1,201.6,1402.3,2303.8,610.3,483.9,1326.5,69.8,21.8,791,3123.2,438.361,418.824,68.895,81.4,0.6,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.191666666667,249.665,18976.5,21354.4,-1,5218.33333333333,14590,311467.666666667,0.0043103448275863,0.00652981681317533,0.0364421498185816,-0.0259495897338757,0.0119838936926118,0.0235646412238326,0.0126268887620629,0.00652981681317533,0.0146747340680622,0,0.00947503081025114,0.00521504160993369,0.00458192578765093,0.00883951784448112,0.00365296803652981,0.00445632798573969,0.0115083521693589,0.00778113207547171,0.0041861311654432,0.00824240521233999,0.00173147323637091,0.00815006813991404,0.0120124364047485,0.00575823986936541,-0.425362976406521,0,0,0.0187914280468586,0.010203589618667,-0.00652981681315223,-0.0364421498185774,0.0259495897338684,-0.0119838936926184,-0.0235646412238344,-0.0126268887620525,-0.00652981681315223,0.00373921109935305,0.0040198064457182,0.00369844202799374,-0.068348093954563,0.0107436757086254,0.0160116448326055,-0.013574660633484,2019 Q4,0,0,0,0.629670798,1,0,0.0146747340680622,0.00575823986936541,0.00575823986936541,0.0126268887620629,0.0126268887620629,0.00458192578765093,0.00458192578765093,0.0120124364047485,0.0120124364047485,0.0040198064457182,0.0040198064457182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.824,203.476,191.476,372.176,2722.624
"200",2019-12-31,21747.4,19254,112.989,14759.2,13353.7,110.529,111.281,115.811,115.65,116.521,797.9,619.4,27.9,3108.7,116,2221.2,1509.6,300.8,3805.3,1438.1,110.525,1447.9,2357.4,1301.1,2035.6,1740.2,179.2,229.7,1416.9,2319.8,615.4,480.9,1330.4,71,21.1,788.9,3136.8,436.04,411.409,69.791,80.5,0.6,81.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.859666666667,251.425333333333,19065.6,21534.6,1,5250.33333333333,14620.3333333333,312808.666666667,0.00585251658213037,-0.00668982745842084,0.167413793726338,0.0685054003802816,-0.0152550413298495,0.0456351253407892,0.0299496117688149,-0.00668982745842084,0.155797140357691,16.1269048394686,0.00866194731345016,0.00527689306577561,0.00456630646515088,0.00795145722050417,0.00363967242948138,0.0026619343389529,0.00795737897017346,0.00454576090945169,0.00625302078298695,0.00833073808782303,0.00498790063706855,0.0108407548770144,0.0122887864823349,0.00999786370433675,0.357783847054218,0,0.452213367347458,0.131165594735965,0.182776904952666,-2.02450461472712,3.59396041561123,-3.6399415591088,-2.27296200393153,0.936593258828617,1.37189163009004,-2.02450461472712,0.00392534735380368,0.00498509789430557,0.00339617983916751,-0.00619962802231877,0.00294006784771961,0.0171919770773639,-0.0321100917431192,2020 Q1,0,0,0,0.629670798,1,0,0.155797140357691,0.00999786370433675,0.00999786370433675,0.0299496117688149,0.0299496117688149,0.00456630646515088,0.00456630646515088,0.0122887864823349,0.0122887864823349,0.00498509789430557,0.00498509789430557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.409,207.991,203.991,377.491,2731.209
"201",2020-03-31,21561.1,19010.8,113.38,14545.5,13118.4,110.882,111.205,116.688,116.628,116.961,804.7,624.1,43.4,3189.6,112.2,2252.4,1530,243.2,3834.1,1456.8,110.878,1452.6,2381.6,1306.1,2041,1756.6,183.8,180.5,1436.4,2379.1,627.8,495.8,1346.2,62.7,20.4,810.5,3159.9,444.822,423.429,72.24,74.5,0.6,75.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.5,251.885333333333,19154,21723.5,1,5276.33333333333,14658.3333333333,328551,0.00310318076027927,-0.00673488266137812,0.143405701239798,0.0641132935368418,-0.015491362708219,0.0436434509847936,0.0290787155280152,-0.00673488266137812,0.12088306445982,0,-0.0087164217569986,-0.012725002601186,0.00453504014798023,0.00860926844461396,0.00362647325475973,0.0035398230088497,-0.0143088881378844,-0.017504361180277,0.00273183032631863,0.00494170334337118,0.00137592137592146,0.0100427406455674,0.00717340322803151,0.0118025297178392,-0.469769847426954,-0.136815708114373,0,0.115956138823849,0.129088560336556,0.00673488266137046,-0.143405701239797,-0.0641132935368411,0.0154913627082209,-0.0436434509847918,-0.0290787155280104,0.00673488266137046,0.00222072571695997,0.0104122818607335,0.00325240430199902,0.0309835724682888,0.0118761274804571,-0.116901408450704,-0.0331753554502371,2020 Q2,0,0,0,0.629670798,1,0,0.12088306445982,0.0118025297178392,0.0118025297178392,0.0290787155280152,0.0290787155280152,0.00453504014798023,0.00453504014798023,0.00717340322803151,0.00717340322803151,0.0104122818607335,0.0104122818607335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.429,200.671,204.371,387.071,2802.529
"202",2020-06-30,19520.1,17302.5,112.86,13097.3,11860.3,110.435,110.901,115.969,115.811,116.655,824.1,668.8,1084.6,5627.4,112.5,2096.5,1395.8,225.8,3839.3,1393.3,110.431,1504.8,2334.5,1356.8,2013.1,1600.1,131.4,171.5,1374.2,4565.63333333333,1396.9,496.4,1264.3,54.2,19.1,1061.86666666667,3157.6,596.61,512.64,72.525,1085.9,0.6,1086.5,1078.1,19.1,160.9,609.3,63.8,73.3,22,16.9,140,597.9,28.4,64.4,7.2,101.5,679.2,788,NA,256.472,249.576,19242,21708.2,1,5049.33333333333,13569.6666666667,326980,-0.00773395204949734,-0.00678054886234591,0.125419788518023,0.0602504394280667,-0.0157351211776398,0.0418183537142029,0.0282570371821314,-0.00678054886234591,0.0976484106962117,0,-0.106496376458354,-0.100893694605162,0.00459826636464911,-0.00182975448105493,-0.00542005420054203,-0.00529100529100535,-0.110516824038455,-0.106123378101525,-0.0158074366804383,0.02520169035728,-0.0408283442928649,-0.0209761163032192,0.0239008355019859,-0.0483736098335983,-3.49226604795053,0,0,0.103907433983973,0.0911505844316329,0.00678054886236934,-0.125419788518022,-0.0602504394280624,0.0157351211776469,-0.0418183537142048,-0.0282570371821356,0.00678054886236934,-0.00126887700979184,-0.00786643922997343,-0.00491504736705017,0.00121016538926977,-0.0608379141286585,-0.135566188197767,-0.0637254901960783,2020 Q3,1084,834.933333333333,249.066666666667,0.629670798,1,0,0.0976484106962117,-0.0483736098335983,-0.0483736098335983,0.0282570371821314,0.0282570371821314,0.00459826636464911,0.00459826636464911,0.0239008355019859,0.0239008355019859,-0.00786643922997343,-0.00786643922997343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.64,156.16,884.26,549.226666666667,5078.27333333333
