"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","gfeghhx_g","gfeghdx_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb"
"200",2019-12-31,0.024556370916917,0.0248203545844818,0.0112616162187811,0.0151240169388989,0.0127118644067796,0.0617469879518073,0.010573476702509,0.0194021516129033,0.00977995110024454,0.0151240169388989,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00392534735380368,0.00498509789430557,0.00339617983916751,0.00866194731345016,0.00527689306577561,0.00521027951307573,0.0104498528518708,0.0033931300487593,0.00316829222836557,0.00795737897017346,0.00454576090945169,0.00625302078298695,0.00833073808782303,0.00498790063706855,0.0108407548770144,0.0122887864823349,0.00999786370433675,0.00608335642069191,0.00866194731345016,0.00866194731345016,0.00866194731344994,0.00866194731345016,21729.1,14795,13413.8,19222,110.301,113.036,111.957,116.162,116.097,116.479,0.44,0.22,0.22,822.8,643,26,3165.3,109.6,2200.3,1520,210.3,3813.7,1441.8,110.297,1449.8,2363.9,1295.1,2035,1723.4,177.1,140.7,1418.7,2377.6,616.6,476.9,1342.9,69.5,23.1,787.7,3139.7,439.304,415.088,70.655,81.4,0.6,82,251.367,19099.9,21630.7,-1,0.629670798,0.00999786370433675,0.00999786370433675,0.0112616162187811,0.00977995110024454,0.00977995110024454,0.0122887864823349,0.0122887864823349,0.00498509789430557,0.00498509789430557,1449.8,2363.9,1723.4,439.304,203.696,177.296,348.396,2816.904,NA
"201",2020-03-31,0.0120776519372725,0.00956066278594436,0.0105489617485197,0.0148986889153755,0.0125523012552302,0.0581560283687943,0.0104628480226991,0.0190328729267493,0.00968523002421318,0.0148986889153755,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00263951735339862,0.0110391019380387,0.00333997738473335,-0.00879925997855402,-0.0121787535116012,0.00511521002727755,0.00997656109141176,0.00334539124758604,0.00325559998584524,-0.0161676241973641,-0.0194426635256228,0.0017711866950858,0.00424677631070969,0.000294840294840171,0.00964942182132833,0.00689750310387649,0.0113371970049494,0.00300583325576365,-0.00879925997855402,-0.00879925997855413,-0.0087992599785538,-0.00879925997855391,21534.9,14584.1,13180.8,18974.7,110.65,113.422,112.227,117.416,117.549,116.857,0.15,0.03,0.12,833.4,644,40.8,3242.7,106.7,2214.1,1536.8,183.3,3850.7,1454.9,110.646,1461.388,2390.6,1301,2036.1,1723.4,181.5,118.1,1431.5,2452,628.2,490.7,1355.3,65.2,23.4,790.7,3161.7,445.942,425.149,74.033,75.3,0.6,75.9,251.965666666667,19197.6,21846.5,-1,0.629670798,0.0113371970049494,0.0113371970049494,0.0105489617485197,0.00968523002421318,0.00968523002421318,0.0122887864823349,0.0122887864823349,0.0110391019380387,0.0110391019380387,1460,2390.6,1723.4,445.942,198.058,182.258,344.758,2897.942,NA
"202",2020-06-30,-0.0219205065301867,-0.0219205065301867,0.0117855847469912,0.0146799765120376,0.0123966942148761,0.0549597855227881,0.0103545103545104,0.0186773885636144,0.00959232613908867,0.0146799765120376,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,1.86469397489564e-05,-0.0149146285417436,-0.00287958338765737,-0.115131930225324,-0.111655317333671,0.00508396882943707,0.00915478451925944,-0.002927622661968,-0.00369475503509575,-0.118708693441789,-0.116163612863985,-0.0206772550194786,0.0230662771028756,-0.0474061701709569,-0.029528632645111,0.023085354158104,-0.0616137532940142,-0.0055257591635185,-0.115131930225324,-0.115131930225324,-0.115131930225324,-0.115131930225324,19055.5453957907,12852.8405439756,NA,16856.0738501888,110.331374098156,113.002933494409,112.229092690107,115.664783975143,115.795800329547,115.114121252497,NA,NA,NA,848.965735628916,650.177458033573,NA,3222.88025907005,NA,2182.90423335928,1383.01169496562,182.28414881955,3736.99409427347,1467.02839440521,NA,1495.09261707083,2243.30616137533,NA,NA,1748.69947152085,183.75,124.590750670241,1446.32248157248,2480.89825379962,642.702219482121,434.204761838434,1199.26169496562,57.6933981493089,20.7059128327274,741.982005270423,NA,450.219621103117,429.227167865707,75.7420780243869,NA,NA,NA,NA,19295.2,22046.5,NA,0.629670798,-0.0616137532940142,-0.0616137532940142,0.0117855847469912,0.00959232613908867,0.00959232613908867,0.023085354158104,0.023085354158104,-0.0149146285417436,-0.0149146285417436,1493.70461707083,2243.30616137533,1748.69947152085,450.219621103117,199.957836930456,192.482598379004,291.762384167306,2931.11787490274,434.219441814946
"203",2020-09-30,0.0160693082425027,0.0160693082425027,0.0119795136783798,0.0144675925925926,0.0122448979591836,0.0520965692503177,0.0102483932603787,0.0183349397692538,0.00950118764845609,0.0144675925925926,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00584484154598552,0.00247621556212207,0.00277634091311874,0.0514004470516627,0.0499057375591363,0.00507380073800734,0.0103145624021954,0.00278215793957193,0.00142496791609514,0.0831702772862277,0.0801713533647022,-0.00572215422276612,0.00390801142341801,-0.0121190242896189,-0.00184649967886963,0.0097756946769334,-0.00967281804404041,0.00399334313199406,0.0514004470516627,0.0514004470516627,0.0514004470516627,0.0514004470516629,20035.0089479476,13921.8148559337,NA,17697.2886480337,110.637691606065,113.163959049064,112.885053953731,115.951194913211,116.082535692351,115.399168630963,NA,NA,NA,864.531471257833,656.354916067146,NA,3245.42315670717,NA,2230.52202375058,1446.90428221879,191.740365946595,3730.09373587846,1482.91516915391,NA,1509.69461734484,2221.60706905927,NA,NA,1773.99894304169,186,131.081501340483,1461.14496314496,2510.61820836568,648.985080147966,456.52308070889,1260.90428221879,60.6588646061129,21.7702060089424,734.80494834149,NA,454.497242206235,433.305335731415,76.4825094533498,NA,NA,NA,NA,19393.1,22273.9,NA,0.629670798,-0.00967281804404041,-0.00967281804404041,0.0119795136783798,0.00950118764845609,0.00950118764845609,0.0097756946769334,0.0097756946769334,0.00247621556212207,0.00247621556212207,1508.30661734484,2221.60706905927,1773.99894304169,454.497242206235,201.857673860911,194.487837941731,280.307706135255,2965.11545057192,456.537548301483
"204",2020-12-31,0.016506773979184,0.016506773979184,0.014073617309416,0.0140288815088419,-0.00672043010752688,0.0125247791545893,0.0106602475928472,0.0182642559060913,0.0111764705882353,0.0140288815088419,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00469124941836596,-0.00866416375979095,0.00328782627788748,0.0261206320055096,0.0250429145774043,0.00502756134913973,0.0102900704411888,0.00328052560707803,0.0010517384618105,0.0282479776607076,0.0248783556712935,0.0148339642384514,0.00404252133552929,0.0221340572144497,0.0113944073567656,0.00875273522975939,0.0132781203582841,0.0041013923045643,0.0261206320055096,0.0261206320055096,0.0261206320055096,0.0261206320055096,20558.336043904,14315.0779709806,NA,18140.4803358981,111.001449115852,113.282977937286,113.414625897433,114.94657477234,115.076777593461,114.399331336201,NA,NA,NA,880.321495287755,663.690647482014,NA,3290.5134651257,NA,2267.33391611254,1478.58989896879,194.966580682385,3772.59594338398,1499.05998776992,NA,1525.66842581176,2251.10583511106,NA,NA,1798.88616401043,184.75,132.723268196024,1476.72113022113,2545.95168824027,654.665474722565,468.447752102108,1293.83989896879,62.2433124863612,22.3388575487861,744.561776885431,NA,459.576917266187,438.148160071942,77.1519406083025,NA,NA,NA,NA,19490.6,22503.1,NA,0.629670798,0.0132781203582841,0.0132781203582841,0.014073617309416,0.0111764705882353,0.0111764705882353,0.00875273522975939,0.00875273522975939,-0.00866416375979095,-0.00866416375979095,1521.50842581176,2251.10583511106,1798.88616401043,459.576917266187,204.113730215827,195.088557456378,284.984859619244,3005.52860550646,468.461780983617
"205",2021-03-31,0.0159080248960992,0.0159080248960992,0.0128430371134414,0.013834794811729,-0.00676589986468201,0.0123698495211613,0.0105478053759782,0.0179366562266678,0.0110529377545083,0.013834794811729,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00450969696754222,0.00217785144874072,0.00326593362799188,0.0197459292259206,0.0169998512650733,0.00498701938370294,0.0103185783292079,0.00326979894789936,0.00270162892332149,0.0089100109887803,0.00562570418431174,0.00667172100075808,0.000745600954369152,0.0107252298263534,0.00983458806065096,0.00525866035627431,0.0129264392324095,0.00395349913601573,0.0197459292259208,0.0197459292259208,0.0197459292259206,0.0197459292259208,20964.2794924296,14442.6254730073,NA,18448.8658034854,111.363972481276,113.589026507002,113.926091491918,115.196911336736,115.327397720259,114.648476085686,NA,NA,NA,896.111519317678,671.026378896883,NA,3332.83574971049,NA,2301.47107324034,1502.8879700435,197.837399581069,3809.69787040644,1515.07725634623,NA,1533.66952185231,2280.20461789434,NA,NA,1823.77338497918,183.5,134.365035051566,1492.2972972973,2578.64944026137,658.10813810111,477.697688261158,1319.3879700435,63.4723645295038,22.7799590489323,754.186309449115,NA,464.656592326139,442.99098441247,77.557656459789,NA,NA,NA,NA,19587.8,22735.3,NA,0.629670798,0.0129264392324095,0.0129264392324095,0.0128430371134414,0.0110529377545083,0.0110529377545083,0.00525866035627431,0.00525866035627431,0.00217785144874072,0.00217785144874072,1529.50952185231,2280.20461789434,1823.77338497918,464.656592326139,206.369786570743,193.451545774971,289.529717122976,3043.30603258751,477.71152305597
"206",2021-06-30,0.0177901303443162,0.0177901303443162,0.0133547499955324,0.0136460051307454,-0.00681198910081748,0.012218705967006,0.0104377104377105,0.0176206015540852,0.0109321058688148,0.0136460051307454,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00469943864550615,0.0050245551848489,0.00342071450988435,0.0147563813957037,0.0111094861253296,0.00497758809054605,0.0103143569691184,0.00342075256556451,0.00360127145133893,0.00756871505279366,0.00413385978874814,0.000692875433047302,-0.000447027268663525,0.00141485598787261,0.00559128494553085,0.00425031059962078,0.00644652019471104,0.0044181659616811,0.0147563813957037,0.0147563813957035,0.0147563813957037,0.0147563813957037,21273.636396306,14551.9375898267,NA,18653.8232221573,111.744916837821,113.998091425347,114.461480169006,115.775724574871,115.906866594429,115.224533680637,NA,NA,NA,911.901543347601,678.362110311751,NA,3372.13484558574,NA,2333.40738348891,1521.10736213837,200.415788855695,3830.99897675626,1530.9895731863,NA,1540.17041238526,2294.90400301167,NA,NA,1848.66060594792,182.25,136.006801907107,1507.87346437346,2613.08665886218,660.905302096178,484.746777540986,1338.85736213837,64.4089869485883,23.1161088128369,759.048186723554,NA,469.736267386091,447.833808752998,77.8873005891218,NA,NA,NA,NA,19685.3,22969.8,NA,0.629670798,0.00644652019471104,0.00644652019471104,0.0133547499955324,0.0109321058688148,0.0109321058688148,0.00425031059962078,0.00425031059962078,0.0050245551848489,0.0050245551848489,1536.01041238526,2294.90400301167,1848.66060594792,469.736267386091,208.62584292566,191.169034710087,289.311919337463,3082.82292624827,484.760423546117
"207",2021-09-30,0.0182230468171889,0.0182230468171889,0.0130294304792311,0.0134622985358535,-0.00685871056241427,0.0120712113844341,0.0103298900366544,0.0173154921659167,0.0108138873079111,0.0134622985358535,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00462948867566793,0.00479245528147998,0.00391438257119603,0.0112047977590406,0.00737137591874348,0.00495293442314826,0.0101872893973827,0.00391016463851113,0.00380768555887001,0.00362855195301459,-0.000284716130322993,0.00331145764344631,0.000447227191413324,0.00524775456655568,0.00806620027148375,0.00507878630029945,0.0100653594771241,0.00452495610830828,0.0112047977590406,0.0112047977590406,0.0112047977590406,0.0112047977590404,21512.003189726,14604.7400513885,NA,18791.3275654496,112.18232919271,114.432160311806,114.991378295249,116.330574557577,116.4623450694,115.776742105631,NA,NA,NA,927.691567377523,685.697841726619,NA,3413.82196940342,NA,2363.72609406434,1534.85898810933,202.779245383861,3861.90058174263,1546.82475158669,NA,1547.9714810248,2318.00303676747,NA,NA,1873.54782691666,181,137.648568762649,1523.44963144963,2647.13368982003,664.261898890259,490.178267147679,1353.85898810933,65.1306766212119,23.3751201370607,766.688279583385,NA,474.815942446043,452.676633093525,78.2828735443212,NA,NA,NA,NA,19782.8,23203.8,NA,0.629670798,0.0100653594771241,0.0100653594771241,0.0130294304792311,0.0108138873079111,0.0108138873079111,0.00507878630029945,0.00507878630029945,0.00479245528147998,0.00479245528147998,1543.8114810248,2318.00303676747,1873.54782691666,474.815942446043,210.881899280576,189.445956444216,291.872337137342,3121.94963226608,490.191729446215
"208",2021-12-31,0.0167054517151659,0.0167054517151659,0.0153142020941328,0.0113483608605025,0.011049723756906,0.0322491789927752,0.0100593667546174,0.0192655329405464,0.0123873873873874,0.0113483608605025,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00485320526750876,0.0050691842299988,0.00390173283667283,0.0100534510806414,0.0059613707430175,0.00492852376812181,0.0102655599513872,0.00390384769646257,0.00407292813816484,0.00685354408495931,0.00294033883171552,0.000570091214594282,-0.00283117270153477,0.00281096275474346,0.00554160084936695,0.00900145190628665,0.00789439627280974,0.00415045198041275,0.0100534510806414,0.0100534510806414,0.0100534510806414,0.0100534510806414,21728.2730614405,14704.83428118,NA,18903.3496358207,112.620034670216,114.898234277451,115.54945505811,116.920275671591,117.052714152414,116.363635740914,NA,NA,NA,945.564039827502,694.191846522782,NA,3460.41325079626,NA,2389.91577412316,1550.46994321638,207.873086787247,3883.30169328659,1562.38469078843,NA,1559.40802582362,2336.30227130129,NA,NA,1894.80952374592,183,142.087622094775,1538.77457002457,2687.67243011613,670.241220426298,495.106250377242,1367.46994321638,65.7854646924723,23.6101207638628,772.740820680135,NA,480.69767146283,458.284113908873,78.9875330656163,NA,NA,NA,NA,19880.3,23442,NA,0.629670798,0.00789439627280974,0.00789439627280974,0.0153142020941328,0.0123873873873874,0.0123873873873874,0.00900145190628665,0.00900145190628665,0.0050691842299988,0.0050691842299988,1557.70802582362,2336.30227130129,1894.80952374592,480.69767146283,213.494175059952,189.543548963469,292.043149217306,3168.37010157896,495.117598738103
"209",2022-03-31,0.14513817840347,0.14513817840347,0.0152757976999585,0.0112210206687307,0.0109289617486339,0.0312416610728068,0.00995918367346937,0.0189013876344528,0.0122358175750834,0.0112210206687307,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.0144451976721818,0.0659839198176175,0.0269062659081249,0.0953739536981222,0.0615282954034837,0.00489429233965288,0.0102380342974149,0.0269099303058551,0.0318854456824513,0.11067503389819,0.0815739184491056,0.0115752541458003,-0.0209952181709505,0.0321353488837721,0.0575828590559089,0.0367797380221042,0.100239684985448,0.0344618371556851,0.0953739536981222,0.0953739536981222,0.0953739536981222,0.0953739536981222,23800.5843703425,16332.2923137169,NA,20066.4405163288,115.650219269635,118.561815685514,117.218589777337,124.635133766559,124.776311057482,124.041764551329,NA,NA,NA,963.436512277481,702.685851318945,NA,3578.92888756284,NA,2458.39771155156,1682.89095826427,218.586359982962,4106.91330736268,1579.96141992791,NA,1616.70011892834,2570.49247500732,NA,NA,1916.07122057518,185,146.526675426901,1554.09950859951,2728.72877044233,694.892516925193,542.326490976372,1497.89095826427,72.0596845560616,25.8619113284025,850.200117120509,NA,486.579400479616,463.891594724221,81.8926738387819,NA,NA,NA,NA,19977.6,23682,NA,0.629670798,0.100239684985448,0.100239684985448,0.0152757976999585,0.0122358175750834,0.0122358175750834,0.0367797380221042,0.0367797380221042,0.0659839198176175,0.0659839198176175,1615.00011892834,2570.49247500732,1916.07122057518,486.579400479616,216.106450839329,208.313116445577,363.620716640892,3215.30817092195,542.337711997041
"210",2022-06-30,0.0257284423657393,0.0257284423657393,0.0137773903244336,0.0110965065395001,0.0108108108108107,0.0302951890445406,0.00986097639831884,0.0185507526673758,0.012087912087912,0.0110965065395001,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00518720756031144,0.00814190787276292,0.00525625199685087,0.00941022269460046,0.00413338379713557,0.00484542687810352,0.0101216113503928,0.00525651444676911,0.00524704115806074,0.0100425751199342,0.00476129654859214,0.00127471615332153,0.000992139204762266,0.00145489815712896,0.0083522049334015,0.0100924680361643,0.00960865167665137,0.00637096774193546,0.00941022269460023,0.00941022269460046,0.00941022269460046,0.00941022269460046,24024.5531695291,16496.3105861581,NA,20149.3828164252,116.258105965607,119.18391441219,117.826626932439,125.649901543396,125.792228286815,125.05170117068,NA,NA,NA,981.30898472746,711.179856115108,NA,3624.6929257036,NA,2484.76282143408,1698.98644575376,223.703510994064,4141.21508894949,1595.52972484776,NA,1632.99945600702,2595.19144183712,NA,NA,1937.33291740444,187,150.965728759027,1569.42444717445,2766.32353180223,701.90569744083,547.429904029641,1511.98644575376,72.7377822350368,26.1052776733108,858.369393901368,NA,492.461129496403,469.499075539568,82.7191730318959,NA,NA,NA,NA,20074.4,23921.7,NA,0.629670798,0.00960865167665137,0.00960865167665137,0.0137773903244336,0.012087912087912,0.012087912087912,0.0100924680361643,0.0100924680361643,0.00814190787276292,0.00814190787276292,1631.29945600702,2595.19144183712,1937.33291740444,492.461129496403,218.718726618705,209.444567944427,365.908264404965,3258.78466129863,547.44100053618
"211",2022-09-30,0.0253413121633603,0.0253413121633603,0.0132881112962866,0.0109747254270298,0.0106951871657754,0.029404377858578,0.00976468704978384,0.0182128898523666,0.0119435396308361,0.0109747254270298,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00534412700725584,0.00819634503753153,0.00520684250023118,0.00927671581786171,0.00403701756648167,0.0047971545849439,0.0100494530071022,0.00520322686069119,0.00521965342172614,0.00986376584488879,0.00463280107910369,0.00130270014211287,0.000991155840195379,0.00150121065375308,0.00842791596232795,0.01001680800667,0.00970986013177666,0.00627599822246827,0.00927671581786194,0.00927671581786171,0.00927671581786171,0.00927671581786171,24247.4221219339,16659.0263310845,NA,20230.7262288089,116.863443612745,119.806013138866,118.456307391602,126.679771490378,126.823264792894,126.076668061006,NA,NA,NA,999.181457177439,719.673860911271,NA,3669.7867874319,NA,2511.10286991323,1715.01271433148,228.817332061205,4176.11690170108,1611.09683466502,NA,1649.33986945923,2620.39038775254,NA,NA,1958.5946142337,189,155.404782091153,1584.74938574939,2803.08274677436,708.936552050883,552.508255679523,1526.01271433148,73.4125499700528,26.3474489156324,866.704040657548,NA,498.342858513189,475.106556354916,83.5477551066269,NA,NA,NA,NA,20170.7,24162.1,NA,0.629670798,0.00970986013177666,0.00970986013177666,0.0132881112962866,0.0119435396308361,0.0119435396308361,0.01001680800667,0.01001680800667,0.00819634503753153,0.00819634503753153,1647.63986945923,2620.39038775254,1958.5946142337,498.342858513189,221.331002398082,210.593693537694,368.361182144358,3301.42560528754,552.51923040495
"212",2022-12-31,0.0251080287109919,0.0251080287109919,0.0163137832590714,0.0144141765060086,0.00793650793650791,0.0515354674981441,0.0103043753963221,0.0191096330370277,0.0150214592274678,0.0144141765060086,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00543365965615838,0.00828531539787991,0.00519889418586206,0.00913784287528663,0.00388741800363546,0.00476433638892049,0.0100156857226814,0.00519340514549227,0.00523429086628768,0.00958698960106319,0.00436540016168152,0.00136014192785328,0.000990174423032952,0.00154731395967334,0.00854905529346994,0.00999862725520817,0.00984544934172882,0.00621875690017748,0.00913784287528663,0.00913784287528663,0.00913784287528663,0.00913784287528663,24468.9912554149,16818.7362432845,NA,20309.3715181774,117.471004290284,120.433112659166,119.099958650094,127.729353351707,127.874035541491,127.121253020205,NA,NA,NA,1018.2754481615,730.484412470024,NA,3724.04876254659,NA,2544.38313201421,1730.45717874073,237.497022504421,4211.81875600571,1627.66744609323,NA,1664.49500636477,2646.18930857071,NA,NA,1986.82614270699,190.5,163.413640187667,1601.07923832924,2848.81163116247,716.024944382432,557.556989307221,1539.95717874073,74.0833823167532,26.5882077639881,875.237131384113,NA,505.828695443645,482.243350119904,84.3831179679475,NA,NA,NA,NA,20266.8,24404.1,NA,0.629670798,0.00984544934172882,0.00984544934172882,0.0163137832590714,0.0150214592274678,0.0150214592274678,0.00999862725520817,0.00999862725520817,0.00828531539787991,0.00828531539787991,1664.11400636477,2646.18930857071,1986.82614270699,505.828695443645,224.655717026379,210.196248938787,369.408435940468,3354.64032660612,557.571403483727
"213",2023-03-31,0.0247169076924969,0.0247169076924969,0.0183006486731419,0.0142093602789111,0.00787401574803148,0.0490097282412729,0.0101992782049269,0.0187513025267747,0.014799154334038,0.0142093602789111,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00532979501561637,0.00822961252320198,0.00511341545397159,0.00910413363625961,0.0038920461534675,0.0047318767639688,0.00995324556119681,0.0051155031237764,0.0051904263623832,0.00972828709467977,0.0045913939360005,0.00132876631429757,0.000989194947496497,0.00154492347800894,0.00854782030582202,0.00992230312635201,0.0097872501228129,0.00612276466927364,0.00910413363625961,0.00910413363625961,0.00910413363625961,0.00910413363625961,24691.7602217486,16982.3537380288,NA,20388.416529474,118.071682339015,121.058211862015,119.734737016067,128.78051643763,128.926389305776,128.167411676025,NA,NA,NA,1037.36943914557,741.294964028777,NA,3784.75002806608,NA,2577.69073382797,1745.9771546901,246.180345613773,4247.82062589274,1644.23936126971,NA,1681.00684997273,2672.08822520601,NA,NA,2015.05767118027,192,171.422498284182,1617.40909090909,2900.94673196034,723.129560926624,562.633062647705,1553.9771546901,74.7578473295911,26.8302703606201,883.803296105743,NA,513.314532374101,489.380143884892,85.2203928431722,NA,NA,NA,NA,20362.7,24647,NA,0.629670798,0.0097872501228129,0.0097872501228129,0.0183006486731419,0.014799154334038,0.014799154334038,0.00992230312635201,0.00992230312635201,0.00822961252320198,0.00822961252320198,1680.62584997273,2672.08822520601,2015.05767118027,513.314532374101,227.980431654676,209.815028552523,370.488763731642,3414.26126433444,562.647272007984
"214",2023-06-30,0.0244486085867097,0.0244486085867097,0.0145095883298889,0.0140102831184712,0.0078125,0.0467199940304088,0.0100963031997514,0.0184061629960781,0.0145833333333334,0.0140102831184712,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00532863032055086,0.00826055296541961,0.00508792198663155,0.00912323042534569,0.00392106888337751,0.00469485873680786,0.00989978496368726,0.00508946793465825,0.00518014854716253,0.009345463556232,0.00423598918708024,0.00135649199374832,0.0011402508551881,0.00149433598457449,0.00852245974197197,0.00987500728397039,0.00976723299154258,0.00605690054025843,0.00912323042534591,0.00912323042534569,0.00912323042534569,0.00912323042534591,24917.028839859,17141.0617059866,NA,20468.3609151091,118.672421847586,121.685311382315,120.372759166154,129.844314714577,129.991392573277,129.226145368616,NA,NA,NA,1056.46343012963,752.10551558753,NA,3835.47388362552,NA,2611.05529337671,1761.65444634807,254.871236777579,4284.02250616803,1660.81399258844,NA,1697.60304248284,2698.18713347555,NA,NA,2043.28919965355,193.5,179.431356380697,1633.73894348894,2943.03827480802,730.270470608029,567.766093723158,1568.15444634807,75.4398803968817,27.0750490994944,892.435608817501,NA,520.800369304556,496.51693764988,86.0619448432413,NA,NA,NA,NA,20458.3,24891,NA,0.629670798,0.00976723299154258,0.00976723299154258,0.0145095883298889,0.0145833333333334,0.0145833333333334,0.00987500728397039,0.00987500728397039,0.00826055296541961,0.00826055296541961,1697.22204248284,2698.18713347555,2043.28919965355,520.800369304556,231.305146282974,209.470101303472,371.635239512945,3463.83864411258,567.780104006277
