"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","subsidies_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","state_subsidies","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","federal_subsidies","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","subsidies","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","add_state_health_outlays","add_state_social_benefits","add_state_noncorp_taxes","add_state_corporate_taxes","add_state_expenditures","add_federal_subsidies","add_federal_grants","add_federal_nom","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","subsidies_net","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_subsidies_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_subsidies_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","subsidies_net_xmpc","state_subsidies_net_xmpc","federal_subsidies_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont","state_subsidies_cont","federal_subsidies_cont"
"66",1986-06-30,1.00065259310657,0.168975655853244,-0.252531513199319,1.2581580315759,-0.00144223106942578,-0.00353169420058094,0,19.180036595,56.348,367.4,22,0.3,98.419963405,251.652,683.4,63.4,23.9,117.6,308,1050.8,85.5,24.2,477.8,59.880036595,20.556,-0.0024998557775513,489.7,0.00440906307409672,0.00299735826051606,0.0102787236725943,4545.3,0.0123772727646783,0.00886995983643368,0.00350731292824458,2851.5,-0.00105344865823898,NA,NA,NA,NA,NA,NA,NA,NA,0.255237853410407,0.0406741907497479,0.962245987415744,0.043380530960836,1.00562651837658,0.919438591783699,1.60031956338979,0.817527392886291,0.655195352321016,0.440286456560358,-0.00234495335345841,0.298569924346861,1.30106215944699,1.56260644231537,0.432726660786635,0.92178354513716,1.30174963904294,-0.483534766560808,-0.907411089994184,-0.0924402042262713,0.665000886546115,0.131089794438077,0.533911092108043,-0.246060771936661,0.402254924724902,-0.648315696661567,-0.12317573640084,-0.259877177542429,0.143035518717966,-0.272216651086278,-0.0819727785762179,-0.183698659555917,-0.039801310716997,-0.00629852486386771,-0.0300547873219365,-0.0162535835946612,0.185196238180464,-0.185122532713411,0.0164330387258336,-0.0164264986102984,0.0590075987973216,-0.021833738276063,-0.010929766534381,-0.0241546308557225,-0.000558887718349361,-0.00266685483901031
"67",1986-09-30,1.12357598256986,0.210247431237088,-0.124165091633804,1.23939045663194,0.0087295205317314,-0.000378902960006057,0,19.625049045,57.648,375.9,22.4,0.3,100.474950955,255.352,696.6,64.6,25.1,120.1,313,1072.6,86.9,25.5,495.1,62.225049045,21.284,0.0014265610240396,498.5,0.00865748079502482,0.008559995947931,0.00911303913613382,4607.7,0.0135481322491504,0.00879197536803633,0.00475615688111408,2917.2,0.00527279791308199,NA,NA,NA,NA,NA,NA,NA,NA,0.114929775601566,0.0316761949136275,1.09278448611675,0.0224408788813895,1.11522536499814,0.959632486596938,0.845982662140486,0.668049829415565,7.02073623620072,0.197461884464389,-0.0042194319843355,0.175249583767773,0.507478155155553,3.33260229651711,0.0905749878153941,0.863851918581275,0.670733078372706,0.160571674260098,3.58813393968376,0.308293373977094,0.799932067768941,0.147430146053311,0.652501921715633,0.354571409496089,0.495328415809531,-0.140757006313413,-1.02090856561877,-0.666716188640639,-0.341960591887821,-0.0300936184037714,-0.0396445565871071,0.00597717124511803,-0.00430556906028882,-0.00615093666553644,-0.00310463239475237,0.0991957241821969,-0.0697531200304408,0.172656862364764,-0.00613848327111001,0.0151943204949961,0.0703964154417918,0.0312033449493841,-0.0898430084367388,-0.00264832846269962,-0.000541300830795454,-0.000273216940114172
"68",1986-12-31,-1.18188977063023,0.164911745653585,0.866251546712886,-1.97204620922045,-0.0817870423343117,0.00569193421164442,0,20.11456274,58.108,385,24.8,0.3,102.68543726,254.892,714,73.1,26.5,122.8,313,1099,97.9,26.8,489.8,54.41456274,18.32,0.00113577299940326,506.6,0.0127176015473889,0.0131830052229811,0.0108245190820808,4657.6,0.0146264893476333,0.00869150521609541,0.00593498413153792,2952.8,0.00605491755005882,NA,NA,NA,NA,NA,NA,NA,NA,-0.796200168405661,-0.293367976314637,-0.882478064500155,-0.223316598007412,-1.10579466250757,0.923966219463068,0.928954625784883,-4.61563032580625,10.5829869410231,9.71853586162119,-0.00442392682984627,0.200114424975919,-0.390101779623251,3.55681968220262,2.06968013003815,1.02986478856953,0.728840200808961,-4.22552854618311,7.12764190109692,7.54738108930644,0.891739863229321,0.156787156631452,0.734952706597868,0.296403272559904,0.311770256632167,-0.0153669840722564,-1.86234324615913,-0.890751955891585,-0.965536462250398,-0.333492090207094,-0.107521908535633,-0.229494793867126,0.065566813167485,-0.00609353785792173,0.0724083458180991,-0.94212538740952,-0.53580998902152,-0.403037187773813,-0.0465143120447529,-0.0349881448682695,0.0774130141484316,0.0257311259465594,-0.161672265656109,-0.0289508509848379,-0.00052898737833815,0.00628585592101041
"69",1987-03-31,-0.0572178630631114,0.221280235495772,0.222244924960643,-0.457989996893429,0.167401735614748,0.0111254732549255,0,20.6233774824,57.096,391,22.7,0.3,105.1766225176,259.004,713.1,76,28,125.8,316.1,1104.1,98.7,28.3,492.1,51.3233774824,18.76,-0.00171134099911541,516.5,0.0143007210046315,0.0162085801382934,0.00640476481866759,4722.2,0.014362354639915,0.00856933478322541,0.00579301985668956,2983.5,0.00940272569285661,NA,NA,NA,NA,NA,NA,NA,NA,-0.381266288531721,0.0142283146078083,-0.090952022969516,-0.144793048963269,-0.235745071932785,1.018348779241,0.793030973537128,-2.52525492901373,-14.6512944632143,-0.959464720608437,-0.00539161814282463,0.147314604386775,-2.05632049014419,-0.919243283291621,-2.54570709980684,1.02374039738383,0.64571636915035,-0.468934438869383,-13.7320511799226,1.58624237919841,0.937864760591764,0.184780920932399,0.753083839659365,-1.27244430731658,-0.143523439912102,-1.12892086740447,2.08684342608006,-0.67366064147544,2.76043189256623,0.0674169195625344,0.0456637971084366,0.0216277825617259,0.129545010580353,-0.00579383578552585,0.135626887323204,1.94922580949813,-0.592533199132232,2.54184953470606,-0.0508874269265057,0.21829693702388,0.08054489527583,-0.109278968337047,0.179220493479909,0.00578984194113143,-0.00049758122513963,0.0116477917659914
"70",1987-06-30,-0.746105669313083,-0.215409330109142,-0.443438363879106,0.395891881525712,-0.71688126304894,0.0183220760892505,0,21.1144102796,57.18,407,24.5,0.3,107.2855897204,261.92,770.5,87.3,30.2,128.4,319.1,1177.6,111.8,30.4,501.2,54.0144102796,19.56,0.00475759385172481,524,0.0122160762622101,0.0131453796063703,0.0084110255370895,4806.2,0.0152254592805527,0.00843792848855607,0.00678753079199668,3053.3,0.00964134906395553,NA,NA,NA,NA,NA,NA,NA,NA,0.134115838255487,0.0409905232712623,0.220785519998962,-0.268332002352356,-0.0475464823533943,1.58835644526392,0.325626883894017,-2.71485963434884,53.5386696542719,11.3155753055671,-0.00542378326575349,0.118177031625471,-0.948254431138174,8.93100247696805,1.38960039955799,1.69378022852968,0.207449852268567,-1.7666052032107,44.5076671773039,9.92597490600912,0.651058907705216,0.144192520070086,0.506866387635131,-2.06723138844448,-0.649619672793763,-1.4176117156507,-6.86006894283167,-1.46686867605264,-5.38128874531566,-0.403201596624963,-0.0199730209291117,-0.383353915588223,0.216301269271646,-0.00573451710654524,0.227270509390395,-8.46314175092426,-1.99800336681197,-6.44811747952905,-0.169243434569648,-0.546196050953289,0.0551487787645772,-0.175107482821099,-0.581090927350106,-0.0341537077315626,-0.000485749617258501,0.0192512396247846
"71",1987-09-30,-1.11632312741835,-0.775384107606196,0.190535712162602,-0.807725744033487,-0.518475579667308,0.0193424841198405,0,21.6054430768,57.192,407.4,24.8,0.3,109.0945569232,261.608,760.3,91.3,31,130.7,318.7,1167.7,116.2,31.3,504.1,51.4054430768,18.828,0.00722720650256869,532.1,0.0119523765231142,0.0126859563814934,0.00890362777610276,4884.6,0.0160307506784434,0.00832084045137083,0.00770991022707257,3117.4,0.00947748200534893,NA,NA,NA,NA,NA,NA,NA,NA,-0.311567304364407,-0.0889609752843728,-0.407197464384708,-0.209992567486177,-0.617190031870885,0.358930997315721,0.0146953965571868,-6.07944469593929,-30.8593045250329,2.41014754933873,-0.00533949673701595,0.115231714560199,-1.00570807807526,-6.84391723988489,-0.136058900189632,0.262490661807064,-0.100536318003009,-4.97373661786418,-23.9136074529026,2.44620644952836,0.464019272948973,0.130688499498382,0.333330773450595,-3.58541765664932,-0.990086575270696,-2.57283108137866,-2.39631537412214,-0.707782598984268,-1.68883483354394,-0.94443918761199,-0.106746726879547,-0.834484467291482,0.232409617941943,-0.00568892126285197,0.237616842575715,-6.22974332749254,-1.67961632289898,-4.52520276618777,-0.139787468095292,-0.37661377106136,0.0386183906578148,-0.298399372198354,-0.199435343857696,-0.0786017383889135,-0.000473465212671297,0.0197758597291594
"72",1987-12-31,0.245548477442493,-0.418524545588014,0.352860554685136,0.221569955021729,-0.344115910657992,0.0152338783936198,0,22.0518365288,56.808,416.1,23.6,0.3,110.6481634712,263.292,781.5,87.1,30.8,132.7,320.1,1197.7,110.7,31.1,513.7,50.8518365288,18.696,0.00209360309091955,542.3,0.00597453927110614,0.00610901138605624,0.00529901589704762,5008,0.0157633548462035,0.00825217541635448,0.00751117942984902,3150.9,0.00864168993047532,NA,NA,NA,NA,NA,NA,NA,NA,-0.105789601497491,-0.0317030528639998,0.35906260938322,0.215367900323645,0.574430509706865,-0.728777985355773,-0.208028200830654,-3.98407488603465,10.2730334345069,-7.46306715330162,-0.00506815960404894,0.0813940059019451,-1.35019394691587,1.81743925770149,-1.61896786060138,-0.723709825751722,-0.28942220673261,-2.73557032565344,8.35559417680531,-5.74240990616556,0.208198136960478,0.103976405206738,0.104221731753742,-3.44331768270071,-1.20610731291154,-2.23759048175948,-0.447054566288379,-0.375877458724087,-0.0654791659703461,-0.706025836975141,-0.0552012652795253,-0.65433955780581,0.186028506003688,-0.00564829302043429,0.191428798317578,-4.20217144300007,-1.53885792472884,-2.66175867546432,-0.126017108850579,-0.217971475696214,0.0170493499537712,-0.281973359759302,-0.036609308134822,-0.0578164711112591,-0.000462538838016156,0.0156761084483952
"73",1988-03-31,-1.70322114204373,-0.83002536533317,-0.18603386466306,-1.20877802161731,-0.319736219881987,0.0113269641186244,0,22.2571986013,57.896,423.1,23.4,0.3,112.0428013987,278.104,796.9,84.5,30,134.3,336,1220,108,30.4,505.8,55.4571986013,18.972,0.0136369679588231,551.1,0.00513956781945279,0.00444171431271556,0.00804533925174389,5073.4,0.0158486324037344,0.00811604805614929,0.00773258434758506,3231.9,0.00789775231379464,NA,NA,NA,NA,NA,NA,NA,NA,0.316835207136658,-0.00208892149427895,-1.52352430725969,0.128712420979319,-1.39481188628037,-1.19802919150526,-0.525031309091531,10.7739825015809,3.12027129691819,-4.4727277009528,-0.00480414011098318,-0.147771635462842,0.178288028584213,0.336657666066401,-0.57792568873068,-1.29322505139427,-0.3772596736287,10.5956944729967,2.88521501088894,-3.99480201222211,-0.0883658766309708,0.0375820012405741,-0.125947877871544,-0.450989260816918,-0.703320396197646,0.251951023410395,-3.18441591950519,-0.835683853341745,-2.34911950023922,-0.421140006734577,0.0282409620475004,-0.446158730999821,0.141813590765177,-0.00214393007528626,0.138763524756472,-4.00309747292247,-1.4753252163266,-2.53051156094372,-0.11783747734238,-0.202117536816591,-0.00705797736669096,-0.0360215064550254,-0.254346319449296,-0.0336373807295988,-0.000171240421348743,0.0110833486227214
"74",1988-06-30,-0.642227978726965,-0.80405594268664,0.295973436716481,-0.718553968667783,-0.227723699098492,0.00807625232282887,0,22.8256535754,57.836,428.7,25.2,0.3,114.3743464246,278.364,801.6,90,29.5,137.2,336.2,1230.3,115.3,29.8,506.9,54.7256535754,19.836,0.00981843392231441,563.5,0.00974933527259503,0.010772921861034,0.00552388441124441,5190,0.0180407134473035,0.00806204714766823,0.00997866629963529,3291.7,0.0110541689258916,NA,NA,NA,NA,NA,NA,NA,NA,-0.140030720452945,0.0477981398245205,-0.626321388039358,0.203740856088057,-0.422580531951301,-1.18113296863622,0.33269218132088,-6.22304860071614,-13.0217836097431,5.23544866405554,-0.00573486482206798,0.14298155644542,-1.16675244579481,-2.48807102072323,1.3526805438787,-1.0734864822068,0.189710624875502,-5.05629615492126,-10.53371258902,3.8846797417842,-0.0867761847099267,0.0431630193250626,-0.129939204034984,-1.24033177824956,-0.752482449495389,-0.48822944072448,-0.966108159126334,-0.334312588853946,-0.638183004348161,-0.697552561766502,-0.0418241765185311,-0.655903201519294,0.1024351463366,-0.00217766128743585,0.105142441432161,-2.88833353751572,-1.08763385683024,-1.80711240919476,-0.0857518710789798,-0.142477424149072,-0.00684165921945257,-0.0977909708084961,-0.0761704702271718,-0.0549968511662004,-0.000171692457715603,0.00828970248213514
"75",1988-09-30,-0.749714773247271,-0.712403854143869,-0.256258506019072,-0.387484589274845,-0.110147598503521,0.0041759205501677,0,23.4815631609,58.576,439.9,27.3,0.4,117.2184368391,279.524,810.4,97.8,28.9,140.7,338.1,1250.4,125.1,29.2,507.4,56.7815631609,20.388,0.00571502792570455,570.8,0.00841735685992062,0.00888950944801259,0.00645148677445206,5282.8,0.0202004647027154,0.00795257699489316,0.0122478877078223,3361.9,0.0123172735922499,NA,NA,NA,NA,NA,NA,NA,NA,0.0874154448815877,0.0205226197357436,-0.495422653892176,-0.148320441401741,-0.643743095293917,-1.20404154749686,0.718976499443983,-4.91472376739745,-4.83799717736201,7.46288622730241,0.0939190448238571,0.193236997972754,-0.432327078558011,2.51031505329178,1.589199765204,-1.19796059232072,0.525739501471222,-4.48239668883951,-7.44831223065387,5.97571344715712,0.0716870634396024,0.0607142080928874,0.0109728553467182,-0.978269569327647,-0.623471724604009,-0.377677956693931,0.222911954144242,-0.415394797493949,0.644015400364665,-0.799677107977814,-0.0626469156731924,-0.737215519913031,0.0541825691384259,0.00272706608366865,0.0569262380395857,-1.42916509058319,-1.03807216359459,-0.402978982855993,-0.0800055617413945,-0.0310581104320611,0.00552501452328342,-0.0753964985994333,0.017180112072774,-0.0616321470503132,0.000210178503558277,0.00438737865430333
"76",1988-12-31,0.833322177729402,-0.565460429072142,0.399368680634298,0.552167185404197,-0.118174420466757,-0.0000392678423369401,0,24.2249273578,59.152,448.7,28.2,0.4,120.8750726422,280.648,824.8,102.7,28.2,145.1,339.8,1273.5,130.9,28.6,525.6,56.5249273578,19.284,0.00806258187118325,584.3,0.0114493594607865,0.0129630483923051,0.00528350265146371,5399.5,0.0170950224041349,0.00788983249450403,0.00920518990963082,3434.5,0.0100996291675923,NA,NA,NA,NA,NA,NA,NA,NA,-0.109085710324908,-0.103928065189369,0.765180960918475,0.186354905120021,0.951535866038495,-1.12529228053321,1.86888274414304,-4.38223698795485,0.605977137714717,3.54951834607175,-0.00719578466483856,0.320943516650896,-0.477750706318936,0.886435814843821,0.408887696624767,-1.21989544203458,1.54793922749214,-3.9044862816358,-0.178659730962863,3.14063064944698,0.538992026058683,0.114612848011401,0.424379178047286,-1.06785604225969,-0.427171995469698,-0.640684046789961,0.00386689749527704,-0.457642175586444,0.461090326804826,-1.03521384200498,-0.100836521391829,-0.934562648221561,-0.000518610393743968,0.00194515405528139,-0.00293969639316325,-1.56072957110446,-0.869092690381288,-0.692716886552573,-0.0658054584978638,-0.0524507372266656,0.0408110870037618,-0.0808553072052467,0.000292791511719319,-0.0783837239346544,0.000147282051584871,-0.000222586234054914
"77",1989-03-31,-1.37045597112145,-0.482269136341571,0.0824871939568837,-1.08584106018513,-0.361964383134238,-0.00513772175896587,0,24.900326066,59.96,462.4,27.8,0.4,126.299673934,296.94,861.2,104.9,27.6,151.2,357,1323.6,132.7,28,519.9,56.200326066,20.192,0.00741242358797911,596.7,0.0131512169288819,0.015165315602514,0.0048306378374201,5511.3,0.017427403265682,0.0078059258603127,0.00962147740536934,3490.2,0.0114874467077215,NA,NA,NA,NA,NA,NA,NA,NA,-0.120236988373351,0.0492131868249226,-1.0148172586367,0.0114633924084557,-1.00335386622825,-1.15179045544578,3.30053164037824,10.644112001382,25.5298900346083,-0.725502469155686,-0.00771734902721366,0.208018159252401,-0.333241574144374,5.0430637287231,-0.944073106418564,-1.14407310641856,3.09251348112583,10.8773535755262,20.4868263058855,0.218570637262886,1.39974368968938,0.194665551822331,1.20507813786706,-1.09707690480444,-0.54226615608363,-0.577310748720826,-4.2290774050923,-0.967345516833207,-3.26815063453602,-0.890303275032097,-0.0503539176052846,-0.840134685035222,-0.0693528215938406,0.00159903064683414,-0.070969942446807,-4.8860667168333,-1.36370100805296,-3.55148787287182,-0.101024243582032,-0.263097536651306,0.10369431908061,-0.0812724811411753,-0.313294001673659,-0.065954497641048,0.000118457682884278,-0.00525751958120619
"78",1989-06-30,0.605606190575838,-0.170310594015871,0.347382550534179,0.28141107791119,-0.0124912876219763,-0.010696150247555,0,25.854693964,61.016,475.4,24.2,0.4,130.645306036,298.084,873,94.4,27,156.5,359.2,1348.5,118.7,27.4,534.3,55.354693964,19.936,0.00733971622186291,611.5,0.0135685505825982,0.0148714727917096,0.00811491644712792,5612.5,0.0185415345629856,0.0077234923808791,0.0108180421821065,3553.8,0.0134811915633835,NA,NA,NA,NA,NA,NA,NA,NA,-0.153537387705218,-0.0417911673147982,0.476739632931206,0.152053995514163,0.628793628445369,-1.19373115043935,2.0938517876275,-5.37007216810167,-3.16651966862582,-16.8138615594036,-0.00848187357770502,0.426364353661388,-0.215432849297983,3.19495414417293,-4.1894902136505,-1.18524927686165,1.66748743396613,-5.15251885040925,-6.461473812799,-12.7243713457531,1.79600460110837,0.258426681195924,1.53757791991245,-0.905157207466185,-0.328219246871843,-0.598960855205625,-0.600416237338009,-0.761693716625246,0.16696666978032,-0.315165007833297,0.103719978209287,-0.419070313650993,-0.147374232148374,0.00114039180919047,-0.148982967683439,-0.172108083677495,-0.726625912282688,0.53753045315271,-0.0527371699804175,0.0390129699455816,0.130350704995799,-0.0656946424593969,-0.0435771043012,-0.0228740956096237,0.0000827675364571311,-0.0108129093087612
"79",1989-09-30,0.200309876724683,0.0671955684771178,-0.0657440261692263,0.18456250292941,0.0955935606212523,-0.0141021606567531,0,26.852442221,63.32,477.4,22.8,0.4,134.747557779,299.78,886.9,91.6,26.7,161.6,363.1,1364.4,114.4,27.1,541.4,59.952442221,18.832,0.00497772647753703,623.2,0.00936868795393009,0.00983534092164873,0.0074201239866476,5695.4,0.0150496486568354,0.0076315904234443,0.00741805823339114,3609.4,0.00589176967636518,NA,NA,NA,NA,NA,NA,NA,NA,0.258770360295924,-0.100067419401664,0.0258595620351497,0.092958914725034,0.118818476760184,-0.670540066734777,2.98359414437982,-0.9575909478516,-2.33625109459308,-5.90522284384738,-0.00540934403992377,0.648105920254455,1.47885866015002,-4.42900539144944,-1.72726531441539,-0.665130722694858,2.33548822412533,-2.33509727199163,2.09410663286644,-4.07660519342203,2.30554357121893,0.360772188709306,1.94477138250962,-0.0148023230683691,0.101797544337465,-0.115818486414851,-0.639830975412315,-0.338264280321021,-0.289932994984679,-0.111742183556238,0.164314654950313,-0.272907028071022,-0.197870941715066,0.000906538322946797,-0.195637771512462,1.34129714746695,0.28952664599901,1.07047510152661,0.0206344157504863,0.0762922121355266,0.164314909307363,-0.00105495398260092,-0.0456004258645748,-0.00796380818218179,0.000064608521902667,-0.0139430037603536
"80",1989-12-31,0.0898483563632952,-0.118672886864409,0.394039269449552,-0.59180104721111,0.303467679108962,-0.0158575449841089,0,27.936951196,65.78,475.9,22.1,0.4,138.763048804,303.22,901.9,91.4,26.9,166.7,369.1,1377.7,113.5,27.3,540.8,58.036951196,20.492,0.00358918220483462,639.7,0.0129220419806704,0.014685926898665,0.00550990267732043,5747.2,0.0143154408758834,0.00748723275339747,0.00682820812248597,3653.7,0.00787530762920419,NA,NA,NA,NA,NA,NA,NA,NA,-0.227891006629721,0.0993951571843045,-0.463305197765693,0.265543420004135,-0.197761777761558,-0.216324844368504,2.61741347417157,0.421861587077274,-7.66065009802196,-2.65747461976963,-0.00614501615304064,0.671987247008417,1.48724394297366,-8.83407677865398,-1.05026592072332,-0.210179828215466,1.94542622716315,-1.16538235589633,1.37496293467052,-1.6072086990463,2.47396298547535,0.439757028039749,2.0342059574356,1.06611985631386,0.5439213404283,0.50047989687653,0.705837862303188,1.02256853722992,-0.341281325304763,0.300791499156789,0.268312856642361,0.032245964874069,-0.225787654256234,0.000852222751614146,-0.226695890030259,4.32092454899296,2.27541198509195,1.99895460385118,0.159807001095055,0.140390813909554,0.173751658213671,0.0748758546415606,0.0495724874321865,0.0211252238056529,0.0000598534081268495,-0.0159213323053874
