date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont
3/31/1970,NA,NA,NA,NA,6,0,0,0,-1.42E-14,0,-1.78E-15,0,0,0,0,0,0,0,0,1.78E-15,0,1.56E-17,0,-3.47E-18,2.08E-17,0,0,2.49E-05,2.49E-05,-4.68E-17,0,-3.99E-17,NA,NA,NA,NA,NA,0,0,0,0,0,0,-1.42E-14,0,-1.78E-15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,6,6,6,6,6
6/30/1970,-0.00234568,NA,-0.000897113,-0.001448566,0,0,0,0,0,0,0,0,0,0,0,-7.11E-15,0,0,0,-1.78E-15,0,1.56E-17,0,-3.47E-18,2.08E-17,0,0,2.49E-05,2.49E-05,-4.68E-17,0,-3.99E-17,-0.000131655,-5.28E-05,-0.00126415,-0.00108153,-0.00234568,-0.0002984,-0.0012682,-0.005950593,-0.000763407,-5.75E-05,-0.000241207,-0.002131073,-9.45E-05,-0.000240863,-0.001026993,-0.003819519,-0.0006714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
9/30/1970,-0.000401537,NA,-0.000156489,-0.000245048,0,0,0,1.78E-15,-1.42E-14,0,0,0,0,0,-1.78E-15,0,0,0,0,0,0,-4.16E-17,0,-1.04E-17,1.39E-17,4.86E-17,0,4.30E-06,4.30E-06,1.73E-18,0,-3.47E-18,-2.43E-05,-8.42E-06,-0.00021237,-0.000189167,-0.000401537,-5.37E-05,-0.000260566,-0.001042694,-0.000132433,-1.05E-05,-4.43E-05,-0.00037666,-1.59E-05,-4.32E-05,-0.000216278,-0.000666034,-0.000116094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
12/31/1970,0.003396784,NA,0.0013259,0.002010059,6.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-17,0,-2.78E-17,-3.82E-17,4.86E-17,0,-3.56E-05,-3.56E-05,-2.95E-17,0,-1.39E-17,0.000212153,6.31E-05,0.001734804,0.001601156,0.003335959,0.000458946,0.00215598,0.008542094,0.001127798,9.22E-05,0.00039135,0.003191278,0.000135193,0.000366749,0.001764631,0.005350816,0.000992605,2.40E-05,5.43E-06,1.86E-05,0.000141123,2.38E-05,0.000117306,NA,NA,NA,NA,NA,NA,0.000165153,2.92E-05,0.00013591,1.08E-05,5.01E-05,8.85E-06,5.20E-05,NA,NA
3/31/1971,0.001619342,0.000567227,0.000585211,0.000875139,0.000158992,0,0,1.78E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16E-17,0,3.82E-17,-2.43E-17,3.47E-18,0,-1.54E-05,-1.54E-05,2.08E-17,0,-3.47E-18,9.39E-05,2.77E-05,0.000753602,0.000706749,0.001460351,0.000205861,0.000983216,0.003722395,0.000463955,4.19E-05,0.000178208,0.001405692,5.53E-05,0.000163916,0.000803472,0.002319776,0.000408649,7.03E-05,1.49E-05,5.55E-05,0.000362347,6.39E-05,0.000298087,NA,NA,NA,NA,NA,NA,0.000432695,7.88E-05,0.000353572,2.89E-05,0.000129918,2.58E-05,0.000133142,NA,NA
6/30/1971,-0.015581424,-0.002741709,-0.00601826,-0.008828372,-0.000734792,0,0,1.78E-15,0,0,0,7.11E-15,0,0,0,1.42E-14,2.84E-14,0,0,0,0,-1.04E-17,0,-1.39E-17,4.16E-17,3.47E-18,0,0.000160881,0.000160881,-3.30E-17,0,1.91E-17,-0.000962094,-0.000309744,-0.007556533,-0.007290099,-0.014846632,-0.002252334,-0.010505531,-0.039705437,-0.005469955,-0.000429825,-0.00194666,-0.015138905,-0.000659612,-0.001822509,-0.008558871,-0.024550445,-0.004810343,-0.000369287,-6.89E-05,-0.000300385,-0.001716053,-0.000319813,-0.001396585,NA,NA,NA,NA,NA,NA,-0.002085339,-0.000388714,-0.001696971,-0.000136968,-0.000597946,-0.000130122,-0.00060467,NA,NA
9/30/1971,-0.027885324,-0.009612655,-0.010203906,-0.015124143,-0.002557275,0,4.44E-16,1.78E-15,0,0,-1.78E-15,7.11E-15,0,0,0,0,0,0,0,0,0,-4.86E-17,0,8.67E-18,8.67E-18,1.91E-17,0,0.000275045,0.000275045,-3.47E-17,0,-5.20E-18,-0.001745377,-0.000600566,-0.0127782,-0.012549848,-0.025328049,-0.004015661,-0.019885775,-0.069036369,-0.009599081,-0.000782246,-0.003438066,-0.026679393,-0.00115519,-0.003233415,-0.016475213,-0.042356975,-0.008443891,-0.001260717,-0.000242534,-0.001018183,-0.006131725,-0.001083413,-0.005054846,NA,NA,NA,NA,NA,NA,-0.007392442,-0.001325947,-0.006073029,-0.000458686,-0.002100849,-0.000436121,-0.002121154,NA,NA
12/31/1971,-0.029787416,-0.017908705,-0.013005424,-0.018901844,0.002119851,0,4.44E-16,0,0,0,0,-7.11E-15,0,0,1.78E-15,0,0,0,0,0,0,-1.39E-17,0,-3.47E-18,-5.20E-18,1.04E-17,0,0.000348195,0.000348195,0,0,8.67E-19,-0.002184706,-0.00068072,-0.016036417,-0.01587085,-0.031907267,-0.005222923,-0.02503521,-0.088998604,-0.011873444,-0.001035301,-0.004422075,-0.034819485,-0.001532057,-0.004187622,-0.020578316,-0.054213938,-0.010376207,-0.002539138,-0.000496221,-0.002042917,-0.012249742,-0.002166433,-0.010082009,0.021030251,0.008162845,0.012870434,NA,NA,NA,0.006241371,0.005500191,0.000745509,0.001868113,0.000253208,-0.000862406,-0.004160565,0.007142821,NA
3/31/1972,-0.027762188,-0.025254088,-0.012216914,-0.017408018,0.001862744,0,4.44E-16,-1.78E-15,0,0,0,0,0,0,0,1.42E-14,0,0,0,0,0,-6.94E-18,0,-1.73E-17,-3.12E-17,-2.26E-17,0,0.000323985,0.000323985,6.94E-18,0,2.95E-17,-0.002128042,-0.000614491,-0.014665484,-0.014959447,-0.029624932,-0.00505417,-0.023618526,-0.084689748,-0.01120989,-0.001019162,-0.004211808,-0.033435279,-0.001457934,-0.004035008,-0.019406717,-0.051254469,-0.009751956,-0.003722645,-0.00073497,-0.002987675,-0.017785134,-0.003154187,-0.014629301,0.027050838,0.010574315,0.016479552,NA,NA,NA,0.005543059,0.006685158,-0.001137424,0.002246546,-0.000382231,-0.001250994,-0.00597669,0.009090427,NA
6/30/1972,-0.036963077,-0.030599501,-0.016190278,-0.023539985,0.002767186,0,4.44E-16,1.78E-15,0,0,-1.78E-15,0,0,0,0,0,0,0,0,3.55E-15,0,4.51E-17,0,-1.73E-18,-8.67E-18,3.47E-18,0,0.000433133,0.000433133,-8.67E-19,0,8.67E-19,-0.002834633,-0.000797984,-0.019907368,-0.019822895,-0.039730263,-0.007060069,-0.032528294,-0.122533347,-0.015939297,-0.00153074,-0.005803983,-0.046431866,-0.002165665,-0.005529329,-0.026724311,-0.076144795,-0.013773632,-0.004804385,-0.000982676,-0.003821709,-0.022740256,-0.004022085,-0.018716525,0.036057888,0.013929106,0.02213492,NA,NA,NA,0.008513247,0.008924345,-0.000403315,0.002900811,-0.000131095,-0.00156164,-0.0073916,0.011720425,NA
9/30/1972,-0.029072627,-0.030896327,-0.012701392,-0.020776457,0.004405221,0,0,1.78E-15,0,0,0,-7.11E-15,0,0,0,0,-5.68E-14,0,0,3.55E-15,0,3.47E-18,0,3.47E-18,-6.94E-18,-3.82E-17,0,0.00037008,0.00037008,-1.73E-18,0,-1.73E-18,-0.003310932,-0.000609708,-0.016855816,-0.016622032,-0.033477849,-0.006180333,-0.027830005,-0.107101109,-0.013729962,-0.001341439,-0.005033086,-0.041004847,-0.001850399,-0.004838894,-0.022759911,-0.066096261,-0.011842555,-0.005291436,-0.001108495,-0.004182942,-0.024527708,-0.004380964,-0.020130582,0.043766075,0.016820971,0.026951241,NA,NA,NA,0.013946931,0.011331512,0.002637717,0.003579126,0.000833139,-0.001671332,-0.007747223,0.013823776,NA
12/31/1972,-0.017559871,-0.027839441,-0.009902601,-0.01396851,0.006311239,0,4.44E-16,0,0,0,-1.78E-15,-1.42E-14,0,0,0,-1.42E-14,0,0,0,-7.11E-15,0,-3.82E-17,0,-2.95E-17,2.78E-17,-1.39E-17,0,0.000270816,0.000270816,-1.04E-17,0,3.47E-18,-0.001753955,-0.000564379,-0.011650176,-0.012220934,-0.023871111,-0.004739284,-0.020419544,-0.07937624,-0.010372262,-0.001055258,-0.003764346,-0.030575153,-0.001408244,-0.003684026,-0.016628117,-0.048774005,-0.008964018,-0.005182618,-0.001112985,-0.004069633,-0.023489183,-0.004232975,-0.019241788,0.046451748,0.017895554,0.028556483,0.002583266,0.0003383,0.002244961,0.020363214,0.012887894,0.007490024,0.003994388,0.002321408,-0.001606266,-0.007280082,0.014396947,0.00080064
3/31/1973,-0.012945441,-0.024135254,-0.007534758,-0.01259035,0.007179667,0,-8.88E-16,-1.78E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82E-17,0,-2.78E-17,3.82E-17,-3.47E-17,0,0.000229132,0.000229132,6.94E-18,0,-3.47E-18,-0.002389858,-0.000393122,-0.009807369,-0.010317739,-0.020125108,-0.004055632,-0.01956785,-0.068602042,-0.009715186,-0.000882449,-0.003207844,-0.026510542,-0.001306051,-0.003173182,-0.016360006,-0.0420915,-0.008386222,-0.004957947,-0.001082225,-0.003875722,-0.022577781,-0.004007083,-0.018556278,0.048481271,0.01870087,0.029780874,0.002907105,0.000381835,0.002524502,0.023852648,0.013993397,0.009873376,0.004212024,0.002971894,-0.001492346,-0.006795931,0.014592903,0.000875041
6/30/1973,-0.01414201,-0.018429988,-0.008953799,-0.013804517,0.008616305,0,-8.88E-16,1.78E-15,0,0,0,0,2.84E-14,0,0,0,0,0,0,0,0,3.12E-17,0,-3.82E-17,-4.86E-17,-3.47E-17,0,0.000261595,0.000261595,4.51E-17,0,0,-0.002247607,-0.000436024,-0.011120886,-0.01163743,-0.022758315,-0.004839513,-0.02273263,-0.082428675,-0.011850267,-0.001121837,-0.003714653,-0.030972882,-0.001569572,-0.003717676,-0.019017977,-0.051455793,-0.010280695,-0.004458322,-0.000990221,-0.0034681,-0.020373757,-0.003536984,-0.016822353,0.051227811,0.019674772,0.031556102,0.003276667,0.000431004,0.002844812,0.0296724,0.015578572,0.014110461,0.004523723,0.004097412,-0.001294612,-0.005916154,0.014875589,0.000951482
9/30/1973,-0.002244573,-0.011722974,-0.004436527,-0.006605757,0.008797711,0,-8.88E-16,0,1.42E-14,0,-1.78E-15,0,-2.84E-14,0,0,0,0,0,0,3.55E-15,0,-4.51E-17,0,3.99E-17,5.20E-18,-3.47E-17,0,0.000128945,0.000128945,-1.04E-17,0,0,-0.001035076,-0.000226463,-0.005344217,-0.005698067,-0.011042284,-0.002527326,-0.011347178,-0.041352727,-0.005854112,-0.000589839,-0.001856811,-0.015486319,-0.000786566,-0.001937487,-0.009490367,-0.025866408,-0.005080441,-0.003636395,-0.000821111,-0.002815284,-0.016665121,-0.002822322,-0.013836705,0.047931834,0.018341735,0.029593162,0.00346739,0.000456693,0.00301029,0.031097708,0.015154994,0.015951464,0.00428743,0.004512756,-0.001028756,-0.004714653,0.013560176,0.000980944
12/31/1973,0.000177206,-0.007288705,-0.003187044,-0.004442252,0.007806503,0,0,-1.78E-15,-1.42E-14,0,0,0,0,0,0,-1.42E-14,-5.68E-14,0,0,0,0,-4.51E-17,0,-2.43E-17,-4.86E-17,4.86E-17,0,8.99E-05,8.99E-05,-6.94E-18,0,-3.82E-17,-0.000690475,-0.000134071,-0.003617707,-0.00401159,-0.007629296,-0.001816553,-0.008003624,-0.029595422,-0.003902891,-0.000415648,-0.001303961,-0.011088166,-0.000530577,-0.001400905,-0.006708655,-0.018507256,-0.003381306,-0.00297878,-0.000677199,-0.002301581,-0.013871539,-0.002268736,-0.011604826,0.041197648,0.015724772,0.025473849,0.00363508,0.000478885,0.003156087,0.027982408,0.013257723,0.014723528,0.003698626,0.004107554,-0.000831017,-0.003869867,0.011493276,0.001014111
3/31/1974,0.014340321,-0.000467264,0.003255025,0.004526124,0.006559172,0,0,0,-1.42E-14,0,-3.55E-15,-1.42E-14,0,0,0,0,0,0,0,0,0,4.51E-17,0,-4.86E-17,-3.12E-17,-1.39E-17,0,-9.19E-05,-9.19E-05,3.12E-17,0,-2.43E-17,0.000704749,0.000147359,0.003674016,0.004107132,0.007781149,0.001938438,0.00837846,0.031033376,0.00418923,0.000442128,0.001368849,0.011502009,0.000560401,0.00149631,0.007009611,0.019540554,0.003619642,-0.001630115,-0.000379169,-0.001250946,-0.007583619,-0.00123898,-0.006346663,0.029911094,0.011409235,0.01850173,0.003510904,0.000462049,0.003049054,0.024208265,0.010253136,0.013953176,0.002778063,0.00378058,-0.000441676,-0.002054764,0.00810434,0.000951271
6/30/1974,0.035217606,0.01187264,0.013114992,0.01804487,0.004057745,0,-8.88E-16,-1.78E-15,0,0,0,1.42E-14,0,0,0,0,0,0,0,0,0,-4.51E-17,0,-1.39E-17,4.86E-17,-1.39E-17,0,-0.000357868,-0.000357868,-4.51E-17,0,-3.47E-18,0.002641569,0.000744918,0.014658382,0.016501479,0.031159861,0.00783731,0.034212184,0.124287567,0.015638833,0.001581018,0.004723858,0.045055585,0.002254569,0.006256291,0.029488326,0.079231982,0.013384264,0.00122217,0.000228973,0.000993197,0.005228964,0.000659685,0.004567256,0.00586886,0.002551363,0.003314769,0.002807278,0.00036491,0.002442567,0.015127272,0.003804932,0.011317789,0.001020636,0.003035888,0.000327835,0.001402619,0.001574265,0.000753025
9/30/1974,0.047486631,0.024305441,0.019839562,0.026404796,0.001242273,0,-8.88E-16,-3.55E-15,0,0,0,1.42E-14,-2.84E-14,0,0,-1.42E-14,0,0,0,-3.55E-15,0,3.82E-17,0,-4.16E-17,-3.47E-17,-2.78E-17,0,-0.000528048,-0.000528048,-2.78E-17,0,-2.78E-17,0.003838654,0.001183303,0.021382839,0.024861519,0.046244359,0.012409139,0.053808138,0.189199762,0.024237424,0.002538696,0.007181459,0.068487885,0.00348512,0.009870443,0.046626679,0.120659072,0.020752304,0.004582875,0.000932894,0.003649981,0.019888911,0.002693296,0.017193591,-0.021399176,-0.007437353,-0.013957662,0.001679394,0.000210233,0.001469361,0.004752004,-0.003600931,0.008355271,-0.000941358,0.002184242,0.001198059,0.005199375,-0.00559419,0.000439029
12/31/1974,0.050777311,0.036955467,0.02209598,0.028681913,-5.82E-07,0,0,1.78E-15,-2.84E-14,0,0,0,0,0,0,0,0,0,0,-3.55E-15,0,1.39E-17,0,-1.73E-17,6.94E-18,2.08E-17,0,-0.000571196,-0.000571196,-4.16E-17,0,-3.47E-17,0.004238223,0.000951408,0.023492282,0.027285612,0.050777893,0.013994311,0.06151785,0.210714343,0.029016776,0.002820358,0.008282347,0.076368956,0.004169734,0.011173954,0.053292622,0.134288268,0.024847042,0.008140319,0.001660995,0.006479325,0.035531242,0.004850216,0.030693878,-0.043990217,-0.015732802,-0.028244776,0.000316387,2.02E-05,0.000295252,-2.27E-06,-0.009201419,0.00922368,-0.002359338,0.002365046,0.002087261,0.009110575,-0.011279543,8.11E-05
3/31/1975,0.044977525,0.044614768,0.019611094,0.026125321,-0.000758891,0,0,-3.55E-15,0,0,0,0,2.84E-14,0,0,1.42E-14,0,0,0,-3.55E-15,0,3.82E-17,0,-1.39E-17,-3.82E-17,-4.51E-17,0,-0.000509077,-0.000509077,-2.08E-17,0,3.82E-17,0.003818476,0.000997978,0.021308867,0.024427548,0.045736416,0.013134186,0.057678422,0.189580268,0.022704833,0.002645931,0.007687062,0.068623577,0.003309,0.010488255,0.04999136,0.120956691,0.019395833,0.010659363,0.002156851,0.008502512,0.046623734,0.006271814,0.040364772,-0.059503986,-0.021448991,-0.038045524,-0.000814104,-0.000138725,-0.000676341,-0.003034994,-0.013159051,0.010145419,-0.00329038,0.00253683,0.00266534,0.011658119,-0.014878786,-0.000203564
6/30/1975,0.030797526,0.043509748,0.014450622,0.018793348,-0.002446445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.11E-15,0,-3.82E-17,0,6.94E-18,1.39E-17,3.47E-18,0,-0.000362913,-0.000362913,2.26E-17,0,4.16E-17,0.002871813,0.00077716,0.015144375,0.018099595,0.03324397,0.01008897,0.044275336,0.136092222,0.013645513,0.002167114,0.00577031,0.049537569,0.002213767,0.007921856,0.038468735,0.086590944,0.011431747,0.011165986,0.002288722,0.008877264,0.048887943,0.006507265,0.042385364,-0.068137913,-0.024669734,-0.043466489,-0.001800264,-0.000284706,-0.00151652,-0.009884248,-0.016158453,0.006279619,-0.00399937,0.001554265,0.002763687,0.012100227,-0.016864776,-0.000445582
9/30/1975,0.021773272,0.037081408,0.011154206,0.014958514,-0.004339448,0,0,0,0,0,0,2.84E-14,0,0,0,-2.84E-14,0,0,0,-7.11E-15,0,1.73E-18,0,-1.21E-17,2.26E-17,-4.34E-19,0,-0.000288803,-0.000288803,0,0,-2.78E-17,0.002566231,0.000545752,0.011846531,0.014266189,0.02611272,0.008375284,0.039161674,0.098972757,0.011783159,0.001789405,0.004823009,0.040432407,0.001906099,0.006585879,0.034367546,0.058540349,0.009877059,0.010258369,0.002120132,0.008138237,0.045592489,0.005976614,0.039627059,-0.071120991,-0.026333388,-0.044785914,-0.002650702,-0.000409923,-0.002240507,-0.017920835,-0.018646565,0.000738875,-0.00451518,0.000178915,0.002484017,0.011040012,-0.017221621,-0.000641855
12/31/1975,0.012278113,0.027456609,0.008163089,0.011361606,-0.007246582,0,-1.78E-15,3.55E-15,0,0,3.55E-15,1.42E-14,0,0,0,0,0,0,0,0,0,3.47E-18,0,-1.04E-17,4.16E-17,4.34E-18,0,-0.00021655,-0.00021655,-1.04E-17,0,2.43E-17,0.00189451,0.000545719,0.008921377,0.010603318,0.019524695,0.006453185,0.029862223,0.082570454,0.011130662,0.00134173,0.003724657,0.031183177,0.001775709,0.005111456,0.026159221,0.051430587,0.009354953,0.008561616,0.001787441,0.006774175,0.038469973,0.004951134,0.033522044,-0.074639638,-0.027768405,-0.046872563,-0.003367466,-0.000516054,-0.002851139,-0.030975515,-0.021545885,-0.009427483,-0.005040563,-0.002205517,0.002002951,0.008999877,-0.017461607,-0.000787803
3/31/1976,-0.007918835,0.014232519,0.000446953,0.000614864,-0.008980653,0,-8.88E-16,-3.55E-15,0,0,3.55E-15,-1.42E-14,0,0,0,-2.84E-14,-5.68E-14,0,0,0,0,1.91E-17,0,3.30E-17,3.64E-17,8.67E-19,0,-1.18E-05,-1.18E-05,-6.94E-18,0,1.04E-17,0.000101606,2.80E-05,0.000485279,0.000576538,0.001061817,0.00037121,0.001643255,0.004634214,0.000618289,7.75E-05,0.000212796,0.001743741,9.93E-05,0.000293716,0.001430459,0.00289402,0.000518985,0.005689946,0.001209542,0.004480404,0.02586206,0.003269424,0.022595841,-0.067395375,-0.024861589,-0.042534991,-0.003711915,-0.0005629,-0.00314798,-0.039555284,-0.020945523,-0.018606726,-0.004755482,-0.004224481,0.001291848,0.005871736,-0.015301482,-0.000842755
6/30/1976,-0.020591745,0.001385201,-0.005220796,-0.006970808,-0.008400141,0,1.78E-15,0,0,0,-3.55E-15,-1.42E-14,0,0,0,0,5.68E-14,0,0,0,0,1.73E-18,0,-4.68E-17,2.26E-17,3.47E-18,0,0.000138268,0.000138268,3.47E-18,0,-3.47E-18,-0.001149583,-0.000304167,-0.005517058,-0.006674546,-0.012191604,-0.004535198,-0.019620261,-0.055832709,-0.008240786,-0.000835108,-0.002516482,-0.021072078,-0.001341202,-0.00370009,-0.017103779,-0.034746805,-0.006899584,0.002399508,0.000534042,0.001865466,0.01148555,0.001404895,0.010092025,-0.048283969,-0.017758614,-0.03052562,-0.003832231,-0.000570512,-0.003260683,-0.038231141,-0.016390188,-0.021828812,-0.00360125,-0.004796224,0.00052722,0.002523603,-0.010608947,-0.000842017
9/30/1976,-0.034751386,-0.012745963,-0.011668473,-0.015868445,-0.007214468,0,8.88E-16,3.55E-15,-2.84E-14,0,0,1.42E-14,-5.68E-14,0,0,0,-5.68E-14,0,0,0,0,2.60E-17,0,-2.60E-18,1.73E-18,-4.34E-19,0,0.000317996,0.000317996,2.95E-17,0,-3.12E-17,-0.002665832,-0.000670225,-0.012532388,-0.01500453,-0.027536918,-0.010589282,-0.044455906,-0.132063933,-0.018634593,-0.001882718,-0.005882935,-0.049671048,-0.003052766,-0.008706564,-0.038541172,-0.082329286,-0.015581827,-0.001867519,-0.000292185,-0.001575334,-0.007328405,-0.001003942,-0.006312436,-0.020806258,-0.007584191,-0.013232921,-0.003406215,-0.000494972,-0.002910637,-0.033408398,-0.00937529,-0.024031328,-0.002024573,-0.005189511,-0.000403287,-0.001582553,-0.004493064,-0.000735564
12/31/1976,-0.032821278,-0.024020811,-0.011211241,-0.015573846,-0.006036191,0,8.88E-16,0,0,0,0,-1.42E-14,0,0,0,-2.84E-14,0,0,0,0,0,-1.73E-17,0,0,3.64E-17,-2.60E-18,0,0.00031309,0.00031309,1.04E-17,0,2.43E-17,-0.002596721,-0.000703117,-0.012274009,-0.014511078,-0.026785087,-0.010989463,-0.045398067,-0.133564244,-0.018190536,-0.001978077,-0.005886094,-0.050031801,-0.003036974,-0.009011386,-0.039511973,-0.083532444,-0.015184871,-0.005792115,-0.001039142,-0.004752973,-0.02426197,-0.003166361,-0.021088455,0.004514349,0.001737438,0.00276346,-0.00292996,-0.000411425,-0.002517185,-0.028469697,-0.00287949,-0.025595152,-0.000610514,-0.005426726,-0.001228054,-0.005144062,0.00095714,-0.000621215
3/31/1977,-0.023879236,-0.028010911,-0.007804118,-0.0114653,-0.004609818,0,0,3.55E-15,0,0,-3.55E-15,0,0,0,-7.11E-15,0,0,0,0,0,0,3.47E-17,0,-1.39E-17,-2.08E-17,-1.21E-17,0,0.000226831,0.000226831,-4.51E-17,0,-4.16E-17,-0.002022534,-0.000521044,-0.008921722,-0.010347696,-0.019269418,-0.008143225,-0.03329876,-0.099442617,-0.012952038,-0.001433098,-0.004332468,-0.037313665,-0.002177576,-0.006710128,-0.028966292,-0.062128953,-0.010774462,-0.007707863,-0.001379025,-0.006328838,-0.032123924,-0.004189045,-0.027927724,0.019898443,0.00735223,0.012536579,-0.002358585,-0.000320159,-0.002037381,-0.022291928,0.001464,-0.023757364,0.000302745,-0.00491286,-0.001593933,-0.006643008,0.004114862,-0.000487739
6/30/1977,-0.022816663,-0.028567141,-0.008410781,-0.011860133,-0.002545749,0,0,0,-2.84E-14,0,0,0,0,0,0,0,0,0,0,7.11E-15,0,-2.26E-17,0,-4.16E-17,-1.39E-17,3.47E-18,0,0.000239261,0.000239261,-2.08E-17,0,1.39E-17,-0.001998227,-0.000515724,-0.009346181,-0.010924733,-0.020270914,-0.008876593,-0.035506373,-0.108528915,-0.014714568,-0.001679673,-0.004665595,-0.040411229,-0.002512243,-0.00719692,-0.030840778,-0.068141611,-0.012202325,-0.008684677,-0.001569052,-0.007115625,-0.035698299,-0.004672596,-0.031018548,0.033073592,0.012171923,0.020897082,-0.001346805,-0.000161266,-0.001184495,-0.012656189,0.00576901,-0.018421586,0.001160416,-0.003705438,-0.001746893,-0.007180589,0.006652638,-0.000270905
9/30/1977,-0.012436844,-0.022988505,-0.005375431,-0.007652025,0.000590612,0,-8.88E-16,-3.55E-15,2.84E-14,0,0,2.84E-14,0,0,0,0,5.68E-14,0,0,0,0,2.60E-18,0,-1.39E-17,-4.86E-17,6.94E-18,0,0.000155247,0.000155247,1.73E-17,0,-3.12E-17,-0.001322488,-0.000321745,-0.006007793,-0.007019663,-0.013027456,-0.006085667,-0.022852302,-0.072422548,-0.010417048,-0.001177328,-0.003104932,-0.02684214,-0.001769811,-0.004908339,-0.01974737,-0.045580407,-0.008647237,-0.007671364,-0.00141034,-0.006261024,-0.030837488,-0.004047545,-0.026789943,0.041736106,0.015580105,0.026151415,-0.000191655,1.39E-05,-0.00020451,0.003035599,0.010136119,-0.007104062,0.001972103,-0.00138218,-0.001492556,-0.005999803,0.00812026,-3.73E-05
12/31/1977,-0.013082535,-0.018053819,-0.006668592,-0.009883933,0.00346999,0,-8.88E-16,3.55E-15,-2.84E-14,0,0,0,-5.68E-14,0,0,0,0,0,0,0,0,-4.16E-17,0,4.86E-17,-1.73E-17,2.78E-17,0,0.000200151,0.000200151,-4.51E-17,0,1.56E-17,-0.001807812,-0.000446087,-0.007630034,-0.008922491,-0.016552525,-0.007845935,-0.030523088,-0.095111943,-0.013950552,-0.00144848,-0.004123119,-0.035446812,-0.002361786,-0.006397455,-0.026399969,-0.059645116,-0.011588766,-0.00696407,-0.00129118,-0.005672889,-0.027490618,-0.003650876,-0.023839742,0.051592031,0.019280039,0.032306167,0.001240589,0.000231616,0.001010017,0.018377933,0.014569599,0.003803553,0.002750927,0.00071816,-0.001314906,-0.005190582,0.009741238,0.000234239
3/31/1978,-0.00984453,-0.014545143,-0.006079058,-0.008857026,0.005091555,0,0,3.55E-15,-2.84E-14,0,0,0,0,0,0,0,-5.68E-14,0,0,0,0,-2.95E-17,0,-8.67E-18,1.04E-17,-3.47E-18,0,0.000180876,0.000180876,-1.39E-17,0,4.51E-17,-0.00160293,-0.00035769,-0.006896406,-0.008039678,-0.014936084,-0.007198867,-0.02794535,-0.088683527,-0.012679411,-0.001293309,-0.003834572,-0.032810915,-0.002170513,-0.005905557,-0.024110777,-0.055854524,-0.010508898,-0.006751589,-0.001259728,-0.005491861,-0.0262861,-0.003538849,-0.022747251,0.058166754,0.021711445,0.036447527,0.002420064,0.000414266,0.002006841,0.027549129,0.017327134,0.010215256,0.003202354,0.001887956,-0.00124781,-0.004858125,0.01075022,0.00044727
6/30/1978,0.017111345,-0.004563141,0.004943689,0.007408116,0.004759539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.11E-15,0,-3.47E-18,0,-1.39E-17,6.94E-18,6.94E-18,0,-0.00015029,-0.00015029,1.04E-17,0,3.47E-17,0.001410477,0.000299325,0.005698314,0.006653491,0.012351806,0.006267106,0.023445288,0.075686199,0.00976887,0.001154722,0.0032613,0.027773649,0.001578048,0.005112384,0.020183988,0.047942608,0.008175793,-0.003344257,-0.000621989,-0.002722268,-0.013021977,-0.001755298,-0.011266679,0.040027731,0.014987474,0.025030899,0.002549285,0.000435457,0.002115373,0.026210783,0.013045644,0.013157325,0.00236892,0.0023892,-0.000607274,-0.002364623,0.007268518,0.000462917
