"","date","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gdppothq","gdppotq","recessq","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","gfb_g","gfhb_g","fshare","gssave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","gfrcf_g","gstfpnet_g","gstfp_g","gftfpnet_g","ysptmd_g","yfptmd_g","gfeg_g","jgs_g","jgf_g","jc_g","gfrptb","gfb","yptxb","deficit","deficitb"
"191",2017-09-30,0.0177472787505917,0.0111653295839882,0.0263157894736843,0.00970873786407767,19588.1,13359.1,12584.9,18120.8,106.156,108.134,105.914,109.428,-0.18,-0.1,-0.08,699.6,583.6,2820.5,107.8,2048.5,1353.7,349.9,3372.3,76.5,1311.1,106.152,1468.77722010642,1903.52277989358,1193.2,1926.9,1625.9,132.2,296,1290.5,2099.1,567.3,422.6,1221.5,53.9,20.6,721.3,2868.2,18209.5,19690.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45187639434146,6.45187639434146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620840952524989,2108.5,362.322779893583,221.277220106417,204.977220106417,358.977220106417,2461.42277989358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625.9,1468.77722010642,NA,-223.277220106416,-223.277220106416
"192",2017-12-31,0.0174378051615904,0.0110420415507935,0.0256410256410258,0.00961538461538458,19831.8,13579.2,12706.4,18223.8,106.873,108.807,106.257,110.603,0.41,0.15,0.26,706.6,583.2,2831.5,109,2070.9,1370,320.4,3419.1,76.5,1322.5,106.869,1479.72555648743,1939.37444351257,1205.2,1933.5,1633.3,133.9,264.4,1301.5,2112.8,561.2,437.6,1236.1,56,21,718.7,2888.9,18288.2,19898.8,-1,0.00995145631067951,0.00489886219974722,0.0206766917293233,-0.0694103194103194,0.0110323089046493,0.012212473322267,0.0249999999999999,0.0259146341463414,0.000605154492382187,0.00954096610621824,0.00489886219974722,6.45730594298047,6.45730594298047,0.00863115974787898,0.00501612182992439,0.00314431596009646,0.0068115006072213,0.00317435693278822,0.00365247581588146,0.00876785962610482,0.00556814191432431,0.000850509761643886,0.00319137574221204,-0.000538988077681102,0.00540063800439844,0.00559930782445281,0.00529869448527359,0.00559930782445281,0.00319137574221204,0.620840952524989,2138.5,362.074443512573,221.125556487427,199.125556487427,356.625556487427,2474.87444351257,-0.0694103194103194,0.00529869448527359,0.00529869448527359,0.00995145631067951,0.00954096610621824,0.00954096610621824,0.00559930782445281,0.00365247581588146,0.00365247581588146,0.00365247581588146,1633.3,1479.72555648743,NA,-259.425556487427,-259.425556487427
"193",2018-03-31,-0.00845521023765983,0.0105573982687486,0.0156250000000002,0.013095238095238,20041,13679.6,12722.8,18324,107.524,109.348,106.739,111.572,0.27,0.1,0.17,713.7,590.3,2875.7,110,2030,1397.9,198.7,3456.8,89.8,1348.9,107.52,1507.5175857245,1949.2824142755,1213.1,1937.7,1583.9,149.5,149,1327.5,2149.3,579.2,446.1,1248.4,49.7,21.3,726.5,2913.6,18372.4,20089.8,-1,0.00985340062484985,0.00487498034282119,0.0202578268876612,-0.0745874587458746,0.0109119251753702,0.0120651282651985,0.024390243902439,0.0252600297176819,0.000604788501903153,0.00945079637829616,0.00487498034282119,6.46075545132478,6.46075545132478,0.0112683384205159,0.00639069793370078,0.00429533136893934,0.00921114279670004,0.00469719244783878,0.00489550245938786,0.0106162748493875,0.00589081395361157,0.00180586292386284,0.00483010790284924,4.06855536777551e-06,0.00815721137165887,0.00837144588473707,0.00804594723252633,0.00837144588473707,0.00483010790284924,0.620840952524989,2162,366.482414275501,223.817585724499,212.717585724499,360.017585724499,2515.7824142755,-0.0745874587458746,0.00804594723252633,0.00804594723252633,0.00985340062484985,0.00945079637829616,0.00945079637829616,0.00837144588473707,0.00489550245938786,0.00489550245938786,0.00489550245938786,1583.9,1507.5175857245,NA,-446.9175857245,-446.9175857245
"194",2018-06-30,-0.00852731044019339,0.010447104030741,0.0153846153846153,0.0129259694477084,20411.9,13875.6,12842,18511.6,108.052,110.172,107.274,112.686,0.43,0.2,0.24,724.5,602.6,2905.4,111.3,2035.3,1413.4,221.6,3506.6,80.9333333333333,1357.8,108.049,1515.48124200844,1991.01875799156,1224,1946.6,1599.2,152,158.1,1336.2,2165.9,576.6,436.1,1261.4,63.6,21.6,739.6,2950.7,18462.7,20340.8,-1,0.00975725844835784,0.00485133020344297,0.0198555956678701,-0.0805991440798859,0.0107941403238243,0.0119212962962962,0.0238095238095237,0.0246376811594202,0.000604422953850436,0.00936231504517471,0.00485133020344297,6.43252220518423,6.43252220518423,0.0133315161473644,0.00709998962568958,0.00450387190001916,0.0105660914580352,0.00543443417259887,0.0060333570842252,0.0119277939415171,0.00645677739759976,0.00332837985266995,0.0055848223679775,0.00197805833706774,0.0107427910117124,0.00956994797357788,0.0114376796110459,0.00956994797357788,0.0055848223679775,0.620840952524989,2193.5,374.118757991558,228.481242008442,202.481242008442,365.481242008442,2540.01875799156,-0.0805991440798859,0.0114376796110459,0.0114376796110459,0.00975725844835784,0.00936231504517471,0.00936231504517471,0.00956994797357788,0.0060333570842252,0.0060333570842252,0.0060333570842252,1599.2,1515.48124200844,NA,-435.881242008442,-435.881242008442
"195",2018-09-30,-0.0086006508600649,0.0103390904769451,0.0151515151515151,0.0127610208816704,20658.2,14050.5,12953.3,18665,108.474,110.669,107.682,113.533,0.44,0.22,0.23,739.9,607.8,2935.6,112.6,2064.9,1435.2,230.7,3550.5,82.4111111111111,1372.8,108.47,1539.15286905531,2011.34713094469,1234.7,1956.3,1625.3,158.9,162.7,1350.9,2189.1,587,439.6,1276.3,68,21.9,746.5,2980.6,18556.7,20531.8,-1,0.00966297431062935,0.00482790842547898,0.0194690265486726,-0.0876648564778898,0.0106788710907704,0.0117808532540318,0.0232558139534884,0.0240452616690241,0.000604057847422013,0.00927547512486204,0.00482790842547898,6.43504692574648,6.43504692574648,0.0134165935190084,0.00751723765412499,0.0047330772539721,0.0105127266422962,0.0053691288375543,0.00575391265597236,0.0127293491656593,0.00732117186074405,0.00559125172252461,0.0085643233461038,0.0038190705314029,0.0129716836203442,0.0127511652554813,0.0131037994315774,0.0127511652554813,0.0085643233461038,0.620840952524989,2221,377.347130944688,230.452869055312,209.652869055312,369.152869055312,2566.44713094469,-0.0876648564778898,0.0131037994315774,0.0131037994315774,0.00966297431062935,0.00927547512486204,0.00927547512486204,0.0127511652554813,0.00575391265597236,0.00575391265597236,0.00575391265597236,1625.3,1539.15286905531,NA,-430.452869055312,-430.452869055312
"196",2018-12-31,-0.0086752637749119,0.0102332875906685,0.0149253731343284,0.0126002290950744,20865.1,14188.4,13032.3,18765.3,108.875,111.134,108.389,114.243,-0.07,-0.14,0.07,759.5,604.6,2963.2,113.7,2060.9,1469,220.4,3569.4,84.3814814814815,1379.4,108.871,1536.13956010339,2033.26043989661,1238.1,1949.8,1638.1,180.7,160.9,1357.3,2219.4,569.6,422.8,1288.3,59.5,22.1,743.7,2980.2,18653.6,20749.7,-1,0.0143557422969187,0.0136391816491011,-0.0208333333333334,-0.00085034013605445,0.00886792452830187,0.0169568166402894,0,0.0395948434622468,0.0227272727272727,0.0109254498714653,0.0136391816491011,6.50242345657156,6.50242345657156,0.0132055670132691,0.00766276059345006,0.00495805569058405,0.0105238177829428,0.00489998713604511,0.00553559617220878,0.0116135438247427,0.0066729927938769,0.00630275631977256,0.0104847106436573,0.00379333763524431,0.0129945105299319,0.014975052799872,0.0118090590205401,0.014975052799872,0.0104847106436573,0.620840952524989,2227.5,375.360439896608,229.239560103392,194.239560103392,368.339560103392,2594.76043989661,-0.00085034013605445,0.0118090590205401,0.0118090590205401,0.0143557422969187,0.0109254498714653,0.0109254498714653,0.014975052799872,0.00553559617220878,0.00553559617220878,0.00553559617220878,1638.1,1536.13956010339,NA,-418.539560103392,-418.539560103392
"197",2019-03-31,0.0246266752642688,0.0112662804880406,0.00534712888128741,-0.035001938720619,21048.8,14248.4,13075.1,18907.5,108.977,111.345,109.49,114.034,0.42,0.42,0,782.5,615.4,3073.7,114.5,2102.9,1471.5,229.2,3600.7,82.5753086419753,1399.6,108.973,1551.23447781612,2049.46552218388,1237.8,1969.1,1660.8,167.6,162,1377.3,2318.8,578,442.1,1303.9,67.2,22.3,754.9,3005.8,18753.6,20969,-1,0.0141525716258197,0.0134556574923548,-0.0212765957446809,-0.00085106382978728,0.00878997568730133,0.016674077367719,0,0.0380868024800709,0.0222222222222221,0.010807374443738,0.0134556574923548,6.51441761901158,6.51441761901158,0.0134499810755256,0.00786493008676126,0.00514726415273659,0.0107663824687441,0.00456541034024432,0.00558936193403881,0.0129769506380401,0.00836393130583224,0.00686133129643129,0.0110942872772899,0.00433280774697381,0.0129668764177336,0.0155509647763796,0.0114265053318695,0.0155509647763796,0.0110942872772899,0.620840952524989,2245.4,382.065522183878,233.334477816122,195.934477816122,372.834477816122,2700.86552218388,-0.00085106382978728,0.0114265053318695,0.0114265053318695,0.0141525716258197,0.010807374443738,0.010807374443738,0.0155509647763796,0.00558936193403881,0.00558936193403881,0.00558936193403881,1660.8,1551.23447781612,NA,-502.334477816122,-502.334477816122
"198",2019-06-30,0.0240347785771997,0.0111407654990765,0.00531868916484357,-0.0362715119595306,21290.6228852549,14422.8215770318,NA,NA,109.50678255184,111.886294385372,110.022276458344,114.588366733499,NA,NA,NA,799.510869565217,621.979748427673,3113.77031106768,NA,2135.57622823421,1482.38296587338,229.419426133343,3641.66827262041,82.5049719225188,1410.7920907783,NA,1572.68771578201,2070.40077944297,NA,NA,1682.85045262523,163.95652173913,161.862010221465,1389.30094549499,2351.15901974132,585.993615228137,452.72577560898,1318.42644413425,67.5574159118775,21.4911452833025,762.61129132636,NA,NA,21182.0141142443,NA,0.0139550714771954,0.0132770066385033,-0.0217391304347826,-0.000851788756388361,0.00871338524286247,0.0164006122895255,0,0.0366894197952219,0.0217391304347827,0.0106918238993712,0.0132770066385033,6.47892465670077,6.49191991555099,0.0114886779890009,0.00680751854237277,0.0052715924040988,0.0101585251678354,0.00439712849583729,0.00486141618727215,0.0122414851514417,0.00780253380206042,0.00590878756611296,0.00964580094524575,0.00395806187960129,0.0113778633655708,0.0138297841317251,0.0102149838738375,0.0133257554872918,0.0091437641526827,0.620840952524989,NA,386.150499465089,235.829248962584,NA,376.642975994624,2738.55629359625,-0.000851788756388361,0.0102149838738375,0.0102149838738375,0.0139550714771954,0.0106918238993712,0.0106918238993712,0.0138297841317251,0.00486141618727215,0.00486141618727215,0.00486141618727215,NA,NA,NA,-525.876805442514,NA
"199",2019-09-30,0.023470666309394,0.0110180163625166,0.00529055037190451,-0.0376366501661487,21528.5693105902,14597.9421602026,NA,NA,110.057603275576,112.44908408856,110.575690123997,115.164747900264,NA,NA,NA,816.521739130435,628.559496855346,3153.30606843783,NA,2168.25245646841,1493.26593174675,229.638852266685,3678.00550957693,82.4346352030622,1421.98418155659,NA,1592.41247413994,2089.8847857114,NA,NA,1704.90090525045,160.313043478261,161.72402044293,1401.30189098999,2383.51803948264,593.343187774343,463.35155121796,1332.95288826849,67.914831823755,20.6822905666049,769.788028955184,NA,NA,21402.6226332489,NA,0.0137630077207116,0.0131030375223347,-0.0222222222222223,-0.00085251491901106,0.00863811799301595,0.0161359724612737,0,0.0353909465020577,0.0212765957446808,0.0105787181082764,0.0131030375223347,6.42838954605431,6.46942221209039,0.0111761138515161,0.00612794824340163,0.00535515276306942,0.0104148981213385,0.00475606728472772,0.00503001467945802,0.0121419087267693,0.00733947352196357,0.00461650489802029,0.00833551089438428,0.0033439766868314,0.00997818423762409,0.0125420693250123,0.00941074137040643,0.0109426012715818,0.0067423807284393,0.620840952524989,NA,390.235476746301,238.324020109045,NA,380.18746563069,2776.24706500862,-0.00085251491901106,0.00941074137040643,0.00941074137040643,0.0137630077207116,0.0105787181082764,0.0105787181082764,0.0125420693250123,0.00503001467945802,0.00503001467945802,0.00503001467945802,NA,NA,NA,-547.690653460951,NA
"200",2019-12-31,0.0229324269683553,0.0108979426520586,0.00526270775145288,-0.0391085655668897,21758.2131646353,14775.9441645175,NA,NA,110.604126067476,113.007482468623,111.124785625664,115.736631692729,NA,NA,NA,830.608865489131,633.978113207547,3194.03117721545,NA,2200.42753805205,1514.47208602593,233.170033084866,3700.74076376014,84.0523797505626,1437.26170058851,NA,1605.95956489103,2109.74080041202,NA,NA,1726.45021122511,166.992753623188,164.897785349233,1417.3882647386,2416.92938506921,598.390921412362,473.97732682694,1347.47933240274,68.2722477356325,19.8734358499074,777.101792146245,NA,NA,21624.9486113216,NA,0.0140176600441502,0.0126396237507349,0.0416666666666667,0.0196245733788396,0.0114795918367347,0.0128625873385559,-0.00378787878787878,0.0433227344992051,0.0172526041666667,0.00862068965517238,0.0126396237507349,6.24736311107035,6.4469245086298,0.0106669352120936,0.00567332466530568,0.00539745301609845,0.0103877913413898,0.00490956187410796,0.00496578860191266,0.0121936367716359,0.00724735825269546,0.000578500500422019,0.00422626871661808,0.00309339979868306,0.006181408408446,0.00850727494985298,0.00950100925963715,0.000678082226933746,-0.0035671849701911,0.620840952524989,NA,393.599575683769,240.378537523779,NA,383.799630262045,2815.16355256448,0.0196245733788396,0.00950100925963715,0.00950100925963715,0.0140176600441502,0.00862068965517238,0.00862068965517238,0.00850727494985298,0.00496578860191266,0.00496578860191266,0.00496578860191266,NA,NA,NA,-547.159935024108,NA
"201",2020-03-31,0.00175984826797393,0.0122600733175302,0.0568337877532958,-0.0489217268807477,21980.0680901453,14950.6290413834,NA,NA,111.147868091978,113.563039657003,111.671087269705,116.305605678268,NA,NA,NA,844.695991847826,639.396729559749,3234.72418034333,NA,2222.81097220437,1537.67199157997,240.223968428416,3715.14718710283,85.670124298063,1452.37583153628,NA,1616.70251069624,2129.50965201522,NA,NA,1747.99951719976,173.672463768116,168.071550255537,1433.47463848721,2450.34073065578,602.393812506013,474.811455004615,1363.99952781185,72.1524181728798,18.9011930490762,784.383449687551,NA,NA,21847.8453209974,NA,0.0138238815717862,0.0124818577648766,0.04,0.0192468619246862,0.0113493064312737,0.0126992422262868,-0.00380228136882133,0.0415238095238095,0.0169600000000001,0.00854700854700874,0.0124818577648766,6.12273633625995,6.4244268051692,0.0101963761376605,0.00525300484103308,0.00536365740172967,0.0103073867911533,0.00508895987302194,0.00491610976763968,0.0118222480351168,0.00669863144142946,-0.00194243017920054,0.00235825753899305,0.00258951852034323,0.00389284855717797,0.00668942483987484,0.00937027505906946,-0.0052942062301766,-0.00957064195149149,0.620840952524989,NA,396.963674621237,242.433054938512,NA,387.39593836517,2854.08004012034,0.0192468619246862,0.00937027505906946,0.00937027505906946,0.0138238815717862,0.00854700854700874,0.00854700854700874,0.00668942483987484,0.00491610976763968,0.00491610976763968,0.00491610976763968,NA,NA,NA,-543.825071641398,NA
"202",2020-06-30,0.0017567566428387,0.0121115844047366,0.0537774136405289,-0.0514381710353861,22197.7870664646,15124.8800499647,NA,NA,111.705433845339,114.132720954966,112.231277716639,116.88904487295,NA,NA,NA,858.783118206522,644.81534591195,3275.31539167759,NA,2245.1944063567,1560.87189713401,247.277903771967,3726.1276995198,87.2878688455633,1467.48996248406,NA,1627.02861025907,2149.00215076183,NA,NA,1769.54882317441,180.352173913044,171.24531516184,1449.56101223582,2483.75207624234,606.241383993542,475.645583182291,1380.51972322097,76.0325886101272,17.9289502482449,791.563315435248,NA,NA,22073.7058261928,NA,0.0136353875885764,0.0123279816513762,0.0384615384615385,0.0188834154351396,0.0112219451371571,0.0125399938074104,-0.00381679389312972,0.0398683247988296,0.0166771554436753,0.00847457627118642,0.0123279816513762,6.04308583872506,6.40192910170861,0.00990529125871359,0.00486577752417267,0.00529586716888453,0.0103378846690385,0.00540101028625789,0.00501643228010912,0.0116550954544402,0.00622053523749971,-0.00292545390390012,0.00194048801452285,0.00238075485803485,0.00295560629605429,0.00638713646729322,0.00915351509590973,-0.00749180687518719,-0.0118751205923061,0.620840952524989,NA,400.327773558705,244.487572353245,NA,390.941972935089,2892.9965276762,0.0188834154351396,0.00915351509590973,0.00915351509590973,0.0136353875885764,0.00847457627118642,0.00847457627118642,0.00638713646729322,0.00501643228010912,0.00501643228010912,0.00501643228010912,NA,NA,NA,-540.073362016305,NA
"203",2020-09-30,0.00175367586112007,0.0119666493214381,0.0510329913551115,-0.0542275363236284,22408.3038285616,15291.2953570089,NA,NA,112.268169824386,114.707684824286,112.796662727658,117.477894213953,NA,NA,NA,872.870244565218,650.233962264151,3315.84720052456,NA,2267.57784050903,1584.07180268805,254.331839115518,3737.03941191653,88.9056133930637,1482.60409343184,NA,1635.95835205703,2168.33337867835,NA,NA,1791.09812914906,187.031884057971,174.419080068143,1465.64738598443,2517.16342182891,609.568663546073,476.479711359966,1397.03991863008,79.9127590473746,16.9567074474137,798.683778695656,NA,NA,22300.5098423617,NA,0.0134519648342337,0.0121778532993486,0.037037037037037,0.0185334407735698,0.0110974106041923,0.012384689873095,-0.00383141762452111,0.0383397819205065,0.0164035902197461,0.00840336134453779,0.0121778532993486,6.00875589596355,6.3675991589471,0.00948368238089176,0.00442347631953011,0.00521168861125543,0.0102748499936854,0.00546698335137941,0.00503767775366443,0.0110027521867589,0.0055050033148224,-0.0029918310196376,0.000897103389102455,0.00226183467246738,0.00292843221614186,0.00548837416972897,0.00899544372706657,-0.00737547119542264,-0.0119073870888956,0.620840952524989,NA,403.691872496173,246.542089767978,NA,394.458669453175,2931.91301523206,0.0185334407735698,0.00899544372706657,0.00899544372706657,0.0134519648342337,0.00840336134453779,0.00840336134453779,0.00548837416972897,0.00503767775366443,0.00503767775366443,0.00503767775366443,NA,NA,NA,-534.925294626334,NA
"204",2020-12-31,0.00175060586587095,0.0118251419940196,0.0485550803589085,-0.0573367679926281,22617.6338186245,15448.4598885875,NA,NA,112.834551048703,115.286373147709,113.365710143631,118.070557955237,NA,NA,NA,889.083729619566,657.974842767296,3360.53612570626,NA,2284.44866150505,1602.4137372276,261.799743794673,3755.89447223043,90.7343680989337,1497.46288511377,NA,1644.38822348617,2187.52292484625,NA,NA,1807.13482196741,188.853623188406,178.006814310051,1481.47842046719,2554.78407079646,612.709688165963,477.313839537641,1413.56011403919,83.792929484622,15.9844646465825,805.752054909796,NA,NA,22527.9230902187,NA,0.0149456521739131,0.00895355344152216,0.00974025974025983,0.0205696202531647,0.010801393728223,0.014347563431333,0,0.0342140921409213,0.0185749086479903,0.0119047619047619,0.00895355344152216,5.9817163964776,6.34055965946115,0.00934162583944192,0.00427436046708229,0.005125832131054,0.010197670343169,0.00543072764487612,0.00504489585252627,0.0102780391006326,0.0048215720824803,-0.000827575424025756,0.000552635127962164,0.0022191318625282,0.00504545396384593,0.00515286432478013,0.00884990581088707,-0.0015452255792989,-0.00611519645051098,0.620840952524989,NA,408.497728121127,249.477114646168,NA,397.949591524124,2975.73236736188,0.0205696202531647,0.00884990581088707,0.00884990581088707,0.0149456521739131,0.0119047619047619,0.0119047619047619,0.00515286432478013,0.00504489585252627,0.00504489585252627,0.00504489585252627,NA,NA,NA,-543.698614349578,NA
"205",2021-03-31,0.0131582229052243,0.00865589669231959,-0.000233219963382325,-0.014458314682107,22825.2794142602,15598.9245290898,NA,NA,113.40707702166,115.8713397412,113.940931234128,118.669651587839,NA,NA,NA,905.297214673913,665.71572327044,3405.28374945317,NA,2306.76595621978,1616.47110667354,265.367935852635,3780.27347519996,92.5631228048037,1513.06281117664,NA,1652.53137730871,2206.87183077787,NA,NA,1823.17151478576,190.675362318841,181.594548551959,1497.30945494994,2592.40471976401,615.74387995111,483.594441434026,1425.7957443547,83.7733873006759,15.7533562266972,812.879029689156,NA,NA,22757.085644496,NA,0.0147255689424364,0.0088740987243483,0.00964630225080376,0.0201550387596898,0.0106859703550499,0.0141446225619137,0,0.0330822142155258,0.018236173393124,0.0117647058823529,0.0088740987243483,5.95857418111753,6.31741744410108,0.00918069490826667,0.00408855271834985,0.00507368333200287,0.0101723782241099,0.00539921596118365,0.00507403067265561,0.0097397825794534,0.00431892906701437,0.00054470830551509,0.000289378501726056,0.00217661925729362,0.00649086473269467,0.00495208716909534,0.00884512144391453,0.00235320400662761,-0.00229797244821803,0.620840952524989,NA,413.303583746082,252.412139524358,NA,401.469503989711,3019.55171949171,0.0201550387596898,0.00884512144391453,0.00884512144391453,0.0147255689424364,0.0117647058823529,0.0117647058823529,0.00495208716909534,0.00507403067265561,0.00507403067265561,0.00507403067265561,NA,NA,NA,-552.18521646622,NA
"206",2021-06-30,0.0129873326867873,0.0085816151184015,-0.000233274367621661,-0.0146704242930562,23031.8364704273,15744.8421522404,NA,NA,113.983551222938,116.46034035547,114.520119138896,119.272876663484,NA,NA,NA,921.510699728261,673.456603773585,3450.09894522906,NA,2329.08325093451,1630.52847611948,268.936127910597,3807.82106533533,94.3918775106737,1528.66273723951,NA,1660.40950272169,2226.40418689315,NA,NA,1839.2082076041,192.497101449275,185.182282793867,1513.1404894327,2630.02536873156,618.679320436623,489.875043330411,1438.03137467021,83.7538451167298,15.5222478068119,820.073576497495,NA,NA,22988.0560303623,NA,0.0145118733509235,0.00879604178119853,0.00955414012738864,0.0197568389057752,0.0105729877216916,0.0139473426641872,0,0.0320228281547241,0.017909571344686,0.0116279069767442,0.00879604178119853,5.93509802134465,6.2939412843282,0.00904948642328779,0.00394439254939244,0.00504025414674369,0.0101493833382022,0.00535247730489508,0.00508322951634033,0.00935433868396068,0.00398017901399705,0.00128279351161392,2.75675994067526e-05,0.00213440426414696,0.00728719504451053,0.00476730761131711,0.008850698007414,0.00451131466445581,-0.000227221381118636,0.620840952524989,NA,418.109439371036,255.347164402549,NA,405.02278932871,3063.37107162154,0.0197568389057752,0.008850698007414,0.008850698007414,0.0145118733509235,0.0116279069767442,0.0116279069767442,0.00476730761131711,0.00508322951634033,0.00508322951634033,0.00508322951634033,NA,NA,NA,-560.406790173308,NA
"207",2021-09-30,0.0128208243753063,0.00850859760852773,-0.000233328797249244,-0.0148888500403843,23238.6560815543,15890.7768047211,NA,NA,114.563237851276,117.05262320077,115.102534592953,119.879463236577,NA,NA,NA,937.724184782609,681.19748427673,3495.00737122551,NA,2351.40054564925,1644.58584556542,272.504319968559,3835.98002902254,96.2206322165437,1544.26266330239,NA,1668.69716843488,2246.18965219198,NA,NA,1855.24490042245,194.31884057971,188.770017035775,1528.97152391546,2667.64601769912,621.767358286945,496.155645226795,1450.26700498571,83.7343029327837,15.2911393869266,827.361353526392,NA,NA,23220.7589882559,NA,0.0143042912873863,0.00871934604904623,0.00946372239747628,0.0193740685543964,0.0104623692203847,0.0137554901298325,0,0.0310291858678955,0.0175944620709547,0.0114942528735633,0.00871934604904623,5.90866857083864,6.26751183382218,0.00897972731755403,0.00387738241734498,0.00501365256434683,0.0101227766970053,0.00531513860662169,0.00508570422765747,0.00926872756611791,0.00393441553995055,0.00132801583332687,0.000176530820973214,0.00210500052810947,0.00739503332852359,0.00499133840152105,0.00888673557807174,0.00475164655511173,-6.20124788727472e-05,0.620840952524989,NA,422.915294995991,258.282189280739,NA,408.622119760567,3107.19042375136,0.0193740685543964,0.00888673557807174,0.00888673557807174,0.0143042912873863,0.0114942528735633,0.0114942528735633,0.00499133840152105,0.00508570422765747,0.00508570422765747,0.00508570422765747,NA,NA,NA,-569.037904180597,NA
"208",2021-12-31,0.0126585315652588,0.00843681216868575,-0.000233383252282837,-0.0151138783080415,23447.1971726725,16038.2632825339,NA,NA,115.143169302591,117.645156188893,115.68519602247,120.486305993482,NA,NA,NA,965.632642663044,691.647672955975,3543.1492255166,NA,2379.73160017086,1658.33959182296,276.62447114066,3864.39442121276,98.3307338002398,1561.90530349207,NA,1676.99446246324,2266.18267239149,NA,NA,1877.29535304768,195.836956521739,192.909710391823,1546.84527252503,2708.42364420241,624.858983709778,502.43624712318,1462.50263530122,83.7147607488376,15.0600309670413,834.725581314192,NA,NA,23454.8060100705,NA,0.0152859960552267,0.0118854673149649,0.0078125,0.0219298245614035,0.011690046760187,0.0145210436107408,0.00384615384615383,0.0259237187127532,0.0297619047619049,0.0153409090909091,0.0118854673149649,5.88172597705462,6.24056924003816,0.0089738877492031,0.00389292986939788,0.00499119171286283,0.0100792149788432,0.00529142745874761,0.00506210772488652,0.0092812629379479,0.00396951646069077,0.0012954061900583,0.000136999487396733,0.0020757196052999,0.00740733579821512,0.00497231863594599,0.00890086025460707,0.00473074275562851,-0.000103413473748371,0.620840952524989,NA,429.403200089679,262.244472866296,NA,412.259208145497,3154.68692431167,0.0219298245614035,0.00890086025460707,0.00890086025460707,0.0152859960552267,0.0153409090909091,0.0153409090909091,0.00497231863594599,0.00506210772488652,0.00506210772488652,0.00506210772488652,NA,NA,NA,-572.530814179378,NA
