,date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,federal_nom,pi_federal,state_local_nom,pi_state_local,gdp,gdppoth,pi_gdp,fim,taxes_transfers_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,federal_nom,pi_federal,state_local_nom,pi_state_local,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,purchases_cont,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont
65,3/31/1986,-0.259534718,0.191172323,0.382820383,-0.442223281,520.3350241,-0.002531888,426.4649759,0.004156828,4507.9,0.009109299,0.004923513,-0.442223281,-0.20013182,0,18.73502415,39.5,363,21.4,96.36497586,265.3,679,63,115.1,304.8,1042,84.4,520.3350241,-0.002531888,426.4649759,0.004156828,4507.9,0.014032812,0.009109299,0.004923513,2823.6,0.007091407,-0.059402898,0.574180447,4.41107134,-8.649909817,3.612043882,0.020634518,0.173032682,-0.190132284,0.567885529,0.553545928,4.238038658,-8.459777533,3.044158353,0.326873754,0.075268923,0.251604832,-1.514211659,0.107358598,-1.621570258,-0.30605919,-0.239725953,-0.059891536,-0.730117458,-0.158390372,-0.571848254,-2.223514553,-0.215488804,-2.001705216,-0.019395496,-0.180167432,0.029420918,-0.136289612,-0.027547462,-0.065715664
66,6/30/1986,1.026364506,0.175507792,-0.209826265,1.238831241,537.6800366,-0.002499856,429.8199634,0.004409063,4545.3,0.00900277,0.003507313,1.238831241,-0.002640469,0,19.1800366,40.5,367.4,22,98.41996341,267.5,683.4,63.4,117.6,308,1050.8,85.5,537.6800366,-0.002499856,429.8199634,0.004409063,4545.3,0.012510083,0.00900277,0.003507313,2851.5,-0.001053449,1.029004976,1.585033104,0.77704683,0.516807075,0.429077272,0.296081721,0.686001804,1.514396323,0.429884522,1.288951383,0.091045026,-0.997589247,-0.10080725,0.651270107,0.128854389,0.522415718,-0.28258866,0.270155688,-0.552744348,-0.120534804,-0.259031267,0.144827522,-0.27790407,-0.083341137,-0.188017435,-0.029757428,0.056637673,-0.073518543,0.005025637,-0.006523529,0.057789224,-0.025074971,-0.010695428,-0.024659293
67,9/30/1986,1.151197192,0.229821542,-0.09599928,1.240270863,557.325049,0.001426561,436.274951,0.008657481,4607.7,0.008898361,0.004756157,1.240270863,0.006925609,0,19.62504905,41.2,375.9,22.4,100.474951,271.8,696.6,64.6,120.1,313,1072.6,86.9,557.325049,0.001426561,436.274951,0.008657481,4607.7,0.013654518,0.008898361,0.004756157,2917.2,0.005272798,1.144271583,0.833471687,0.635282991,6.908945995,0.188365895,0.173209099,0.126068056,3.293516139,0.088234499,0.660262588,0.509214935,3.515429856,0.301548512,0.785898079,0.145143002,0.640755077,0.317447864,0.239761009,0.077686856,-0.990158818,-0.655989848,-0.321937763,-0.0344897,-0.040684273,0.002622333,0.078697426,-0.311770109,0.399126502,-0.027436702,0.035124326,0.069161382,0.027936362,-0.087136939,-0.003035197
68,12/31/1986,-1.13805048,0.194994125,0.566863626,-1.618079786,544.2145627,0.001135773,452.1854373,0.012717602,4657.6,0.008784074,0.005934984,-1.618079786,-0.08683432,0,20.11456274,41.7,385,24.8,102.6854373,271.3,714,73.1,122.8,313,1099,97.9,544.2145627,0.001135773,452.1854373,0.012717602,4657.6,0.014719058,0.008784074,0.005934984,2952.8,0.006054918,-1.05121616,0.917837104,-4.644604384,10.48369756,9.710491626,0.198297756,-0.111366456,3.522023042,2.067606587,0.719539348,-4.533237928,7.063158422,7.54140114,0.879867527,0.154850196,0.72501733,0.265229275,0.196590619,0.068638655,-1.809135591,-0.872187241,-0.930895211,-0.33622745,-0.108149778,-0.231600448,-1.000266239,-0.628896203,-0.368839674,-0.054595239,-0.032019417,0.076382362,0.023024874,-0.157053245,-0.029188311
69,3/31/1987,-0.010491304,0.257254979,0.224026369,-0.392724953,543.4233775,-0.001711341,465.1766225,0.014300721,4722.2,0.008660262,0.00579302,-0.392724953,0.158207281,0,20.62337748,42.1,391,22.7,105.1766225,274,713.1,76,125.8,316.1,1104.1,98.7,543.4233775,-0.001711341,465.1766225,0.014300721,4722.2,0.014453282,0.008660262,0.00579302,2983.5,0.009402726,-0.168698584,0.78186509,-2.553715202,-14.75122367,-0.968366512,0.14548564,-0.353226594,-0.954250329,-2.547962099,0.63637945,-2.200488608,-13.79697334,1.579595587,0.926596572,0.182941699,0.743654873,-1.301847697,0.078182282,-1.38002998,2.151067769,-0.651248902,2.802243404,0.066348934,0.045446183,0.020777353,1.842165577,-0.344678738,2.186645651,-0.029601403,0.187791622,0.07957717,-0.111804165,0.184736153,0.005698122
70,6/30/1987,-0.757061465,-0.188601514,-0.410932187,0.386174674,555.2144103,0.004757594,469.9855897,0.012216076,4806.2,0.008550718,0.006787531,0.386174674,-0.732303951,0,21.11441028,42.6,407,24.5,107.2855897,276.5,770.5,87.3,128.4,319.1,1177.6,111.8,555.2144103,0.004757594,469.9855897,0.012216076,4806.2,0.015338249,0.008550718,0.006787531,3053.3,0.009641349,-0.024757514,0.311437984,-2.750512348,53.41413893,11.304443,0.115850934,-0.265886017,8.886901841,1.387040081,0.195587049,-2.484626331,44.42723709,9.917402915,0.64003767,0.142389772,0.497647898,-2.095548512,-0.135992477,-1.959556035,-6.787051463,-1.441317508,-5.33382299,-0.402651988,-0.019810179,-0.382967207,-8.645214294,-1.454730392,-7.178698334,-0.123224801,-0.608080838,0.054215211,-0.177506121,-0.574905888,-0.034107152
71,9/30/1987,-1.1400259,-0.761407287,0.093940616,-0.699348302,555.5054431,0.007227207,480.6945569,0.011952377,4884.6,0.008431703,0.00770991,-0.699348302,-0.534618214,0,21.60544308,43.2,407.4,24.8,109.0945569,275.6,760.3,91.3,130.7,318.7,1167.7,116.2,555.5054431,0.007227207,480.6945569,0.011952377,4884.6,0.016141613,0.008431703,0.00770991,3117.4,0.009477482,-0.605407686,0.000460619,-6.114821,-30.9898565,2.397753094,0.112890913,-0.16293129,-6.88903838,-0.138775038,-0.112430294,-5.85188971,-23.9990272,2.436528131,0.452610179,0.12881818,0.323792,-3.61432191,-0.20101733,-3.39080458,-2.319651304,-0.681055366,-1.638899882,-0.942342111,-0.106223658,-0.832910517,-6.423705146,-0.859478174,-5.53882298,-0.071530787,-0.460973158,0.037668859,-0.300804953,-0.193054913,-0.078427207
72,12/31/1987,0.225888806,-0.420422465,0.316753592,0.265741119,564.5518365,0.002093603,491.4481635,0.005974539,5008,0.008349671,0.007511179,0.265741119,-0.356605905,0,22.05183653,43.7,416.1,23.6,110.6481635,276.4,781.5,87.1,132.7,320.1,1197.7,110.7,564.5518365,0.002093603,491.4481635,0.005974539,5008,0.015860851,0.008349671,0.007511179,3150.9,0.00864169,0.582494711,-0.220770915,-4.01514683,10.15918747,-7.474396177,0.079287564,-0.234026806,1.777719427,-1.621385759,-0.300058479,-3.88281916,8.281468043,-5.751311282,0.196423375,0.102040886,0.094382489,-3.472693961,-0.228615909,-3.244460357,-0.375667081,-0.35098901,-0.018982016,-0.702755337,-0.05440228,-0.651868426,-4.354693004,-0.531966312,-3.82092831,-0.043562733,-0.312895902,0.016085114,-0.284378984,-0.030763385,-0.05754865
73,3/31/1988,-1.769644607,-0.860210791,-0.190846941,-1.250422426,561.2571986,0.013636968,495.6428014,0.005139568,5073.4,0.008257657,0.007732584,-1.250422426,-0.328375239,0,22.2571986,44.4,423.1,23.4,112.0428014,291.6,796.9,84.5,134.3,336,1220,108,561.2571986,0.013636968,495.6428014,0.005139568,5073.4,0.015990242,0.008257657,0.007732584,3231.9,0.007897752,-1.441269367,-0.543822843,10.72865341,2.95066602,-4.488403834,-0.150894377,-0.005991396,0.2777341,-0.581267665,-0.392928466,10.73464481,2.774547462,-4.007136169,-0.10185641,0.035355383,-0.137211793,-0.484161022,-0.150487989,-0.334055338,-3.108132983,-0.809067341,-2.299455995,-0.417107579,0.029210115,-0.443096171,-4.111257994,-0.894989833,-3.213819297,-0.071484811,-0.256694832,-0.008135496,-0.038671008,-0.248253433,-0.033315302
74,6/30/1988,-0.664746118,-0.837131955,0.33518146,-0.766838014,561.6256536,0.009818434,508.7743464,0.009749335,5190,0.00816734,0.009978666,-0.766838014,-0.233089564,0,22.82565358,45.1,428.7,25.2,114.3743464,291.1,801.6,90,137.2,336.2,1230.3,115.3,561.6256536,0.009818434,508.7743464,0.009749335,5190,0.018146006,0.00816734,0.009978666,3291.7,0.011054169,-0.431656555,0.318551389,-6.258426904,-13.15024054,5.224077067,0.140638039,-0.153434984,-2.532620306,1.350216698,0.177913351,-6.10499192,-10.61762024,3.87578252,-0.100255894,0.040932481,-0.141188375,-1.273441797,-0.125186507,-1.148637596,-0.889544445,-0.30762596,-0.588308839,-0.693149346,-0.040775023,-0.652550205,-2.956391482,-0.432655008,-2.530685015,-0.034111642,-0.199525763,-0.007904434,-0.10040145,-0.070133989,-0.05464969
75,9/30/1988,-0.755335052,-0.740959243,-0.243112919,-0.400563008,564.1815632,0.005715028,514.0184368,0.008417357,5282.8,0.008089923,0.012247888,-0.400563008,-0.111659126,0,23.48156316,45.8,439.9,27.3,117.2184368,292.3,810.4,97.8,140.7,338.1,1250.4,125.1,564.1815632,0.005715028,514.0184368,0.008417357,5282.8,0.020337811,0.008089923,0.012247888,3361.9,0.012317274,-0.643675927,0.700132622,-4.960899507,-5.006974015,7.447050228,0.190101985,-0.220364568,2.451434804,1.585738645,0.510030637,-4.740534939,-7.558408819,5.963352303,0.057170307,0.058304972,-0.001134665,-1.013809461,-0.138108995,-0.898582772,0.302869158,-0.387523122,0.696098858,-0.795007157,-0.061549736,-0.733643929,-1.448777153,-0.52887688,-0.937262508,-0.040761224,-0.072236031,0.004406189,-0.078135604,0.023342517,-0.061272228
76,12/31/1988,0.842308852,-0.586854231,0.28497514,0.672820276,582.1249274,0.008062582,527.7750726,0.011449359,5399.5,0.007991517,0.00920519,0.672820276,-0.115486564,0,24.22492736,46.5,448.7,28.2,120.8750726,293.3,824.8,102.7,145.1,339.8,1273.5,130.9,582.1249274,0.008062582,527.7750726,0.011449359,5399.5,0.017196707,0.007991517,0.00920519,3434.5,0.010099629,0.957795416,1.85457568,-4.416616649,0.478830352,3.536797566,0.318555797,-0.128574512,0.841704632,0.406111699,1.536019884,-4.288042137,-0.261065165,3.130685867,0.524123291,0.112140325,0.411982966,-1.104140171,-0.114382228,-0.989757942,0.085416937,-0.429163514,0.514158969,-1.030631103,-0.09977759,-0.931040021,-1.525231046,-0.531183007,-0.994656028,-0.040219808,-0.075312791,0.039685265,-0.083602648,0.00646755,-0.078036731
77,3/31/1989,-1.341582011,-0.479838582,0.119353265,-1.106905859,576.1003261,0.007412424,540.4996739,0.013151217,5511.3,0.007906014,0.009621477,-1.106905859,-0.354029417,0,24.90032607,46.8,462.4,27.8,126.2996739,310.1,861.2,104.9,151.2,357,1323.6,132.7,576.1003261,0.007412424,540.4996739,0.013151217,5511.3,0.017527491,0.007906014,0.009621477,3490.2,0.011487447,-0.987552594,3.2860089,10.61010217,25.40242822,-0.738603963,0.205593539,-0.601795907,4.998154331,-0.946895582,3.080415361,11.11189807,20.40427389,0.20829162,1.385835433,0.192350106,1.193485327,-1.130814201,-0.248438243,-0.904875958,-4.14836631,-0.939110965,-3.215676827,-0.885609509,-0.049284886,-0.83651113,-4.778954587,-1.044483989,-3.763578587,-0.077376349,-0.278809415,0.102663982,-0.083771772,-0.307314848,-0.065606779
78,6/30/1989,0.643790646,-0.152704391,0.294687659,0.347966294,589.654694,0.007339716,556.145306,0.013568551,5612.5,0.007865971,0.010818042,0.347966294,0.001136693,0,25.85469396,47.7,475.4,24.2,130.645306,311.4,873,94.4,156.5,359.2,1348.5,118.7,589.654694,0.007339716,556.145306,0.013568551,5612.5,0.018684013,0.007865971,0.010818042,3553.8,0.013481192,0.642653953,2.072309037,-5.420936995,-3.355104219,-16.83276846,0.422816592,-0.099047203,3.129072083,-4.193451116,1.649492445,-5.319755076,-6.584176302,-12.73931734,1.780430904,0.25584028,1.524590624,-0.942378972,-0.236200993,-0.728197668,-0.512175647,-0.730883226,0.224394645,-0.310214651,0.104826302,-0.41522746,0.015661635,-0.606417637,0.605560141,-0.044012675,0.043950439,0.129220395,-0.06839613,-0.037172765,-0.022514808
79,9/30/1989,0.238526406,0.095760973,-0.17278092,0.298356213,601.3524422,0.004977726,563.2475578,0.009368688,5695.4,0.007760979,0.007418058,0.298356213,0.112951113,0,26.85244222,49.1,477.4,22.8,134.7475578,314,886.9,91.6,161.6,363.1,1364.4,114.4,601.3524422,0.004977726,563.2475578,0.009368688,5695.4,0.015179038,0.007760979,0.007418058,3609.4,0.00589177,0.125575293,2.963344789,-1.004067425,-2.510731966,-5.920581301,0.644760611,0.748763875,-4.490516853,-1.730396525,2.318584178,-1.651466025,1.981150162,-4.088819501,2.289653641,0.358138471,1.93151517,-0.052091753,-0.018147093,-0.033157162,-0.546133508,-0.305474247,-0.229028573,-0.106583078,0.165447336,-0.26888186,1.584845303,0.199964467,1.400447575,0.014251365,0.099809181,0.163182442,-0.003712553,-0.038922655,-0.007596121
80,12/31/1989,0.155257305,-0.076001913,0.481821618,-0.648941394,598.8369512,0.003589182,581.6630488,0.012922042,5747.2,0.007593047,0.006828208,-0.648941394,0.322377081,0,27.9369512,50.4,475.9,22.1,138.7630488,318.6,901.9,91.4,166.7,369.1,1377.7,113.5,598.8369512,0.003589182,581.6630488,0.012922042,5747.2,0.014421255,0.007593047,0.006828208,3653.7,0.007875308,-0.167119776,2.600313847,0.383440333,-7.805023435,-2.669579801,0.669145869,0.540503774,-8.884592633,-1.052678492,1.931167978,-0.257063441,1.281116033,-1.61690131,2.457444729,0.437021238,2.020423491,1.027921068,0.132395521,0.873813045,0.798714299,1.05508436,-0.280924993,0.30608597,0.269456838,0.036394889,4.590166066,1.893957957,2.649706432,0.133016677,0.186094493,0.172591546,0.072193073,0.056095396,0.021497066
81,3/31/1990,1.018031247,0.513901401,0.223961704,0.528996583,615.0772241,0.007009638,597.4227759,0.014144301,5872.7,0.007417745,0.010889701,0.528996583,0.26507296,0,28.07722407,52.2,498.2,21.4,142.8227759,333.2,907.5,91.1,170.9,385.3,1405.5,112.5,615.0772241,0.007009638,597.4227759,0.014144301,5872.7,0.018307446,0.007417745,0.010889701,3737.9,0.014488035,0.752958287,0.54830651,8.114576683,-2.379592804,-3.486306005,-0.471707826,0.695948699,11.8750394,-1.184117733,1.020014337,7.620818562,-14.15682278,-2.302188272,1.841461691,0.28462843,1.556833261,0.466427834,0.424388058,0.088320155,1.110661479,-0.622687334,1.703235599,0.390017286,0.22399536,0.165787684,3.808568291,0.310324514,3.514176698,0.02159831,0.244583568,0.128164093,0.032462962,0.07730105,0.027144856
82,6/30/1990,-0.16935703,0.310614482,-0.246736555,-0.246962137,626.4370699,0.017171269,604.2629301,0.010320388,5960,0.007192635,0.011186716,-0.246962137,0.324341662,0,29.63706985,53.9,501.2,22.1,147.1629301,336.9,921.8,94.7,176.8,390.7,1422.9,116.8,626.4370699,0.017171269,604.2629301,0.010320388,5960,0.018379351,0.007192635,0.011186716,3783.4,0.009082157,-0.493698691,3.118638158,-0.870677108,-5.474219247,2.469085973,1.102894818,0.850455891,-5.108101052,0.351719465,2.01574334,-1.722760479,-0.469373153,2.117366508,2.076885743,0.437646031,1.639239712,1.490236309,0.638026254,0.897643939,0.51025195,-0.694747984,1.199370125,0.684529187,0.258506047,0.425788898,4.761903189,0.639430348,4.162042674,0.043552734,0.283484099,0.141460367,0.101502635,0.034754164,0.046624496
83,9/30/1990,-0.083503898,0.230106906,0.095555849,-0.489119853,624.3763376,0.001361684,618.1236624,0.013599442,6015.1,0.006982575,0.0086518,-0.489119853,0.310060107,1,31.57633758,55.4,509.5,23,152.0236624,339.2,934.5,97,183.6,394.5,1444.1,119.9,624.3763376,0.001361684,618.1236624,0.013599442,6015.1,0.015634376,0.006982575,0.0086518,3846.7,0.012705531,-0.393564004,3.319142869,-3.892142992,-6.814205947,0.800429226,1.355769957,0.43881109,-1.567678699,0.464892859,1.963372912,-4.332922892,-5.448496059,0.435536367,2.156940311,0.597623134,1.559317177,0.840419306,0.568286877,0.294316144,0.884762655,0.352961912,0.550275756,0.737773316,0.238383784,0.492488623,4.619895588,1.757255707,2.8963977,0.117936625,0.194389107,0.144761095,0.05640398,0.059380044,0.049514988
84,12/31/1990,0.515579827,0.320187537,0.307740284,-0.281101109,631.8215012,0.011907252,636.6784988,0.015744207,6004.7,0.006787069,0.007640147,-0.281101109,0.488940652,1,34.02150124,56.7,517.8,23.4,157.6784988,348.4,936.6,95.4,191.7,405.1,1454.4,118.8,631.8215012,0.011907252,636.6784988,0.015744207,6004.7,0.014427216,0.006787069,0.007640147,3867.9,0.013221324,0.026639175,4.426459128,2.706689139,-18.59411968,-3.499006267,1.8133719,0.191535053,-1.894276004,-0.060193029,2.613087228,2.413153247,-16.59784284,-3.540814077,2.567823,0.855073991,1.712749008,1.363150287,0.489768915,0.895114898,2.816333683,0.324291248,2.498190597,0.605260319,0.186344026,0.418805383,7.352567289,1.85547818,5.524859887,0.123388019,0.367399371,0.170758458,0.090648554,0.187284247,0.040249394
85,3/31/1991,0.844897498,0.276904099,-0.350015657,0.290262619,645.9535151,0.008958875,638.2464849,0.004203773,6035.2,0.006511735,0.009721985,0.290262619,0.904650536,1,32.65351515,57.8,516.5,23.8,163.9464849,368.1,931.3,91.5,196.6,425.9,1447.8,115.3,645.9535151,0.008958875,638.2464849,0.004203773,6035.2,0.01623372,0.006511735,0.009721985,3873.6,0.005253615,-0.059753038,2.64458251,16.03385694,-23.71152425,-4.897723515,-1.768260942,0.432904686,-7.392097948,0.124690823,4.412843452,15.60095225,-16.3194263,-5.022414338,3.039485099,0.56334954,2.476135559,3.144988344,0.430584012,2.690644978,6.777009929,1.417171539,5.353868423,0.618904308,0.162812076,0.452647988,13.58038768,2.573917168,10.97329695,0.171460167,0.730980529,0.202473736,0.20950178,0.451447028,0.041227992
86,6/30/1991,0.802692148,0.519916394,0.004456968,-0.190371471,650.3206961,0.004934856,646.1793039,0.006051107,6126.9,0.006272615,0.007202088,-0.190371471,0.988606651,0,36.32069606,59.1,526.1,23.4,172.4793039,375.6,941,87.5,208.8,434.7,1467.2,110.9,650.3206961,0.004934856,646.1793039,0.006051107,6126.9,0.013474704,0.006272615,0.007202088,3926.9,0.005472821,-0.185914503,9.890847282,3.797618807,2.394957755,-5.754248771,3.28365114,0.621113799,3.533482305,-0.679541377,6.607196142,3.176505007,-1.238524549,-5.074707394,4.563232152,1.054019712,3.50921244,4.195354925,0.378982041,3.792979713,5.172661564,1.067241427,4.11157022,0.984848503,0.230470679,0.750997652,14.91609714,2.73071386,12.16476003,0.180985807,0.806253978,0.302441155,0.278059049,0.342832818,0.065273628
87,9/30/1991,0.142205766,0.57634381,-0.165142329,-0.61104901,653.2883619,0.012845783,652.9116381,0.008223392,6205.9,0.006109875,0.007668969,-0.61104901,0.918397105,0,38.38836189,60.2,537.3,23.7,178.9116381,376.2,949.6,88.2,217.3,436.5,1487.1,111.9,653.2883619,0.012845783,652.9116381,0.008223392,6205.9,0.013778844,0.006109875,0.007668969,3973.3,0.006792291,-0.776191339,5.806027836,-3.808571359,0.969942723,-0.430850158,1.599050201,0.337482017,4.41217071,-0.001910674,4.206977635,-4.246053376,-3.540937771,-0.428939485,5.12278127,1.108757767,4.014023503,4.214158542,0.356183,3.812525354,3.482933064,-0.175175946,3.676186185,1.247445182,0.283392323,0.964074045,14.06731806,1.573157144,12.46680909,0.102704934,0.813906484,0.334445235,0.275125009,0.227386317,0.081440545
88,12/31/1991,-0.085090567,0.426176211,0.294685566,-1.427143418,641.6891333,0.010116092,667.1108667,0.008723546,6264.5,0.006021567,0.005810083,-1.427143418,1.047367285,0,43.88913326,61.3,549,23.6,191.1108667,386,961.8,89.5,235,447.3,1510.8,113.1,641.6891333,0.010116092,667.1108667,0.008723546,6264.5,0.01183165,0.006021567,0.005810083,4000,0.007249025,-1.132457852,14.81630028,5.007386425,3.965302068,-0.284979288,4.991335066,0.301110339,4.569710713,-0.414513039,9.824965209,4.807603146,-0.401754526,0.129533752,7.460495528,1.823799479,5.636696049,4.731815432,0.380837439,4.351276581,2.682492875,-1.044607851,3.726952217,1.374837744,0.310746481,1.064112449,16.24964158,1.470775548,14.7790373,0.094798534,0.95257979,0.480864695,0.304988184,0.172899523,0.088614882
89,3/31/1992,1.372875131,0.558170619,0.173047515,0.086703537,647.8257112,0.001461527,678.5742888,0.007135655,6363.1,0.005985525,0.004016487,0.086703537,1.113124078,0,39.62571123,62.2,553,25.2,195.8742888,412.8,964.8,99.8,235.5,475,1517.8,125,647.8257112,0.001461527,678.5742888,0.007135655,6363.1,0.010002012,0.005985525,0.004016487,4100.4,0.006274569,0.259751053,-2.381122066,22.21606,-11.52254986,10.51338338,-4.801506928,0.148456244,-2.73079155,1.310661784,2.420384862,22.06760376,-8.791758311,9.202721596,6.329711999,1.141319133,5.188392866,6.122811121,0.31683654,5.80627317,3.980619854,0.260319742,3.720097581,0.999771499,0.235494568,0.764298117,17.43291447,1.953969982,15.47906173,0.124764625,0.98836694,0.404163908,0.390952901,0.254169996,0.063837273
90,6/30/1992,0.300885564,0.432718974,-0.164798366,-0.459346545,646.7235187,0.003648485,688.0764813,0.01193685,6470.8,0.005929674,0.005963172,-0.459346545,0.925030475,0,42.22351871,63.2,568.1,24.7,204.1764813,419.5,978.4,102,246.4,482.7,1546.5,126.8,646.7235187,0.003648485,688.0764813,0.01193685,6470.8,0.011892846,0.005929674,0.005963172,4155.7,0.006656149,-0.624144911,7.936038751,1.72173421,9.597238283,0.226772161,2.0990853,0.217161827,8.140040038,-0.817162732,5.83695345,1.504572383,1.457198244,0.943934893,5.889880079,0.874791819,5.01508826,5.655737087,0.225947346,5.430088329,2.738416229,-0.748788483,3.492966131,0.431120146,0.122951622,0.308189709,14.71515354,0.474902304,14.24633243,0.029853518,0.895559236,0.370252241,0.35553344,0.172143529,0.027101265
91,9/30/1992,0.911261212,0.624982835,-0.367922889,0.403968221,662.7261383,0.008724533,691.2738617,0.00738204,6566.6,0.005914838,0.004780983,0.403968221,0.875215879,0,44.12613827,65.2,574.2,23.2,210.9738617,421,989.2,98.9,255.1,486.2,1563.4,122.1,662.7261383,0.008724533,691.2738617,0.00738204,6566.6,0.010695822,0.005914838,0.004780983,4227,0.006373325,0.036045333,5.672196643,-2.431496268,-2.103644041,-6.258139065,1.383770081,1.2233881,-0.880905386,-1.803517625,4.288426562,-3.654884368,-1.222738655,-4.353392623,5.859768061,0.826353792,5.033414269,5.965578983,0.425276215,5.563101356,1.890648166,-0.900988052,2.785279507,0.442372071,0.125388992,0.317008813,14.15836728,0.476030947,13.69880394,0.029426405,0.846807439,0.362228353,0.368769177,0.116872607,0.027345742
92,12/31/1992,-0.03799398,0.636756982,-0.341084304,-0.153987128,668.2993159,0.006273855,694.5006841,0.00681801,6680.8,0.00595006,0.007041001,-0.153987128,0.457077452,0,44.19931594,64.2,578.9,24.4,214.3006841,423.4,1006.5,107.2,258.5,487.5,1585.3,131.6,668.2993159,0.006273855,694.5006841,0.00681801,6680.8,0.01299106,0.00595006,0.007041001,4307.2,0.006970708,-0.495071432,0.103912161,-4.982077253,1.699671786,7.922374264,-0.496965906,-1.842434054,-2.71910481,0.900238189,0.600878067,-3.0396432,4.518776596,7.022136075,2.549480735,-0.408513927,2.957994662,3.717949655,-0.057021274,3.797470928,1.146874667,-0.199949633,1.33458764,0.089306936,0.06029177,0.0290409,7.503611993,-0.605193063,8.11909413,-0.036864926,0.49456913,0.155299896,0.22647639,0.069861095,0.005440072
93,3/31/1993,-1.107093162,0.016764909,-0.108620488,-1.386046282,650.8642094,0.002506918,700.9357906,0.005833912,6729.5,0.006044098,0.005946686,-1.386046282,0.387573608,0,46.16420942,64.5,578,24.8,221.6357906,434.2,1004.6,111.5,267.8,498.7,1582.6,136.4,650.8642094,0.002506918,700.9357906,0.005833912,6729.5,0.011990784,0.006044098,0.005946686,4349.5,0.005950365,-1.49466677,6.19943142,5.352699487,-21.71482155,3.221528723,1.434746433,-0.470044498,-7.843594394,0.107335113,4.764684987,5.721544539,-13.9724266,3.01419361,4.480105269,0.994643079,3.48546219,-0.07630646,-0.196183941,0.119607605,2.203743156,0.244901495,1.958748934,-0.134287555,0.017243341,-0.148171829,6.473254409,1.060603975,5.4156469,0.063501615,0.324251401,0.268237652,-0.004568702,0.131944866,-0.008040208
94,6/30/1993,-0.391931844,-0.156439443,0.001577232,-0.481647376,649.6126474,0.004400494,709.3873526,0.005893323,6808.9,0.006126361,0.005896899,-0.481647376,0.0881383,0,46.31264739,64.9,585.2,26.8,223.1873526,437.3,1032.5,121.9,269.5,502.2,1617.5,148.7,649.6126474,0.004400494,709.3873526,0.005893323,6808.9,0.012023261,0.006126361,0.005896899,4418.6,0.00672045,-0.480070144,-1.740375966,-2.906704609,14.56863703,10.54769499,-0.444624898,-0.428619305,-0.225456715,1.681399089,-1.295751068,-2.478085304,14.99409374,8.967580582,2.302911958,0.422308285,1.880603673,-1.117705195,-0.341484695,-0.776490375,0.701184485,0.32081895,0.356272808,-0.403574523,-0.027079313,-0.376512299,1.482816725,0.374563227,1.083873808,0.022263956,0.064425221,0.13688458,-0.066436151,0.041678252,-0.023988381
95,9/30/1993,-0.391814867,-0.482208463,0.043467153,-0.437789324,650.8720347,0.007242745,716.5279653,0.002855236,6882.1,0.006167626,0.00501862,-0.437789324,0.002507304,0,50.17203467,65.4,597.3,25.2,232.5279653,438.2,1047.8,115.5,282.7,503.6,1645.1,140.7,650.8720347,0.007242745,716.5279653,0.002855236,6882.1,0.011186246,0.006167626,0.00501862,4487.2,0.004348585,-0.394322171,10.3658812,-3.881241038,10.59002911,-9.563760538,3.372353722,-0.182502078,5.94591347,-1.881834448,6.993527481,-3.69873896,4.442012402,-7.68192609,3.358990984,0.869739604,2.48925138,-1.443897768,-0.657809985,-0.786357658,-1.814311738,-0.598576087,-1.227570542,-0.058101531,0.051144931,-0.105930217,0.042679947,-0.335501537,0.369392963,-0.019709588,0.021700596,0.197329436,-0.084824143,-0.106584719,-0.00341327
