date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,subsidies_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,state_subsidies,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,federal_subsidies,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,subsidies,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,subsidies_net,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_subsidies_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_subsidies_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,subsidies_net_xmpc,state_subsidies_net_xmpc,federal_subsidies_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont,state_subsidies_cont,federal_subsidies_cont
3/31/2003,0.776421605,1.339903139,-0.474781683,0.053511006,1.202810651,-0.005118369,0,94.794,127.655,934.4,34.5,0.1,434.806,637.445,1642.7,161.5,47,529.6,765,2577,196.1,47.1,792.3,133.694,43.171,0.011150467,1380,0.014025901,0.015431969,0.008292285,11183.5,0.011552255,0.006603882,0.004948373,7555.8,0.007049865,0.012756021,-0.083477643,0.124232628,-0.545503305,-0.421270677,4.627908008,-3.07504396,4.050132253,-33.66522497,18.20376743,0.505461499,0.153204273,-1.121599305,-3.128350445,0.542599481,4.122446509,-3.228248234,5.271731558,-30.5382399,17.56116795,1.006092938,0.317547656,0.688545282,1.133521074,-0.233983761,1.390267807,28.88938034,3.136595077,25.74089431,2.404971023,0.2532935,2.155057055,-0.141670059,-0.049191678,-0.092523556,33.29229532,3.424260794,29.8822409,0.123714431,1.07960948,0.03634893,0.040952755,1.043738621,0.086888715,-0.001777236,-0.003342765
6/30/2003,1.323114786,1.196966796,-1.382075827,1.612769551,1.081812441,0.010608621,0,88.994,131.423,937,31.7,0.3,444.506,647.677,1661.5,160.9,56.8,533.5,779.1,2598.6,192.6,57.1,825.5,152.194,48.719,0.007107177,1374,0.000516428,0.00040139,0.001040658,11312.9,0.00955702,0.006631867,0.002925153,7642.6,0.000256116,0.628057254,0.186588078,0.798124219,-0.567430495,0.230693724,9.675575977,0.252123942,8.830692628,3.849666539,-4.850733563,0.199311202,-6.452939507,2.888714467,-3.836131776,-3.03763543,9.476264776,6.705063449,5.841289362,7.485109517,-1.712409334,2.095681881,-0.286424189,2.382106071,0.228855137,0.130595646,0.120867483,25.23687452,3.459639267,21.79542695,2.388108287,0.312792778,2.075338747,0.296603769,-0.05152715,0.347865019,30.2461236,3.565076352,26.72160427,0.127512008,0.955751036,0.074956208,0.008185457,0.902646739,0.085415417,-0.00184297,0.012442081
9/30/2003,0.5202792,0.973088332,0.374654052,-0.707139884,0.865570512,-0.01280548,0,84.908,132.074,978.1,33.6,-1,465.792,652.726,1573.3,180.3,46.9,550.7,784.8,2551.4,213.9,45.9,832.7,142.808,46.443,0.009066138,1388.5,0.006598496,0.007886217,0.001270593,11567.3,0.012097329,0.006616512,0.005480817,7802.6,0.006181796,-0.40991181,-0.094060828,-0.203167246,-0.129318585,-0.332485832,-11.93078336,10.37210293,-4.271161403,-80.45768197,18.83504597,-1.303839492,-5.224972581,-1.030991972,29.10798584,1.494293651,-10.62694387,15.59707551,-3.240169432,-109.464388,17.34075232,3.273732913,-1.402605303,4.676338216,0.82303317,0.149261154,0.673617036,19.73327885,-2.106244139,21.84547918,1.012404459,0.14333982,0.872421211,-0.362167789,-0.096440954,-0.269070246,24.4802816,-3.312689422,27.7987854,-0.117129628,0.982905724,0.115752209,0.029100696,0.697726625,0.035796461,-0.003409946,-0.00951375
12/31/2003,0.668610146,0.822106434,-0.571950058,0.534226097,0.716585294,-0.010251187,0,83.157,130.685,991.5,36.2,0.9,468.043,659.415,1650.9,200.4,45.1,551.2,790,2642.3,236.6,46,854.6,151.757,45.507,0.007491382,1397.3,0.007719386,0.008908961,0.002768685,11769.3,0.012214129,0.006678583,0.005535546,7891.5,0.004592715,0.232482046,-0.047539512,0.349283563,-0.387007524,-0.037723961,-0.417352586,-5.707103898,-3.645714798,62.14240987,20.28906932,1.911271298,-2.708023384,-2.877645434,2.375543267,2.221284382,-2.328623884,-2.999080514,-0.668069365,59.8668666,18.06778494,0.414467778,-3.20236452,3.616832298,1.116888453,-0.481842505,1.621075978,19.18426429,-2.516364343,21.6765435,0.303218555,0.059205986,0.243985784,-0.296446386,0.01124627,-0.307905878,20.72239269,-6.130119112,26.85053168,-0.211980985,0.928497806,0.014332395,0.03862227,0.663396446,0.01048537,0.000388899,-0.010647459
3/31/2004,0.112250198,0.656063582,0.233818699,-0.40436929,0.305107466,-0.022306678,0,93.33,128.888,1015.6,37.8,0.4,483.07,674.312,1657.3,209.2,43.9,576.4,803.2,2673,247,44.2,871.3,137.93,47.601,0.00851027,1416,0.012803763,0.014299903,0.00651433,11920.2,0.014322532,0.006774092,0.00754844,8027.7,0.008299055,-0.578628341,0.050615883,0.123643168,-0.294193759,-0.170550591,-2.493364788,16.89168106,1.292213421,-9.127777821,6.833693285,-0.513565833,8.919562268,-3.76683429,9.154974185,1.054352058,-1.879798955,7.972118792,4.957540396,-18.48425932,5.779341227,4.906980907,-1.229933971,6.136914878,0.496356716,-1.077020376,1.550382966,5.47831346,-2.071947854,7.562488652,-1.24806288,-0.113729422,-1.137693575,-0.65633495,-0.265204865,-0.386061297,8.977253253,-4.757836489,13.72603162,-0.161703295,0.466502906,0.166772226,0.016869541,0.18618995,-0.042417574,-0.009013446,-0.01312096
6/30/2004,-0.121432339,0.294926801,-0.044922031,-0.272123367,0.225152508,-0.029539449,0,98.037,128.959,1023.9,40.8,0.4,495.363,678.241,1690.7,226,43.3,593.4,807.2,2714.7,266.8,43.7,884.2,137.837,44.213,0.008671157,1437.2,0.014325675,0.013347105,0.018373528,12109,0.01511085,0.006867388,0.008243462,8133,0.006854969,-0.096682439,-0.154007243,-0.021433684,-0.295611714,-0.317045397,-1.106528173,9.090433513,-7.02179702,5.020140145,16.41057786,-0.005488943,3.426292435,-1.697647129,-5.636425615,2.481294911,-1.202411466,5.664141077,-5.324149891,10.657938,13.92928295,6.895600561,0.992893216,5.902707345,-3.070453455,-2.108951736,-0.961840866,5.844966014,-2.517397973,8.380426658,-2.080165471,-0.199733012,-1.877081745,-0.880290345,-0.468860081,-0.412151106,6.709657304,-4.302049586,11.03206029,-0.144361658,0.370197154,0.23139211,-0.103033622,0.196136508,-0.069803039,-0.015733296,-0.013830342
9/30/2004,-0.535777743,0.030912566,-0.710930872,0.319366292,-0.108815846,-0.035397316,0,101.824,131.23,1048.3,43.9,0.4,495.076,681.67,1731,244.5,45,596.9,812.9,2779.4,288.3,45.4,902.2,141.924,50.413,0.009155152,1455,0.016251891,0.013727281,0.026922753,12303.3,0.013427725,0.006979166,0.006448559,8264.3,0.005037903,0.040726252,0.155292574,0.123347466,-0.514912047,-0.391564581,1.174854083,-3.630928768,-4.000178129,32.07726268,18.29384598,-0.004806828,2.608882603,0.721290794,12.09572301,2.609703583,1.179660911,-6.239811371,-4.721468923,19.98274137,15.7841424,3.744918429,2.755510632,0.989407797,-3.009482219,-1.714688113,-1.295133251,0.440492262,-2.744299894,3.190620183,-3.398490913,-0.365531304,-3.03963787,-1.071565256,-0.150737013,-0.918020029,-3.294127697,-2.219745692,-1.07276317,-0.073325483,-0.035436887,0.123706943,-0.099413072,0.014550905,-0.112263305,-0.004979338,-0.030325214
12/31/2004,-0.719310164,-0.316067512,-0.197383061,-0.388392819,-0.135705523,0.002171238,0,102.748,128.626,1084.9,44.3,0.4,507.152,689.374,1750,249.2,51.9,609.9,818,2834.9,293.6,52.3,909.3,148.248,44.947,0.009721821,1480.3,0.017217077,0.015617655,0.024017378,12522.4,0.014729063,0.007040373,0.00768869,8425.6,0.008547514,0.101055233,-0.228612303,-0.260835749,-0.32494013,-0.585775879,6.19230996,3.695590645,-7.571392804,12.17502871,0.806012369,-0.006235155,-0.663220938,-4.649598324,20.25921875,-0.28430821,6.198545115,4.358811584,-2.92179448,-7.98263125,0.88876179,5.860524701,3.215591183,2.644933519,-3.89275977,-2.113377514,-1.802221402,-2.175966875,-5.564848739,3.38860517,-4.032645937,-0.420529665,-3.60871498,0.066783481,-0.101896453,0.165086339,-4.1740644,-4.985061188,0.787688645,-0.162072328,0.02560902,0.19053505,-0.126559859,-0.07074417,-0.131107782,-0.003312817,0.005367221
3/31/2005,-0.633483399,-0.502500911,-0.144502162,0.008011904,-0.507906068,0.010912928,0,102.264,129.163,1112.6,55.3,0.4,522.236,710.737,1837.5,315.3,56.4,624.5,839.9,2950.1,370.6,56.7,931.5,142.564,49.943,0.013179218,1495.4,0.008922559,0.009038778,0.008445067,12761.3,0.014485163,0.006855138,0.007630025,8523,0.005696937,-0.256827484,0.137619041,0.127220346,-0.263710604,-0.136490258,3.743526497,6.944489683,11.63240295,79.61612363,73.31471089,-0.00502083,-1.773700564,-1.077523151,14.08225423,10.44394309,3.848547327,8.718190247,12.7099261,65.5338694,62.972023,3.622406641,0.809607045,2.812799596,-1.566217125,-1.508282508,-0.057934618,-11.82517945,-6.716676893,-5.108789069,-6.473157564,-0.720092976,-5.753038469,0.341640116,-0.048233029,0.39775271,-15.90050738,-8.18367836,-7.70920985,-0.261409262,-0.246253429,0.115709661,-0.050029296,-0.377728852,-0.206770509,-0.001540696,0.012705319
6/30/2005,-1.027169423,-0.728935182,-0.306899724,-0.23974015,-0.497889205,0.017359656,0,110.554,129.388,1131.3,53,0.4,529.446,716.612,1873.2,306.1,60.3,640,846,3004.6,359,60.7,939,144.554,51.172,0.00902077,1513.9,0.012719968,0.011276902,0.01881251,12910,0.0136503,0.006599077,0.007051223,8671.4,0.006002681,-0.017505149,-0.001257894,-0.220977108,-0.325662767,-0.546639874,3.285480313,7.630202033,-4.484216673,17.32355327,-16.27021157,-0.005040703,7.001293804,-1.402680888,4.679283878,-2.996877226,3.18926084,0.628908229,-3.081535785,12.54426939,-13.17333435,3.293854558,1.613982353,1.679872205,-0.995261547,-1.441915103,0.446653556,-12.94252412,-6.29280574,-6.6439527,-5.794182106,-0.570646031,-5.223509957,0.553829452,-0.008378132,0.561400962,-15.88428377,-6.699762652,-9.179535934,-0.210002512,-0.287730433,0.10324511,-0.031196243,-0.405680428,-0.181617299,-0.000262611,0.017596983
9/30/2005,-0.745853841,-0.781454207,-0.099564127,-0.132526736,-0.529642446,0.015879468,0,104.869,139.774,1152.2,53.3,0.4,530.331,725.926,1909.6,311.9,61.6,635.2,865.8,3061.8,365.2,62,956.1,147.269,47.383,0.010432087,1539,0.015969582,0.014502797,0.022269835,13142.9,0.01580148,0.006408192,0.009393288,8849.2,0.010682424,-0.009535774,-0.162866367,0.039875405,-0.271966268,-0.232090863,0.262599635,-15.73799396,5.341339228,5.849536457,0.06446901,-0.006836246,-7.574435914,8.174679433,1.565386605,-0.605802625,0.269435881,-8.163558051,-2.933340205,4.385858914,0.568562574,0.569764889,-0.677264313,1.247029202,1.106579858,0.23509734,0.848982518,-13.694962,-3.889237728,-9.806086884,-5.588102511,-0.518884815,-5.069173568,0.51250983,-0.041840537,0.550692062,-17.09420993,-4.892130053,-12.22855667,-0.151576454,-0.378886341,0.017653444,0.034285975,-0.424321053,-0.173140279,-0.001296376,0.017062496
12/31/2005,-0.860356075,-0.816715684,-0.175865997,-0.231193612,-0.469814295,0.016517828,0,108.048,134.298,1175.5,58.2,0.4,538.352,731.602,1939.7,344.7,63.9,646.4,865.9,3115.2,402.9,64.2,963.3,147.748,49.225,0.007175157,1565.8,0.01630489,0.016866422,0.013947285,13332.3,0.014096959,0.0061807,0.007916259,8944.9,0.007806768,-0.088720959,0.027034389,-0.169507041,-0.237552567,-0.407059608,1.332776944,2.315159921,-12.01035035,10.57316852,32.59177645,-0.005594987,1.712148151,-7.431084441,7.183638635,4.154467922,1.438371932,0.60301177,-4.477867158,3.389529889,28.43730853,0.259167976,-0.142806268,0.401974244,0.107814411,-0.390737036,0.498866165,-10.19578443,-4.327984736,-5.868162312,-6.150734114,-0.602577186,-5.5481128,0.542730408,0.023699399,0.523552802,-15.43680575,-5.440405826,-9.9918819,-0.165577029,-0.304099762,0.007887695,0.003281297,-0.310305471,-0.187195645,0.000721284,0.015934164
3/31/2006,-0.086864193,-0.680060883,-0.132618385,0.65203913,-0.604034855,-0.002250083,0,99.553,132.268,1200.4,59.6,0.4,581.347,753.532,2019.7,357.2,55.4,680.9,885.8,3220.2,416.9,55.7,996.6,148.253,53.557,0.00841828,1584.1,0.007107172,0.007340637,0.006213748,13603.9,0.01286668,0.005950567,0.006916114,9090.7,0.005073197,-0.043765856,0.112005029,0.583799957,-0.064379211,0.519420745,-9.207725644,27.374239,10.35452281,70.65877061,9.558525513,-0.004409506,-9.686095645,-3.510469448,11.9415655,0.758416939,-9.204418515,37.06033464,13.86499226,58.61720511,8.700108574,4.855861572,-1.923095161,6.778956733,-0.17970862,-0.938149953,0.758756051,-18.87153139,-5.117750948,-13.74813095,-5.862559384,-0.609771102,-5.252744154,-0.074996937,0.008009697,-0.079415422,-20.13293476,-8.580757467,-11.54257774,-0.257442676,-0.346304171,0.145687138,-0.005391676,-0.566189821,-0.175890413,0.00024031,-0.002382647
6/30/2006,-1.121872929,-0.703736759,-0.072845142,-0.384454113,-0.647454065,-0.017119608,0,105.882,133.023,1224.2,60.3,0.4,584.618,759.677,2041.5,367.3,51.2,690.5,892.7,3265.7,427.6,51.5,996.6,152.482,53.237,0.006950991,1614.3,0.015162226,0.013495162,0.022037127,13749.8,0.014087585,0.005737511,0.008350075,9210.2,0.008035401,0.04050893,-0.053147296,-0.371815747,-0.085483509,-0.457299256,-4.967151175,0.222024509,-5.300045072,1.148470149,4.958073165,-0.005509165,4.957865334,-1.066715468,7.266996947,-0.12086553,-4.963019301,-4.735840825,-4.233329604,-6.017149506,5.180315986,3.189021629,-2.382866566,5.571888195,-0.36327001,-0.862557733,0.499602441,-18.07374929,-5.896957801,-12.18322494,-6.189519608,-0.706996765,-5.482501665,-0.582233595,0.0012454,-0.579721378,-22.01975087,-9.848133465,-12.17395734,-0.289567946,-0.35795492,0.093767864,-0.010681349,-0.531428466,-0.181992505,3.66E-05,-0.017045741
9/30/2006,-0.814796113,-0.720972328,0.0838719,-0.607109455,-0.28427224,-0.007286318,0,111.212,135.515,1222.6,61.8,0.4,599.588,762.185,2067.3,384.8,49.5,710.8,897.7,3289.9,446.6,49.9,994.9,150.412,52.165,0.007421862,1635.7,0.010013207,0.009080359,0.013923912,13867.5,0.012756028,0.005410043,0.007345985,9333,0.007207895,-0.124497101,-0.061129086,-0.421483268,-0.101754287,-0.523237555,-2.249823822,11.58731361,-6.264033517,-17.00640109,13.60456958,-0.005047175,3.993987457,0.813523994,-17.04688006,0.739138321,-2.346038441,7.593326149,-7.077557511,0.040478968,12.86543126,9.337215833,0.220028692,9.117187141,-2.974478877,-2.518817707,-0.432846453,-9.868819159,-2.409094883,-7.472085622,-6.015170395,-0.681824921,-5.333324296,-0.250463531,0.044111805,-0.295927274,-9.77171613,-5.345597013,-4.416996505,-0.155510539,-0.128496313,0.271632048,-0.086531553,-0.287097097,-0.17498932,0.001283271,-0.008608919
12/31/2006,-0.071120228,-0.523663366,0.21815604,0.025106341,-0.306496268,-0.007886341,0,112.317,137.081,1234.3,55.2,0.4,598.183,766.119,2114.5,354.6,48.3,710.5,903.3,3348.8,409.8,48.7,1014.6,145.617,51.704,0.005206292,1660.1,0.010508297,0.00742181,0.023464533,14037.2,0.008811908,0.00505521,0.003756699,9407.5,-0.00169433,-0.192441133,-0.056210056,0.273757531,-0.03049515,0.243262381,-1.36770793,-2.688913759,2.582937702,47.84303971,-38.30096917,-0.001344352,0.731229774,1.110550298,7.590987674,-6.807702406,-1.366363578,-3.420143532,1.372387404,40.25205203,-31.49326676,8.211299255,-0.000677943,8.211977198,0.309010934,-0.59694989,0.883460824,-14.81057399,-1.668440461,-13.14231871,-4.062169112,-0.380858694,-3.68128924,-0.273409584,-0.018944055,-0.255363683,-10.6258425,-2.665871045,-7.983533613,-0.076895505,-0.2302804,0.236850168,0.008913241,-0.427202423,-0.117170914,-0.00054643,-0.007365817
3/31/2007,-0.60081477,-0.65215101,0.118670083,-0.375466554,-0.339767092,-0.004251207,0,123.153,139.162,1271.8,59.2,1.9,625.747,792.138,2180.8,354.5,47.6,748.9,931.3,3452.8,413.6,49.5,1017.2,149.053,50.937,0.008565382,1702,0.019198193,0.017735254,0.025227446,14208.6,0.015101047,0.004841815,0.010259233,9549.4,0.009457453,0.004228621,-0.066158523,-0.313536652,0.056740181,-0.256796471,0.103625685,28.24037063,15.0834719,56.11461387,-2.059839715,1.494280293,9.229949201,0.120842147,19.85041445,3.210680448,-1.390654608,19.01042142,15.06405968,36.06419942,-5.170520163,8.406178871,4.255432147,4.150746724,1.373024478,0.220095219,1.153250993,-17.7877443,-4.228367745,-13.53556174,-3.765718012,-0.452736307,-3.31629386,-0.149187608,0.070379627,-0.223757158,-11.92344657,-0.135197059,-11.77161504,-0.003852536,-0.335440545,0.239540047,0.039125309,-0.506874428,-0.107306814,0.002005518,-0.006376119
6/30/2007,0.066902987,-0.354957031,-0.314046161,0.642067959,-0.269236903,0.008118092,0,113.317,140.128,1290.3,59.4,10.7,625.483,801.472,2200.7,347.7,47.5,738.8,941.6,3491,407.2,58.2,1042,158.017,56.121,0.007984627,1728.3,0.010676362,0.010719365,0.010454119,14382.4,0.010961374,0.004837836,0.006123539,9644.7,0.008107869,0.187074096,0.124011478,0.330982385,-0.002960587,0.328021798,8.059187618,-19.79503824,-1.75633478,-6.498929162,-11.75434346,8.775403161,-11.43030237,-0.835550156,2.035652772,-0.566385718,-0.716215543,-8.364735874,-0.920784624,-8.331992794,-11.38925231,3.902339752,0.568094414,3.334245338,2.170359294,0.272107414,1.898573614,-13.09787723,-3.736429784,-9.36794332,-2.826887302,-0.351146953,-2.472342684,0.288366819,0.485465296,-0.197494538,-9.563698663,-2.761909614,-6.804961591,-0.077753181,-0.191573036,0.109858529,0.061099877,-0.368730972,-0.07958243,0.013666802,-0.005559859
9/30/2007,-0.060198601,-0.166307653,0.045544244,-0.065623866,-0.041864788,0.00174581,0,115.282,142.444,1278.5,56.3,8.8,636.318,806.056,2221.4,314.6,47.2,751.6,948.6,3500,370.9,55.9,1058.3,155.482,55.528,0.006869577,1750.7,0.010940444,0.011246368,0.009632055,14535,0.009001212,0.004820963,0.004180249,9753.8,0.005639737,-0.141114456,-0.039051003,0.114541593,-0.134621215,-0.020079623,-2.908812756,5.07163464,-2.849795375,-27.51830464,-40.55959715,-2.011929493,0.779624827,0.850162993,-25.29744156,-3.721365596,-0.796883263,4.292009813,-3.799958367,-2.320863085,-36.73718548,2.436311984,-0.155137178,2.591449162,2.938562876,0.280351188,2.636033421,-6.077831649,0.584211266,-6.662436249,-0.865105864,-0.140111314,-0.721631755,0.062772333,0.327070557,-0.25963151,-1.50529032,0.89638452,-2.416216931,0.02493004,-0.067199269,0.067758148,0.081726635,-0.169035256,-0.024060125,0.009096411,-0.007220812
12/31/2007,0.280762916,-0.078336867,0.099006477,0.143190759,0.045107482,-0.006541801,1,123.79,145.703,1289.8,56.6,7.2,646.41,812.697,2248.3,296.2,47.5,770.2,958.4,3538.1,352.7,54.7,1084.6,152.79,54.619,0.008019674,1780.3,0.014459519,0.015092376,0.011762461,14681.5,0.009317393,0.004733947,0.004583446,9877.8,0.009819646,-0.15891672,-0.050223944,0.352331423,-0.110134187,0.242197235,-2.013545843,7.661519575,-4.005538227,-12.83757516,-23.59792761,-1.728071618,6.830232703,1.185928013,-7.306768525,-0.51936728,-0.386929585,0.831286872,-5.09001088,-5.429351273,-22.97856033,4.765159484,1.217138481,3.548021003,1.456155792,0.297311174,1.181993807,-4.292868268,2.014180973,-6.307461871,-0.051641198,-0.132276011,0.073945649,-0.237712692,0.234338349,-0.473174765,1.639093118,3.630692966,-1.976676177,0.099915871,-0.054397693,0.13113614,0.040073087,-0.11813879,-0.001421154,0.00644894,-0.013021665
3/31/2008,-0.076922631,0.052636168,-0.528388463,0.344769853,0.12057015,-0.013874171,1,121.997,150.277,1304.5,50.2,4,658.403,837.523,2265.1,241.7,48,780.4,987.8,3569.6,291.9,51.9,1110.3,156.097,56.613,0.008420053,1799,0.016146454,0.017776936,0.009473626,14651,0.009127103,0.004628982,0.004498121,9934.3,0.008384385,-0.003171343,0.033340726,0.314600469,-0.49821908,-0.18361861,-3.511831184,0.177104607,16.92798891,-14.54259438,-65.3898146,-3.293696244,-3.403924722,2.677913363,-2.084640974,-7.136556582,-0.118134941,3.581029329,14.25007554,-12.45795341,-58.35455936,-1.54907537,-1.625483151,0.076407781,1.871172118,0.872652198,0.998847376,0.040671015,1.462985327,-1.434726941,4.571842985,0.453740644,4.118165061,-0.509234098,0.068337053,-0.576702844,4.42537665,1.232232071,3.181990433,0.033572375,0.086693878,-0.042204826,0.050980407,0.001108089,0.124560651,0.001861855,-0.015712368
6/30/2008,2.584509471,0.682037789,-0.107907855,0.441505529,2.268304468,-0.01739267,1,122.63,154.346,1339.2,51.6,2.9,673.87,1162.154,2258.9,227.1,48.7,796.5,1316.5,3598.2,278.7,51.7,1145.5,154.93,58.842,0.010244498,1825.6,0.014103646,0.015659563,0.007692392,14805.6,0.008323,0.004411448,0.003911552,10052.8,0.010286192,-0.117398804,0.042147711,0.516756622,-0.183158948,0.333597674,-0.962807521,4.629961662,314.1816711,-23.86469612,-17.49024115,-1.15879056,-1.160068,1.860282738,15.52692848,0.662178467,-0.005486725,5.790029662,312.3213884,-39.4916246,-18.15241961,3.946549609,0.685319582,3.261230027,72.95722344,1.479214599,71.4783363,2.203088249,-0.402632386,2.617477965,4.612510637,0.331772121,4.28413457,-0.637050037,0.023090564,-0.666335614,83.0823219,2.11676448,80.97484325,0.057791672,2.210766316,0.107748266,1.991870137,0.060148474,0.125930261,0.000630416,-0.018192222
9/30/2008,1.354727371,1.035769282,0.173121225,0.13346405,1.065367805,-0.01722571,1,127.784,161.916,1307.3,52.8,2.2,678.916,936.684,2245,211.5,49.8,806.7,1098.6,3552.4,264.4,52,1168.7,155.784,56.868,0.007597512,1858.9,0.013248325,0.013337215,0.012922715,14835.2,0.011781643,0.004127414,0.007654229,10081,0.01036176,-0.050029583,-0.080436151,0.263929784,0.042655492,0.306585276,-0.449090314,-1.340627364,-236.974998,-97.93494712,-18.33813289,-0.742018606,3.37719255,5.333653897,-51.30390228,0.452358604,0.39437721,-4.717819914,-242.3086519,-46.62959592,-18.89049149,2.503790658,1.26977232,1.234018338,20.27905285,2.488000052,17.81388025,12.06234217,4.605944626,7.467981009,5.225930701,0.29650008,4.932769705,-0.637592437,0.010535715,-0.648077359,39.43352394,8.670752793,30.80057194,0.234256033,0.832133029,0.067644423,0.547875205,0.32588594,0.141187948,0.000284641,-0.017508979
12/31/2008,1.547665824,1.352495009,-0.265050081,0.482741871,1.343652617,-0.013678583,1,124.309,174.521,1270.2,35.1,2.8,691.991,899.979,2211.3,127.5,51.8,816.3,1074.5,3481.5,162.6,54.6,1177.9,161.109,58.177,-0.004669261,1842.2,-0.011656677,-0.018779592,0.018323931,14559.5,0.006372181,0.0038155,0.00255668,9837.3,-0.015010602,0.206432434,0.001347466,0.274961971,-0.057270181,0.21769179,3.182145274,18.63108832,-11.80106158,-31.1305217,-98.84001518,0.624629223,-2.04444516,14.41766604,-22.46464391,-17.10889864,2.557516051,20.67553348,-26.21872762,-8.566997305,-81.63223605,4.971943625,-0.7270302,5.698973825,18.52506009,5.465141109,13.05991898,17.23670539,8.688776864,8.541646332,9.606990422,1.005278966,8.601754525,-0.507311285,0.059449913,-0.570233533,49.83338825,14.49161665,35.33206013,0.390735997,0.952654771,0.134058014,0.499489325,0.464751548,0.259032313,0.001602942,-0.015375149
