"date","Medicare.Outlays","Medicaid.Outlays","Total.Gov.t.Benefits.to.Persons","Personal.Current.Taxes","Taxes.on.Production.and.Imports","Corporate.Taxes","Corporate.Taxes.from.Fed.Banks","Contributions.for.Government.Social.Insurance","Real.GDP","Real.PCE","Nominal.PCE","GDP.deflator","PCE.deflator","PCE.deflator.implicit","G.deflator","Federal.deflator","State.deflator","Nominal.GDP","Contribution.to..Ch.in.Real.GDP.from..G.","CBO.Potential.GDP","X.G...Government.Consumption.and.Investment","RecessionDummy","Contribution.to..Ch.in.Real.GDP.from..Federal.G.","Contribution.to..Ch.in.Real.GDP.from..S.L.G.","Contribution.to..Ch.in.Real.GDP.from..S.L.G..1","CBO.Nominal.Potential.GDP","Federal.Corporate.Taxes","State.Personal.Current","State.Contributions.for.social.insurance","State.Taxes.on.production","State.Corporate.taxes","Medicaid.Spending","Federal.Grants","Nominal.G.Federal","Nominal.G.Federal.Defense","Nominal.G.State","Unemployment.Insurance","nominal_output_gap","real_potential_gdp","potential_gdp","NAIRU","unemp","sp500","tenyr","X3mo","ff","real_gdp","nominal_gdp","cpi","pce","core_pce","cbo.stabilizers.revenue","cbo.stabilizers.outlays","federal.medicaid.share","federal.medicaid.share.adj","federal.medicaid.share.adj.ca","euc","ugap","real_output_gap","Nominal.G.Federal.exdef","Social.Benefits.a","Federal.Social.Benefits.a","Federal.Medicare.a","State.Medicaid.a","State.Social.Benefits.a","Emergency.Unemployment.Compensation.a","Corporate.Taxes.ma","State.Corporate.taxes.ma","Federal.Corporate.Taxes.ma","cbo.stabilizers.outlays.ma","cbo.stabilizers.revenue.ma","State.Medicaid.adj","non.medicaid.grants","non.medicaid.grants.gdp","federal.medicaid","new.federal","new.federal.exdef","new.state","social.ex.health","federal.social.ex.medicare","state.social.ex.medicaid","federal.social.ex.health.share","federal.corp.tax.rate","state.corp.tax.rate","state.ind.tax.rate","health.transfers","federal.health","state.health","social.transfers","federal.social","state.social","non.corp.taxes","state.non.corp.taxes","federal.non.corp.taxes","corp.taxes.adj","federal.corp.taxes","federal.stabilizers.corp.taxes","state.stabilizers.corp.taxes","federal.stabilizers.non.corp.taxes","state.stabilizers.non.corp.taxes","federal.stabilizers.revenue","state.stabilizers.revenue","medicaid.as","state.medicaid.as","federal.medicaid.as","state.stabilizers.transfers","Unemployment.Insurance.less.euc","ui.as","federal.stabilizers.transfers","federal.stabilizers","state.stabilizers"
1975-07-01,16,13.8,167.7,152.8,138.2,51.4,5.2,90.3,5683.4,3650,1047.2,0.30087,0.28699,0.2869,0.24022,0.2838,0.21166,1709.8,1.75,5912.7,385.4,0,1.1,0.64,0.64,1779,43.2,27.2,1.9,114.9,8.2,13.8,45,176.1,120,209.3,20.2,-3.878,5912.7,1779,6.19,8.4666667,83.87,8.2966667,NA,6.1445455,5683.4,1709.8,54.3666667,28.699,29.2316667,-20.9,8.8,0.5510189,0.5510189,0.5510189,0.7,2.2766667,-3.87809291863278,56.1,163.1,132.3,15.6,13.9,30.8,0.7,43.2666666666667,6.96666666666667,36.3,7.5,-20.8333333333333,6.19593918,37.39593918,0.0218715283541935,7.60406082,213.49593918,93.49593918,171.90406082,133.6,116.7,16.9,0.873502994011976,0.025266112995672,0.00479588255936367,0.08422037665224,29.8,23.60406082,6.19593918,137.9,120.456062874252,17.4439371257485,381.3,144,237.3,51.4,43.2,-1.7484150193005,-0.331875073107966,-19.1515849806995,-5.828050064335,-20.9,-6.15992513744297,0.607917024914606,0.272943254554887,0.334973770359719,0.272943254554887,19.5,6.56815338866542,6.90312715902513,-13.9968728409749,-5.88698188288808
1975-10-01,16.8,14.6,170.4,158.5,141.1,52.3,5.5,92.4,5760,3689.3,1076.2,0.3059,0.2918,0.29172,0.24441,0.29032,0.21437,1761.8,0.82,5960.3,395.6,0,0.16,0.66,0.66,1823.3,43.9,28.2,2,117.3,8.4,14.6,45.9,180.8,122.6,214.8,18.8,-3.361,5960.3,1823.3,6.2,8.3,90.19,8.0633333,NA,5.3989394,5760,1761.8,55.2333333,29.1806667,29.7076667,-19.5,8.1,0.5510189,0.5510189,0.5510189,0.7,2.1,-3.36056909887087,58.2,163.1,132.3,15.6,13.9,30.8,0.7,48.1666666666667,7.73333333333333,40.4333333333333,8.5,-20.2666666666667,6.55512406,37.85512406,0.0214866182654104,8.04487594,218.65512406,96.05512406,176.94487594,133.6,116.7,16.9,0.873502994011976,0.0249176978090589,0.00476785106141446,0.0837211942331706,31.4,24.84487594,6.55512406,139,121.416916167665,17.5830838323353,392,147.5,244.5,52.3,43.9,-1.53243841525713,-0.293222840276989,-17.9675615847429,-5.14885344534,-19.5,-5.44207628561698,1.26089630952803,0.566118612037834,0.694777697490193,0.566118612037834,18.1,4.00171656099471,4.69649425848491,-14.8035057415151,-4.87595767357915
1976-01-01,17.6,15.2,174.7,162.5,141.7,59.6,5.8,99.6,5889.5,3763,1109.9,0.30925,0.29502,0.29495,0.24753,0.29456,0.21679,1820.5,0.18,6006.8,401.3,0,-0.38,0.56,0.56,1857.6,49.9,29.5,2,120.9,9.7,15.2,47,181.6,122.9,219.7,17.7,-1.952,6006.8,1857.6,6.2,7.7333333,102.77,7.7533333,NA,4.8213846,5889.5,1820.5,55.7666667,29.502,30.1593333,-12.3,6.6,0.6026468,0.6026468,0.6026468,1,1.5333333,-1.95278684157955,58.7,177.6,143.5,18.8,15.5,34.1,1,54.4333333333333,8.76666666666667,45.6666666666667,7.83333333333333,-17.5666666666667,6.03976864,37.83976864,0.0207853714034606,9.16023136,219.43976864,96.53976864,181.86023136,143.3,124.7,18.6,0.870202372644801,0.0274100521834661,0.00532820653666575,0.0837132655863774,32.8,26.76023136,6.03976863999999,141.9,123.481716678297,18.4182833217027,403.8,152.4,251.4,59.6,49.9,-1.01691293600659,-0.1976764625103,-11.2830870639934,-3.1057621532546,-12.3,-3.3034386157649,0.845816723471948,0.336087981685094,0.509728741786855,0.336087981685094,16.7,3.72158649710523,4.23131523889208,-8.06868476110792,-2.96735063407981
1976-04-01,18.4,14.9,173.1,169.3,144.9,58.6,5.8,101.1,5932.7,3797.7,1129.5,0.31233,0.29749,0.29743,0.25011,0.29703,0.21942,1852.3,-0.97,6053,401,0,-0.13,-0.85,-0.85,1890.5,49,30.6,2.1,123.5,9.6,14.9,47.8,182.5,123.4,218.5,16.3,-1.987,6053,1890.5,6.21,7.5666667,104.28,7.7733333,NA,5.2009231,5932.7,1852.3,56.4666667,29.7483333,30.5206667,-11.5,5.5,0.6026468,0.6026468,0.6026468,1,1.3566667,-1.98744424252437,59.1,177.6,143.5,18.8,15.5,34.1,1,56.8333333333333,9.23333333333333,47.6,6.73333333333333,-14.4333333333333,5.92056268,38.82056268,0.0209580320034552,8.97943732,221.32056268,97.92056268,179.67943732,143.3,124.7,18.6,0.870202372644801,0.0264535982292285,0.00518274577552232,0.0843275927225611,33.3,27.37943732,5.92056268,139.8,121.654291695743,18.1457083042568,415.3,156.2,259.1,58.6,49,-1.01052745235653,-0.197980888624953,-10.4894725476435,-3.22131404200186,-11.5,-3.41929493062682,-0.117279343563967,-0.0466013224590415,-0.070678021104925,-0.0466013224590415,15.3,2.74301261594614,2.67233459484121,-8.82766540515879,-3.46589625308586
1976-07-01,19.2,15.9,180.1,176.1,147.7,58.1,5.9,102.8,5965.3,3837.7,1158.8,0.31632,0.302,0.30196,0.25243,0.30043,0.22105,1886.6,-0.24,6099.5,403.5,0,0.08,-0.31,-0.31,1929.4,48.5,31.6,2.2,126,9.7,15.9,48.7,184.9,125.2,218.6,16.1,-2.2,6099.5,1929.4,6.22,7.7333333,105.24,7.73,NA,5.2866667,5965.3,1886.6,57.3666667,30.2003333,30.9986667,-12.5,5.8,0.6026468,0.6026468,0.6026468,1,1.5133333,-2.20018034265103,59.7,177.6,143.5,18.8,15.5,34.1,1,58.7666666666667,9.66666666666667,49.1333333333333,5.96666666666667,-12.1,6.31791588,39.11791588,0.0207346103466554,9.58208412,224.01791588,98.81791588,179.48208412,143.3,124.7,18.6,0.870202372644801,0.0257076221774621,0.00514152443549242,0.0847026396692463,35.1,28.78208412,6.31791588,145,126.179344033496,18.8206559665038,426.6,159.8,266.8,58.1,48.4,-1.10028622919538,-0.220057245839078,-11.3997137708046,-3.62527297784374,-12.5,-3.84533022368281,0.946467517751895,0.376081896874772,0.570385620877123,0.376081896874772,15.1,3.41242734721162,3.98281296808874,-8.51718703191126,-3.46924832680804
1976-10-01,20,15.9,182.7,182.7,151.3,57.1,6,104.4,6008.5,3887.4,1192.4,0.32169,0.30678,0.30673,0.25716,0.30846,0.22369,1934.3,-0.02,6146.7,410.8,0,0.11,-0.14,-0.14,1977.3,47.5,32.6,2.3,129.6,9.6,15.9,52.7,190.2,128.3,220.6,15.5,-2.248,6146.7,1977.3,6.22,7.7666667,107.46,7.19,NA,4.874697,6008.5,1934.3,58.0333333,30.678,31.484,-12.1,6.2,0.6026468,0.6026468,0.6026468,1,1.5466667,-2.2483609091057,61.9,177.6,143.5,18.8,15.5,34.1,1,57.9333333333333,9.63333333333333,48.3333333333333,5.83333333333333,-12.0333333333333,6.31791588,43.11791588,0.0222912246704234,9.58208412,233.31791588,105.01791588,177.48208412,143.3,124.7,18.6,0.870202372644801,0.0245566871736546,0.00496303572351755,0.0850436850540247,35.9,29.58208412,6.31791588,146.8,127.745708304257,19.0542916957432,438.4,164.5,273.9,57.1,47.5,-1.05593754846715,-0.213410536111255,-11.0440624515329,-3.65687845732305,-12.1,-3.8702889934343,-0.0532420107395932,-0.0211558833418117,-0.0320861273977815,-0.0211558833418117,14.5,3.28868931721551,3.25660318981773,-8.84339681018227,-3.89144487677611
1977-01-01,20.9,16.2,185.5,188.8,154.8,61.5,5.9,110,6079.5,3933.3,1228.2,0.32689,0.31231,0.31226,0.26145,0.31283,0.22791,1988.6,0.76,6196,421.2,0,0.31,0.46,0.46,2025.4,51,33.5,2.5,132.9,10.5,16.2,50.7,194.2,131.6,227,15.5,-1.879,6196,2025.4,6.23,7.5,98.42,7.3533333,NA,4.6778125,6079.5,1988.6,59.0333333,31.2313333,32.0133333,-10.2,5.7,0.5666514,0.5666514,0.5666514,0.7,1.27,-1.88024531956101,62.6,189.5,152.4,22.1,16.7,37,0.7,58.9,9.93333333333333,49,5.9,-11.6,7.02024732,41.52024732,0.0208791347279493,9.17975268,235.72024732,104.12024732,185.47975268,150.7,130.3,20.3,0.864631718646317,0.0256461832444936,0.00528009655033692,0.0849341245097053,37.1,30.07975268,7.02024732,148.4,128.311347047113,20.0886529528865,453.6,168.9,284.7,61.5,51,-0.943779543397369,-0.194307553052401,-9.25622045660263,-3.1255757819572,-10.2,-3.3198833350096,0.370589656805976,0.16059450895135,0.209995147854626,0.16059450895135,14.8,4.46791344562196,4.67790859347659,-5.52209140652341,-3.15928882605825
1977-04-01,21.7,17.5,186.4,195.7,158,67.1,6,112.8,6197.7,3954.6,1256,0.33205,0.31766,0.3176,0.26535,0.31639,0.23199,2055.9,0.81,6246.4,431.4,0,0.53,0.28,0.28,2074.1,55.7,34.7,2.7,135.5,11.4,17.5,53.7,198.9,134.1,232.4,13.3,-0.779,6246.4,2074.1,6.23,7.1333333,100.48,7.37,NA,5.1607692,6197.7,2055.9,60.3333333,31.7656667,32.5033333,-4.4,4.4,0.5666514,0.5666514,0.5666514,0.7,0.9033333,-0.77964907786885,64.8,189.5,152.4,22.1,16.7,37,0.7,61.9,10.5,51.4,5.43333333333333,-8.9,7.5836005,43.7836005,0.0212965613599883,9.9163995,242.6836005,108.5836005,188.6163995,150.7,130.3,20.3,0.864631718646317,0.0270927574298361,0.00554501678097184,0.0840994211780728,39.2,31.6163995,7.5836005,147.2,127.273788984738,19.9262110152621,466.5,172.9,293.6,67.1,55.7,-0.493088185223016,-0.100919305413687,-3.90691181477698,-1.5306094654409,-4.4,-1.63152877085459,1.30485968841861,0.565459119172639,0.739400569245967,0.565459119172639,12.6,1.52100046701333,2.2604010362593,-2.1395989637407,-1.06606965168195
1977-07-01,22.5,16.7,191.7,198.6,161.5,69.7,5.9,115.1,6309.5,3992,1286.9,0.33662,0.32243,0.32237,0.26838,0.31795,0.23594,2118.5,0.35,6297.9,438,0,0.4,-0.05,-0.05,2120,57.9,35.9,2.9,138.3,11.8,16.7,57.3,201.9,135.3,236.1,11.9,0.183,6297.9,2120,6.24,6.9,96.53,7.3566667,NA,5.8234848,6309.5,2118.5,61.2,32.2433333,33.0436667,1.4,3.3,0.5666514,0.5666514,0.5666514,0.7,0.66,0.184188380253741,66.6,189.5,152.4,22.1,16.7,37,0.7,66.1,11.2333333333333,54.8666666666667,4.46666666666667,-4.4,7.23692162,47.83692162,0.0225805624828888,9.46307838,249.73692162,114.43692162,188.26307838,150.7,130.3,20.3,0.864631718646317,0.027330658484777,0.00556997875855558,0.083596884588152,39.2,31.96307838,7.23692162,152.5,131.856337093563,20.6436629064366,475.2,177.1,298.1,69.7,57.9,-0.0409959877271717,-0.00835496813783188,1.44099598772717,-0.125395326882227,1.4,-0.133750295020059,-0.97745346144292,-0.423578089081443,-0.553875372361477,-0.423578089081443,11.2,1.57612726216212,1.02225188980065,2.42225188980065,-0.557328384101502
1977-10-01,23.3,16.5,194.3,208.5,164.3,70.1,6,117.5,6309.7,4052,1324.8,0.34225,0.32702,0.32695,0.2744,0.32716,0.23992,2164.3,-0.23,6350.8,446.7,0,-0.28,0.06,0.06,2173.5,58.1,37.3,3,141.1,12,16.5,57.3,206.3,136.6,240.5,11.8,-0.646,6350.8,2173.5,6.24,6.6666667,95.1,7.5966667,NA,6.518,6309.7,2164.3,61.8666667,32.702,33.524,-2.2,2.3,0.5666514,0.5666514,0.5666514,0.7,0.4266667,-0.647162562196894,69.7,189.5,152.4,22.1,16.7,37,0.7,68.9666666666667,11.7333333333333,57.2333333333333,3.33333333333333,-1.73333333333333,7.1502519,47.9502519,0.0221550856628009,9.3497481,254.2502519,117.6502519,192.5497481,150.7,130.3,20.3,0.864631718646317,0.0268447072956614,0.00554451785796793,0.0838146282862819,39.8,32.6497481,7.1502519,154.5,133.585600530856,20.914399469144,490.3,181.4,308.9,70.1,58.1,-0.246971307120084,-0.0510095642933024,-1.95302869287992,-0.771094580233779,-2.2,-0.822104144527081,-0.544836692468024,-0.236104217909649,-0.308732474558375,-0.236104217909649,11.1,2.24686436951072,1.93813189495234,-0.26186810504766,-1.05820836243673
1978-01-01,24.2,17.5,197.7,212,166.9,65,6.3,124.7,6329.8,4074.8,1354.1,0.34786,0.33238,0.3323,0.27793,0.3309,0.24331,2202.8,-0.03,6404.9,452.6,0,-0.01,-0.03,-0.03,2228,54.4,38.6,3.2,143,10.5,17.5,61.5,208.8,138.7,243.8,10.8,-1.172,6404.9,2228,6.24,6.3333333,89.21,8.01,NA,6.7764615,6329.8,2202.8,62.9333333,33.2383333,34.047,-5.1,1,0.5609556,0.5609556,0.5609556,0.2,0.0933332999999994,-1.17253977423534,70.1,203.4,162.7,25.5,18.6,40.8,0.2,68.2666666666667,11.4333333333333,56.8,2.2,-1.96666666666667,7.683277,51.683277,0.0234625372253496,9.816723,260.483277,121.783277,192.116723,159.3,137.2,22.2,0.861268047708726,0.0246958416560741,0.0047666606137643,0.0838932268022517,41.7,34.016723,7.683277,156,134.357815442561,21.6421845574388,503.6,184.8,318.8,65,54.5,-0.622335209733059,-0.12011984746686,-4.47766479026694,-2.11410931541673,-5.1,-2.23422916288359,0.600705201521201,0.263736254778755,0.336968946742446,0.263736254778755,10.6,1.2868399079882,1.62380885473064,-3.47619114526936,-1.97049290810483
1978-04-01,25,18.6,199,223.1,173.1,78.6,6.6,129.9,6574.4,4161.9,1411.4,0.3548,0.33921,0.33912,0.28295,0.3374,0.24737,2331.6,2.13,6462.4,472.3,0,0.77,1.36,1.36,2292.8,66.2,40.1,3.3,147.7,12.4,18.6,64.1,217,144.2,255.3,9.4,1.733,6462.4,2292.8,6.24,6,95.53,8.32,NA,7.2975385,6574.4,2331.6,64.5333333,33.9206667,34.6343333,12,-0.5,0.5609556,0.5609556,0.5609556,0.2,-0.24,1.73310225303293,72.8,203.4,162.7,25.5,18.6,40.8,0.2,71.2333333333333,11.6333333333333,59.5666666666667,0.933333333333333,1.56666666666667,8.16622584,53.66622584,0.0230169093498027,10.43377416,270.66622584,126.46622584,201.63377416,159.3,137.2,22.2,0.861268047708726,0.0283925201578315,0.00531823640418597,0.0819608852290273,43.6,35.43377416,8.16622584,155.4,133.841054613936,21.558945386064,526.1,191.1,335,78.6,66.2,1.10162978212385,0.206347572482414,10.8983702178761,3.18008234688622,12,3.38642991936864,0.492706616414548,0.216320080779755,0.276386535634793,0.216320080779755,9.2,-0.456680188760135,-0.180293653125342,11.8197063468747,3.60275000014839
1978-07-01,26,18.9,207.1,236.3,169.7,79.1,7.2,134.2,6640.5,4179.4,1442.2,0.36106,0.34517,0.34508,0.28745,0.34304,0.25114,2395.1,0.73,6520.2,484.2,0,0.23,0.5,0.5,2354.2,66.7,40.9,3.5,144.2,12.5,18.9,63.4,222.1,147.3,262.2,9,1.844,6520.2,2354.2,6.24,6.0333333,102.54,8.49,NA,8.1006154,6640.5,2395.1,66.0666667,34.517,35.2283333,14.6,-1,0.5609556,0.5609556,0.5609556,0.2,-0.2066667,1.8450354283611,74.8,203.4,162.7,25.5,18.6,40.8,0.2,74.2333333333333,11.8,62.4333333333333,-0.166666666666667,7.16666666666667,8.29793916,52.79793916,0.0220441481190764,10.60206084,274.89793916,127.59793916,209.40206084,159.3,137.2,22.2,0.861268047708726,0.0278485240699762,0.00521898876873617,0.0787441025426913,44.9,36.60206084,8.29793916,162.2,139.697677338355,22.5023226616447,540.2,188.6,351.6,79.1,66.6,1.13900463446203,0.21345664064131,13.460995365538,3.22063379399609,14.6,3.4340904346374,-0.464040343040715,-0.203734313986105,-0.26030602905461,-0.203734313986105,8.8,-0.317975498174727,-0.578281527229337,14.0217184727707,3.23035612065129
1978-10-01,27,19.5,209.9,247.2,173.9,83.3,7.9,139.6,6729.8,4213.1,1481.4,0.36819,0.35169,0.35161,0.29196,0.34896,0.25474,2476.9,0.73,6577.8,496.2,0,0.31,0.42,0.42,2421.9,70.3,42.1,3.6,147.6,13.1,19.5,64.9,227.8,150.5,268.4,8.5,2.31,6577.8,2421.9,6.24,5.9,96.11,8.82,NA,9.5692308,6729.8,2476.9,67.4,35.1686667,35.8606667,17.1,-1.4,0.5609556,0.5609556,0.5609556,0.2,-0.34,2.31080300404391,77.3,203.4,162.7,25.5,18.6,40.8,0.2,80.3333333333333,12.6666666666667,67.7333333333333,-0.966666666666667,14.5666666666667,8.5613658,53.9613658,0.0217858475513747,10.9386342,281.7613658,131.2613658,214.4386342,159.3,137.2,22.2,0.861268047708726,0.0283822520085591,0.00528886915095482,0.078041099761799,46.5,37.9386342,8.5613658,163.4,140.731198995606,22.6688010043943,560.7,193.3,367.4,83.3,70.2,1.56102386047075,0.290887803302516,15.5389761395292,4.29226048689895,17.1,4.58314829020147,-0.279869668172655,-0.122875210541062,-0.156994457631592,-0.122875210541062,8.3,-0.522831821569827,-0.67982627920142,16.4201737207986,4.46027307966041
1979-01-01,28,20,214.9,253.6,176.4,80.3,8.2,146.9,6741.9,4234.9,1517.1,0.37507,0.35831,0.35825,0.29819,0.35539,0.2608,2526.6,-0.79,6634.2,501.8,0,-0.05,-0.73,-0.73,2488.3,66.6,42,3.8,150.6,13.7,20,62.1,231.7,153.7,270.1,9.4,1.622,6634.2,2488.3,6.24,5.8666667,101.59,9.1066667,NA,10.0812308,6741.9,2526.6,69.0666667,35.8313333,36.3513333,15.4,-1.8,0.5689146,0.5689146,0.5689146,0,-0.373333300000001,1.62340598715745,78,227.3,183,29.9,21.1,44.3,0,80.9,13.1,67.8666666666667,-1.4,15.7,8.621708,50.721708,0.0200750843030159,11.378292,282.421708,128.721708,219.378292,176.3,153.1,23.2,0.868406125921724,0.0263595345523629,0.00542230665716774,0.077732921712974,48,39.378292,8.621708,166.9,144.936982416336,21.9630175836642,576.9,196.4,380.5,80.3,66.6,1.00957017335548,0.207674344969522,14.3904298266445,2.97717090160685,15.4,3.18484524657638,-0.303183741852401,-0.130698084629939,-0.172485657222462,-0.130698084629939,9.4,0.820923313008342,0.64843765578588,16.0484376557859,3.05414716194644
1979-04-01,29.2,20.8,219.2,262,178.5,80.3,8.8,151.2,6749.1,4232.2,1557.6,0.38413,0.3681,0.36805,0.30394,0.36076,0.26676,2591.2,0.77,6688.1,516.5,0,0.37,0.4,0.4,2569.1,66.5,42.1,3.9,152.6,13.8,20.8,62.6,237.6,158.6,278.9,9.2,0.911,6688.1,2569.1,6.23,5.7,102.91,9.1133333,NA,10.1847692,6749.1,2591.2,71.4666667,36.81,37.15,11.2,-2.5,0.5689146,0.5689146,0.5689146,0,-0.53,0.912067702336987,79,227.3,183,29.9,21.1,44.3,0,81.3,13.5333333333333,67.8,-1.9,14.5666666666667,8.96657632,50.76657632,0.019591917381908,11.83342368,288.36657632,129.76657632,228.13342368,176.3,153.1,23.2,0.868406125921724,0.0256637851188638,0.00532571781414017,0.0766440259339302,50,41.03342368,8.96657632,169.2,146.934316505956,22.2656834940443,591.7,198.6,393.1,80.3,66.5,0.567169651126889,0.117698363692497,10.6328303488731,1.69383297313985,11.2,1.81153133683235,-0.211091472717598,-0.0909984519530549,-0.120093020764543,-0.0909984519530549,9.2,-0.730430971984816,-0.85052399274936,10.3494760072506,1.72053288487929
1979-07-01,30.5,21.1,234.6,274.8,180.9,78.9,9.5,156.3,6799.2,4273.3,1611.9,0.39215,0.37724,0.37719,0.31277,0.36918,0.27581,2667.6,0.24,6739.5,533.1,0,0.09,0.15,0.15,2642.9,65.3,45.4,3.9,155.6,13.6,21.1,65.2,243.7,162.7,289.4,9.6,0.885,6739.5,2642.9,6.23,5.8666667,109.32,9.1033333,NA,10.914,6799.2,2667.6,73.8333333,37.7236667,37.8356667,11,-2.3,0.5689146,0.5689146,0.5689146,0,-0.363333300000001,0.885822390385041,81,227.3,183,29.9,21.1,44.3,0,79.8333333333333,13.7,66.1333333333333,-2.2,12.5333333333333,9.09590194,53.19590194,0.0199414837082021,12.00409806,296.89590194,134.19590194,236.20409806,176.3,153.1,23.2,0.868406125921724,0.0244789323736692,0.00509821562453141,0.0768106162843005,51.6,42.50409806,9.09590194,183,158.918321043676,24.0816789563245,612,204.9,407.1,78.9,65.3,0.604629629629628,0.125925925925925,10.3953703703704,1.89722222222221,11,2.02314814814814,-0.685770932455959,-0.29562583672615,-0.390145095729809,-0.29562583672615,9.6,-0.517458056472409,-0.907603152202218,10.0923968477978,1.72752231142199
1979-10-01,32,22.4,240.7,285.2,184.6,75.3,10.6,160.3,6816.2,4284,1655,0.3993,0.38637,0.38633,0.31923,0.37731,0.28119,2723.9,0.52,6787.9,547.8,0,0.04,0.48,0.48,2710.4,62.1,46.6,4,159,13.2,22.4,65.9,249.3,167.3,298.4,10.6,0.417,6787.9,2710.4,6.22,5.9666667,107.94,10.4466667,NA,13.5184848,6816.2,2723.9,75.9333333,38.6366667,38.6253333,7.5,-1.7,0.5689146,0.5689146,0.5689146,0,-0.2533333,0.416918339987333,82,227.3,183,29.9,21.1,44.3,0,78.1666666666667,13.5333333333333,64.6333333333333,-2.16666666666667,9.9,9.65631296,53.15631296,0.0195147813649547,12.74368704,302.45631296,135.15631296,245.24368704,176.3,153.1,23.2,0.868406125921724,0.022798193766291,0.00484599287785895,0.0769484929696391,54.4,44.74368704,9.65631296,186.3,161.784061259217,24.5159387407828,630.1,209.6,420.5,75.3,62.1,0.307775615844925,0.0654209038510967,7.19222438415508,1.03880465509013,7.5,1.10422555894123,0.330385979075484,0.142424571944146,0.187961407131337,0.142424571944146,10.6,0.423367396972836,0.611328804104173,8.11132880410417,1.24665013088538
1980-01-01,33.6,23.4,251.2,284.8,189.5,83.1,11.6,162.9,6837.6,4277.9,1702.3,0.40804,0.39797,0.39793,0.32663,0.38477,0.28851,2789.8,1.18,6830.7,568.8,0,0.99,0.19,0.19,2787.2,67,46.6,3.6,161.9,16.1,23.4,66.7,261.1,175.2,307.7,12,0.101,6830.7,2787.2,6.22,6.3,102.09,11.9866667,NA,14.9784615,6837.6,2789.8,78.9333333,39.7963333,39.57,2.9,-0.2,0.5578135,0.5578135,0.5578135,0,0.0800000000000001,0.101014537309508,85.9,271.5,220.3,36.2,23.9,51.2,0,79.1,14.3,64.8,-1.4,7.13333333333333,10.3471641,53.6471641,0.0192297527062872,13.0528359,314.7471641,139.5471641,254.0528359,211.4,184.1,27.3,0.870860927152318,0.0240160584988171,0.00577102301240232,0.0760269553373002,57,46.6528359,10.3471641,194.2,169.12119205298,25.0788079470198,637.2,212.1,425.1,83.1,67,0.0624417520969303,0.0150046598322469,2.83755824790307,0.197670083877028,2.9,0.212674743709275,0.0891252295431286,0.0394099733133726,0.049715256229756,0.0394099733133726,12,1.18550252729957,1.23521778352932,4.13521778352932,0.252084717022648
1980-04-01,35.3,22.2,256.2,292.2,196.9,62.6,12.3,163.9,6696.8,4181.5,1704.7,0.41771,0.40771,0.40768,0.33729,0.39964,0.29644,2797.4,0.18,6866.6,588.5,1,0.77,-0.59,-0.59,2868.3,49.8,48,2.9,163.3,12.8,22.2,68.2,276.5,182,312,15.7,-2.473,6866.6,2868.3,6.21,7.3333333,114.24,10.4766667,NA,12.6183077,6696.8,2797.4,81.8333333,40.7706667,40.455,-16,4.3,0.5578135,0.5578135,0.5578135,0,1.1233333,-2.47283954213148,94.5,271.5,220.3,36.2,23.9,51.2,0,73.6666666666667,14.0333333333333,59.6333333333333,0.8,-1.86666666666667,9.8165403,55.8165403,0.0199530064702938,12.3834597,332.3165403,150.3165403,256.1834597,211.4,184.1,27.3,0.870860927152318,0.0178022449417316,0.00457567741474226,0.0765711017373275,57.5,47.6834597,9.8165403,198.7,173.040066225166,25.6599337748344,653,214.2,438.8,62.6,49.8,-1.26217916636877,-0.324415528705227,-14.7378208336312,-5.42889111317652,-16,-5.75330664188175,-2.06885748739017,-0.914820851347853,-1.15403663604232,-0.914820851347853,15.7,4.44750333107809,3.29346669503577,-12.7065333049642,-6.6681274932296
1980-07-01,37,24.2,287.9,302.2,204.3,69.9,11,168,6688.8,4227.4,1763.8,0.42703,0.41724,0.41723,0.34404,0.40369,0.30499,2856.5,-1.15,6900.9,592.2,1,-0.45,-0.7,-0.7,2946.9,56,49.4,3.8,168.2,14,24.2,70.7,276.1,183.8,316.1,19,-3.074,6900.9,2946.9,6.2,7.6666667,125.46,10.9533333,NA,9.7725758,6688.8,2856.5,83.3333333,41.724,41.3556667,-24.7,7.9,0.5578135,0.5578135,0.5578135,0,1.4666667,-3.07351215058905,92.3,271.5,220.3,36.2,23.9,51.2,0,71.8666666666667,14.3,57.6,4,-12.6,10.7009133,57.2009133,0.0200248252406792,13.4990867,333.3009133,149.5009133,258.8990867,211.4,184.1,27.3,0.870860927152318,0.0196044109924733,0.00490110274811833,0.0775074391738141,61.2,50.4990867,10.7009133,226.7,197.42417218543,29.2758278145695,674.5,221.4,453.1,69.9,55.9,-1.77223875371959,-0.443059688429898,-22.9277612462804,-7.00667250131281,-24.7,-7.4497321897427,1.63439861499592,0.722709003169893,0.911689611826027,0.722709003169893,19,7.25538174814693,8.16707135997296,-16.532928640027,-6.72702318657281
