"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gfb_g","gfhb_g","cpiu_g.1","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfeg_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"229",2027-03-31,0.0234062971556674,0.0234062971556674,0.0132591546456204,0.0126809561216474,0.00271002710027091,0.0164609053497942,0.0105820105820107,0.0115541209698127,0.00709219858156018,0.0129870129870129,0.0180898657848667,0.0145894122551062,0.0222482435597189,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00507599301731365,0.00724762635566689,0.00494578355632269,5.35757999650288,5.71559718430333,0.00971045197740117,0.00462021807429314,0.0043624006979841,0.00947567909033475,0.0054559625876851,0.00535168195718638,0.0102428882916688,0.00527103533545903,0.00121102028458986,0.00106524218645743,0.00143472022955526,0.00775365529463889,0.00614664236567131,0.00869274490137073,0.00580090308772463,0.00590938936309904,0.000829187396351516,0.00580090308772463,0.00971045197740117,0.00971045197740095,0.00971045197740117,0.00971045197740117,28485.5758715293,19694.2257567342,NA,21747.7951658116,128.393624247927,131.010697674419,127.990781222342,143.21127185431,NA,NA,NA,1391.17017663044,944.820628930818,4659.8567559286,NA,3037.27131916509,1985.20462659617,357.186504847351,4505.00967032966,NA,1980.81299828647,NA,1700.08313917413,2907.62735383805,NA,NA,2438.61718738324,224.815217391304,269.133219761499,1950.65035224323,3651.16820091313,686.033956851263,598.654131781846,1760.38940920486,88.0532850858522,30.1626460432335,1008.68855501547,NA,NA,21871.533496854,28764,NA,0.629670798,0.00869274490137073,0.00869274490137073,0.0132591546456204,0.0145894122551062,0.0145894122551062,0.00614664236567131,1608.9751417086,2998.73535130358,2438.61718738324,594.92595938573,349.894669545088,91.1079974655327,413.762595629737,4246.09416029886,598.676380025406,-468.035363307992,-376.92736584246
"230",2027-06-30,0.0233757474206175,0.0233757474206175,0.0129442813443843,0.0126809561216474,0.00270270270270268,0.0161943319838056,0.0104712041884816,0.0114221480890564,0.00704225352112675,0.0128205128205128,0.0177684371417655,0.0143796220213641,0.0217640320733103,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00504199591928467,0.0076554106880351,0.00488488098033701,5.33661171907466,5.69462890687511,0.00982689281342886,0.00473693892568061,0.00438917337234823,0.00949103045473509,0.00465116279069755,0.00532319391634983,0.0100888420418612,0.00517866390471267,0.00120955548835799,0.00107482007397919,0.000955109837631252,0.00769399868102871,0.00612223523169098,0.00861783228372559,0.00579339695473635,0.00587467362924277,0.000828500414250311,0.00579339695473635,0.00982689281342886,0.00982689281342886,0.00982689281342908,0.00982689281342886,28765.5005723476,19892.9176895307,NA,21850.8131432803,129.020811821012,131.708093023256,128.636110218971,144.307612955511,NA,NA,NA,1415.88909646739,958.406792452831,4715.81121315053,NA,3074.07822670112,2003.11139332597,362.410227750449,4539.6712087912,NA,2001.53506151477,NA,1705.57891430772,2937.82470132475,NA,NA,2469.54118493394,225.422826086956,273.491652470187,1971.0760103819,3698.42994934142,690.234018112034,604.537041767182,1777.68856723901,88.9185752802612,30.4590511328698,1017.3812638091,NA,NA,21967.5314492908,29037,NA,0.629670798,0.00861783228372559,0.00861783228372559,0.0129442813443843,0.0143796220213641,0.0143796220213641,0.00612223523169098,1618.82566600808,3024.57794962439,2469.54118493394,603.480769812394,354.926022640436,86.7532482996395,413.900493996709,4301.91071915382,604.558805799256,-464.477189776157,-377.723941476517
"231",2027-09-30,0.0233974446290637,0.0233974446290637,0.0126559202620899,0.0126809561216474,0.00269541778975735,0.0159362549800797,0.0103626943005182,0.0112931559889577,0.00699300699300709,0.0126582278481013,0.0174582316500844,0.0141757796678816,0.0213004484304933,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.0056567953199802,0.00710273596318411,0.00498951865599762,5.31911245241606,5.67712964021651,0.00980052638869644,0.00466883324941647,0.00436999271667871,0.00947067534524915,0.00462962962962954,0.00453857791225443,0.0100377658517194,0.00502318392581147,0.00120809423135015,0.00103481845264519,0.00143129770992356,0.00785340314136129,0.0066974675288054,0.00854419980282617,0.00579872802095016,0.00648929266709919,0.0008278145695364,0.00579872802095016,0.00980052638869644,0.00980052638869644,0.00980052638869644,0.00980052638869644,29047.4176197909,20092.5981394057,NA,21952.8309462104,129.664563568605,132.305860465116,129.363778365238,145.332591827811,NA,NA,NA,1440.60801630435,971.992955974843,4771.31095647795,NA,3111.31915133866,2021.14128573573,367.640109302616,4575.32307692307,NA,2022.25923438785,NA,1712.48895613753,2967.59929014865,NA,NA,2500.85732834069,226.030434782609,277.850085178876,1991.50166852058,3745.23698387521,694.856838035616,610.461822997966,1795.11085095312,89.7900241237407,30.7575658672721,1026.07397260274,NA,NA,22063.5294017276,29312,NA,0.629670798,0.00854419980282617,0.00854419980282617,0.0126559202620899,0.0141757796678816,0.0141757796678816,0.0066974675288054,1629.66769834097,3050.42054794521,2500.85732834069,612.035580239059,359.957375735785,82.8212577965577,414.038392363682,4357.27256411427,610.483123446397,-461.48642318999,-378.665165393432
"232",2027-12-31,0.0234440862299892,0.0234440862299892,0.0189050163158462,0.0126809561216474,0,0.00980392156862742,0.0108974358974359,0.0126914350538854,0.00347222222222232,0.0133196721311475,0.0315498154981551,0.0143769968051117,0.0107025246981338,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00414159693461147,0.00751182271502859,0.00488152908020112,5.29873305933902,5.65675024713946,0.00967111354984729,0.00460157638161185,0.00439630166787519,0.0094500545851528,0.00537634408602172,0.00527108433734935,0.00983961428711999,0.00493399974368836,0.00120663650075414,0.0018972070386718,0.000952834683182413,0.00757575757575757,0.00604666144013888,0.00847181492342775,0.00581018770882369,0.00580270793036752,0.00165425971877586,0.00581018770882369,0.00967111354984751,0.00967111354984729,0.00967111354984751,0.00967111354984729,29328.3384939218,20290.3015551236,NA,22053.848574602,130.297524906337,133.003255813953,129.899550993165,146.424304492337,NA,NA,NA,1486.05893342391,985.967295597485,4850.80743155846,NA,3148.9362589939,2038.50200660986,371.232499264491,4609.98461538461,NA,2044.25895607221,NA,1717.74533543658,2998.03955800221,NA,NA,2532.57059038788,226.030434782609,280.574105621806,2013.20393029292,3816.04075016209,699.058402084583,616.365668606026,1812.47157182725,90.6583936426849,31.0550257792914,1034.76668139638,NA,NA,22160.5273328356,29589,NA,0.629670798,0.00847181492342775,0.00847181492342775,0.0189050163158462,0.0143769968051117,0.0143769968051117,0.00604666144013888,1639.52174717277,3076.26314626602,2532.57059038788,620.83481382077,365.132481776715,78.2235882638129,413.931867575607,4436.87556398286,616.376371130725,-481.407024513456,-403.183436249643
"233",2028-03-31,0.0234242590335036,0.0234242590335036,0.0172167473394078,0.0126809561216474,0,0.00970873786407767,0.0107799619530755,0.0125323811524189,0.0034602076124568,0.0131445904954499,0.0305848685387229,0.0141732283464566,0.0105891935921802,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.0047508825332403,0.00696281258254139,0.00497107554902732,5.28263795423957,5.64065514204001,0.00947658027920251,0.00439909297052155,0.0043770587969858,0.00949677244922098,0.0045836516424751,0.00524344569288382,0.00984117704374943,0.00484601160492248,0.00120518228382038,0.00184467845795622,0.00142789148024747,0.00773361976369502,0.00660432484186191,0.00840064620355419,0.005805316279752,0.00641025641025639,0.0016515276630884,0.005805316279752,0.00947658027920228,0.00947658027920251,0.00947658027920251,0.00947658027920251,29606.270848115,20489.9820049986,NA,22150.8655048395,130.945243746498,133.700651162791,130.516688501055,147.443829482046,NA,NA,NA,1531.50985054348,999.941635220126,4925.19994978452,NA,3186.89271426548,2055.67803896406,374.815651252759,4645.63648351648,NA,2066.25551328942,NA,1724.39084482929,3028.06458113393,NA,NA,2564.68600691956,226.030434782609,283.298126064736,2034.90619206526,3881.74055959451,703.675210855382,622.206707345916,1829.64760418145,91.5175251880233,31.3493212241616,1043.45939019001,NA,NA,22257.5252639437,29870,NA,0.629670798,0.00840064620355419,0.00840064620355419,0.0172167473394078,0.0141732283464566,0.0141732283464566,0.00660432484186191,1650.34968137639,3102.10574458683,2564.68600691956,629.634047402482,370.307587817644,74.0411634529007,413.825342787532,4511.37460699699,622.217296539508,-497.210644591642,-423.169481138742
"234",2028-06-30,0.02345558830422,0.02345558830422,0.0155973524146042,0.0126809561216474,0,0.00961538461538458,0.0106649937264742,0.0123772645553866,0.00344827586206886,0.0129740518962076,0.0296771954182575,0.0139751552795031,0.0104782375067167,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00554045687782656,0.00737308427151429,0.00491445414937219,5.26649111696277,5.62450830476321,0.00945491251682373,0.00437982571002848,0.00440291131278636,0.00944091061265473,0.00532319391634983,0.00521609538002998,0.00969702817444995,0.00475918522748908,0.00120373156786036,0.00101916166292693,0.000950570342205248,0.00767426987849062,0.00656526516199829,0.00833066324895859,0.00581301367040776,0.00636942675159236,0.000824402308326366,0.00581301367040776,0.00945491251682351,0.00945491251682373,0.00945491251682351,0.00945491251682373,29886.1955489334,20688.673937795,NA,22247.882435077,131.588768142968,134.398046511628,131.239810585531,148.530945262132,NA,NA,NA,1576.96076766305,1013.91597484277,4994.43753406822,NA,3225.29829497036,2072.97719699821,378.404961890098,4681.28835164834,NA,2088.25418015139,NA,1731.04640886303,3058.08659868926,NA,NA,2597.20867763911,226.030434782609,286.022146507666,2056.6084538376,3942.28543508457,708.295025202573,628.089617331252,1846.9467622156,92.3828153824323,31.6457263137978,1052.15209898365,NA,NA,22355.5231737229,30152,NA,0.629670798,0.00833066324895859,0.00833066324895859,0.0155973524146042,0.0139751552795031,0.0139751552795031,0.00656526516199829,1661.18466464465,3127.94834290764,2597.20867763911,638.433280984194,375.482693858574,69.8617442183796,413.718817999457,4580.71871606876,628.100095568759,-507.462131180615,-437.600386962235
"235",2028-09-30,0.0234984146495922,0.0234984146495922,0.0140551834833187,0.0126809561216474,0,0.00952380952380949,0.0105524518932341,0.0122259408510348,0.00343642611683848,0.012807881773399,0.0288218439238159,0.0137825421133231,0.0103695825578303,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00530583777481697,0.00730523151171347,0.00498697647759583,5.25342578834406,5.61144297614451,0.0094663511216293,0.00436072648804164,0.00433887994274462,0.00945210931281504,0.00453857791225443,0.00518902891030382,0.00974724067083943,0.00473664266767715,0.00120228434024638,0.0018060131399682,0.000949667616334304,0.00761582398984562,0.00712143332752491,0.00826183666984437,0.00582353552892378,0.00696202531645573,0.00164744645799009,0.00582353552892378,0.00946635112162952,0.0094663511216293,0.00946635112162952,0.0094663511216293,30169.1087696892,20890.3314218272,NA,22344.8993653144,132.244998234413,135.095441860465,131.936147730096,149.615998203926,NA,NA,NA,1622.41168478261,1027.89031446541,5058.53978799558,NA,3264.17910110377,2090.4610435523,382.003510501043,4716.94021978021,NA,2110.25601148052,NA,1739.12126691349,3087.68435479359,NA,NA,2630.14376691902,226.030434782609,288.746166950596,2078.31071560994,3997.6949802183,713.339101000771,634.03533418476,1864.43060876969,93.2573435504471,31.9452958705832,1060.84480777729,NA,NA,22452.5211048309,30437,NA,0.629670798,0.00826183666984437,0.00826183666984437,0.0140551834833187,0.0137825421133231,0.0137825421133231,0.00712143332752491,1673.01468047862,3153.79094122846,2630.14376691902,647.232514565905,380.657799899504,66.1065864348657,413.612293211382,4644.9274947842,634.045703767317,-513.58516286963,-447.478576434764
"236",2028-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00463299821760099,0.00723850378564417,0.00491566248025332,5.23698930358837,5.59500649138881,0.00944361895327717,0.0043865538695671,0.00436467287222198,0.00942931300719518,0.00527108433734935,0.00442477876106184,0.00965314910329806,0.0047143126532152,0.00120084058841186,0.00184530883546885,0.000948766603415585,0.00755826159983197,0.00648685636561575,0.00819413803971014,0.00583994661336362,0.00628535512256434,0.00164473684210531,0.00583994661336362,0.00944361895327717,0.00944361895327717,0.00944361895327717,0.00944361895327717,30454.0143370701,21091.9889058595,NA,22442.9164700904,132.895070010435,135.693209302326,132.547407667367,150.698994173318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4752.59208791208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.96642928894,640.022922283714,1882.03758100374,94.1380303675324,32.2469750721347,1069.53751657092,NA,NA,22550.5190146102,30724,NA,0.629670798,0.00819413803971014,0.00819413803971014,NA,NA,NA,0.00648685636561575,1683.86728640845,3179.63353954927,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2029-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00459651242563575,0.00686057195904022,0.00493922264312396,5.22051913542241,5.57853632322285,0.00942069281345059,0.00432283078568574,0.00434570529023093,0.00943887514646535,0.00524344569288382,0.00513950073421454,0.00965459061723761,0.0046921921921923,0.000899550224887635,0.00184424497794278,0.000947867298578098,0.00770993957074384,0.00644923449853563,0.00781494216942802,0.00584341758943441,0.00624609618988137,0.00164203612479485,0.00584341758943441,0.00942069281345059,0.00942069281345059,0.00942069281345081,0.00942069281345059,30740.9122510761,21295.6234240488,NA,22539.9334003279,133.55146834939,136.390604651163,133.156663473696,151.732875466999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4789.23428571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.596763153501,646.052381628116,1899.76767891774,95.0248758336882,32.5507639184523,1077.89589041096,NA,NA,22648.5169243894,31014,NA,0.629670798,0.00781494216942802,0.00781494216942802,NA,NA,NA,0.00644923449853563,1694.72694140292,3204.48219178082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2029-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00518022068004242,0.00711081270790737,0.00493153826896364,5.20706260032103,5.56507978812147,0.00942998800998085,0.00434859779907693,0.00437105390966486,0.00944734635970845,0.00447093889716865,0.00511322132943737,0.00956227080722272,0.00460800797060834,0.00119832234871176,0.00180546943161919,0.000946969696969724,0.00744416873449127,0.00699504284174846,0.00806451612903225,0.00585592141731262,0.00682805710738665,0.00163934426229506,0.00585592141731262,0.00942998800998085,0.00942998800998085,0.00942998800998085,0.00942998800998107,31030.7986850196,21499.2579422382,NA,22637.9505051039,134.210082526431,137.088,133.846444375507,152.811819526077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4824.88615384614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.651358469069,652.144647840689,1917.68246535169,95.9209592734498,32.857717231919,1086.5885992046,NA,NA,22747.5148128399,31307,NA,0.629670798,0.00806451612903225,0.00806451612903225,NA,NA,NA,0.00699504284174846,1706.58162896309,3230.32479010164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2029-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.0045211672831893,0.00704725897920588,0.00501311746807631,5.19001431070122,5.54803149850167,0.00947030497592305,0.00437395069364666,0.00435203094777559,0.00945475452774147,0.00519287833827886,0.00508720930232576,0.00974757460113107,0.00471084113308118,0.00119688809096341,0.00184832908757548,0.000946073793755886,0.00738916256157629,0.0063778529757641,0.00800000000000001,0.00586493109860475,0.00616522811344011,0.00163666121112938,0.00586493109860475,0.00947030497592283,0.00947030497592283,0.00947030497592305,0.00947030497592283,31324.6698122132,21708.8235628992,NA,22736.9677844185,134.882893435537,137.785395348837,134.451586540789,153.888723993361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4860.53802197801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.292211850999,658.320656544156,1935.84350314555,96.8293600113524,33.1688898349179,1095.28130799823,NA,NA,22846.5127012904,31603,NA,0.629670798,0.00800000000000001,0.00800000000000001,NA,NA,NA,0.0063778529757641,1717.46595568376,3256.16738842245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2029-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00509787928221872,0.00746039243913588,0.00494155373014005,5.17594430268091,5.54803149850167,0.00947686436635387,0.00435490256455373,0.0043331728454501,0.00946112710818592,0.00516605166051654,0.00506146059291379,0.00965347661764038,0.0046887531618236,0.000896592946802111,0.00435677477228635,0.000472589792060552,0.00753871230643854,0.00947686436635387,0.00793650793650791,0.00587664553726941,0.00674019607843146,0.00163398692810457,0.00587664553726941,0.00947686436635409,0.00947686436635387,0.00947686436635387,0.00947686436635409,31621.5294593444,21918.3891835601,NA,22835.985063733,135.549424500725,138.482790697674,135.137004498277,155.036794266309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4897.18021978021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.232045819248,664.559472115794,1954.18922945934,97.7469987228609,33.483226905066,1103.97401679187,NA,NA,22945.5105897408,31902,NA,0.629670798,0.00793650793650791,0.00793650793650791,NA,NA,NA,0.00947686436635387,1733.74214759961,3282.00998674326,NA,NA,NA,NA,NA,NA,NA,NA,NA
