"","date","health_outlays","social_benefits","noncorporate_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","federal_cont","state_local_cont","health_outlays_xmpc","social_benefits_xmpc","noncorporate_taxes_xmpc","corporate_taxes_xmpc","transfers_net_taxes","taxes_transfers_cont","fim_bars","fim_bars_ma"
"168",2011-12-31,0.862827825736531,-7.72130996474993,-19.9134032211878,37.0910406100629,1486.28104473981,-0.00135681119218478,1645.21895526019,-0.00111886404784667,15796.5,0.00346489143336748,0.00159360123427965,10761.6,0.00342052109659674,-0.315922629934339,-0.0177076397094929,-6.92707635123255,-11.634297651513,-7.34551156824569,-3.42780573680623,-29.3346913077975,-0.752562325509976,-1.08619259515381,-1.49220215478819
"169",2012-03-31,-4.45213750309233,-35.1254387383103,0.636287702087884,20.6989774321933,1506.73599351153,0.00344192506264895,1637.86400648847,0.0122092786444545,16019.8,0.00359834133700399,0.00616157931006533,10922.4,0.00685818328950027,0.252996151603116,-0.844793335302493,-7.9055645510287,-15.7843113495249,-4.90286873700768,-3.97567143816579,-32.5684160757271,-0.824699549285653,-1.41649673298503,-1.47756148623017
"170",2012-06-30,19.8356594020854,-9.04969220631733,4.86999014059757,12.3771943607302,1493.3919582222,0.00223659796399378,1637.7080417778,-3.01801756485975e-05,16152.3,0.00379757788745949,0.00407920712300047,10964.9,0.00239104663545575,-0.560205376743664,-0.15796576289265,0.0753798292901024,-14.3527888426778,-4.39497317255534,-3.69423189912159,-22.3666140850646,-0.5584742402543,-1.27664537989061,-1.47478194884221
"171",2012-09-30,-3.81911680795383,-8.17073771244827,-1.58120276494219,5.68977400330317,1492.14593430187,0.00194139780642066,1647.45406569813,0.00591549295774652,16257.2,0.00393427459189888,0.00611903018387205,11014.2,0.00286642078255284,-0.248155515415661,-0.158120381750563,2.79612740627455,-13.5151151899108,-1.83853529178771,-3.54242942034328,-16.0999524957673,-0.398703652006643,-0.804979549172868,-1.14607856430058
"172",2012-12-31,6.77040659326019,-8.73681620980983,66.0889334394456,-3.31597340959291,1470.44802200972,0.00122850122850138,1662.35197799028,0.012221466575989,16358.9,0.00404396109229621,0.00427721113869528,11125.7,0.0056165177589893,-0.727436348396754,-0.292759704015054,4.12533262896737,-13.7436040950493,-8.6740484280769,-2.3853575424626,-20.6776774366214,-0.508763561661822,-1.52895961407363,-1.25677031903054
"173",2013-03-31,-4.84638879726936,6.36799238764161,197.435830315193,15.4355354310882,1434.91970063162,-3.99022395132231e-05,1690.08029936838,0.0109475348285744,16569.6,0.00414792353114946,0.00392145183067272,11223.2,0.00355779933216738,-1.01642416447959,0.0644140208729401,4.03662608777754,-4.40758209171011,-30.3740758112454,-2.42621659168808,-33.171248406866,-0.81108750360638,-1.76309764721303,-1.34342054758754
"174",2013-06-30,5.48431485622166,-4.57061406699063,31.7366167957161,-5.23291362520098,1438.57343869327,0.0019453117985655,1693.32656130673,0.00530698410836816,16637.9,0.00419718398677449,0.00304579571413033,11239.6,0.00074270662098197,-0.124571508105891,-0.309399027644333,0.807573564958199,-3.3997895103616,-30.7424650913678,-2.08871053966492,-35.4233915764361,-0.855141743347723,-1.28911227909795,-1.34653727238937
"175",2013-09-30,8.04725863394503,-10.1039217775442,-22.9864750775414,4.11496064004882,1413.81951464946,0.00321597833446163,1720.28048535054,0.00792331398683666,16848.7,0.00425983170153477,0.00546184105450997,11330.9,0.00404722087534748,-0.853675663258227,0.152035529710368,3.47750803938544,-3.83475592500819,-15.9022031428526,-1.69572529054521,-17.9551763190206,-0.431669292855964,-1.13330942640382,-1.42861974169711
"176",2013-12-31,-1.65494767712471,-10.7034285185805,9.8734600177454,-0.36606122125977,1404.08874223951,0.0151946724362093,1734.51125776049,0.00566186967089788,17083.1,0.00429142493529588,0.00554983576016088,11475.1,0.0040801844952989,-0.885067622739918,-0.0686506630429254,1.58180332854884,-4.27724369448159,-16.3776255305104,-1.38245900565888,-20.455524902102,-0.485628562490922,-1.43934684827377,-1.40621655024714
"177",2014-03-31,8.0780194021861,-0.224359568364662,56.328681839364,34.6008117463455,1400.47445717684,-0.00282530061589603,1738.62554282316,0.00790309122123856,17102.9,0.00424258183423465,0.00370547337422344,11573.9,0.00472124067530433,-0.13122380986898,-0.396942512427395,4.48979517342632,-5.760522884583,-24.4780785937613,-2.87049915850476,-28.6193054634227,-0.670119719803144,-1.19828604209952,-1.26501364896876
